"TOA5","Station1_wx100","CR1000","6586","CR1000.Std.10","CPU:SH_Site1_1_1.CR1","60827","hourly"
"TIMESTAMP","RECORD","WS_ms_25ft","WindDir_25ft","SD_WindDir_25ft","AirTC_25ft_Avg","RH_25ft","SnowPillow_in_Avg","Batt_Volt_Avg","BP_mbar_Avg","SlrkW_Avg","SlrMJ_Tot","ETos","Rso","WS_ms_100ft","WindDir_100ft","SD_WindDir_100ft","AirTC_100ft_Avg","RH_100ft","JUDD_AT_Avg","JUDD_Depth_Avg","V1_Avg(1)","V1_Avg(2)","V1_Avg(3)","V2_Avg(1)","V2_Avg(2)","V2_Avg(3)","V3_Avg(1)","V3_Avg(2)","V3_Avg(3)","V4_Avg(1)","V4_Avg(2)","V4_Avg(3)"
"2009-06-10 09:00:00",3812,1.123,94.5,88.7,11.05,33.22,14.3027,13.35,832,0.69,1.221,0.212,2.576,2.137,155.3,69.3,11.97,30.63,13.95,477.1,1919,1721,1655,1377,982,824,1013,403.3,169.3,5.462,1053,1154
"2009-06-10 10:00:00",3813,0.956,237.1,74.36,11.94,33.86,14.27273,13.26,832,0.816,1.444,0.254,3.072,2.75,233,47.39,13.29,29.06,15.22,477,1919,1721,1656,1377,983,824,1012,404.2,169.2,5.459,1058,1154
"2009-06-10 11:00:00",3814,1.292,239.4,65.09,12.06,39.54,14.2527,13.2,832,0.893,1.58,0.283,3.421,3.863,240.2,35.64,13.55,34.6,15.31,477.6,1918,1722,1656,1375,983,825,1009,405.8,169.2,6.141,1060,1155
"2009-06-10 12:00:00",3815,1.545,247.7,60.08,12.55,33.86,14.22793,13.18,832,1.01,1.787,0.32,3.601,4.306,240.9,33.08,14.12,37.05,15.34,476.7,1916,1722,1656,1372,984,824,1005,406.7,169.2,5.459,1061,1155
"2009-06-10 13:00:00",3816,1.598,224.1,67.19,12.69,31.98,14.20448,13.17,832,1.022,1.809,0.326,3.599,4.463,213.9,28.34,14.21,36.99,15.28,476.8,1913,1722,1656,1369,985,824,1001,407.1,169.2,5.459,1059,1155
"2009-06-10 14:00:00",3817,1.688,213.1,68.77,12.97,30.45,14.18417,13.18,832,0.932,1.65,0.306,3.415,4.218,212.5,30.38,14.36,30.21,15.53,476.8,1910,1722,1656,1367,985,825,996,408.1,169.2,5.459,1056,1153
"2009-06-10 15:00:00",3818,1.448,239,61.64,13.14,40.25,14.16951,13.17,832,0.813,1.439,0.267,3.061,4.029,243.7,40.51,14.65,38.82,15.99,477.5,1908,1722,1657,1367,985,825,995,407.6,169.2,5.459,1051,1153
"2009-06-10 16:00:00",3819,1.502,239.9,57.78,12.62,46.24,14.15801,13.17,832,0.701,1.241,0.226,2.562,4.069,234.9,29.06,13.83,42.43,15.3,478.2,1908,1723,1657,1366,985,825,995,406.6,169.2,5.458,1045,1153
"2009-06-10 17:00:00",3820,1.396,253,51.04,11.99,51.65,14.16078,13.19,832,0.471,0.834,0.157,1.952,4.324,236.9,25.8,13.01,49.54,13.8,477.9,1908,1723,1657,1367,984,825,994,406.5,169.2,5.459,1039,1153
"2009-06-10 18:00:00",3821,1.261,256.6,47.19,10.98,57.7,14.18157,13.27,832,0.194,0.343,0.081,1.272,4.077,237.4,26.36,11.34,55.45,11.83,477.1,1909,1722,1657,1368,984,825,998,405.6,169.3,5.46,1032,1152
"2009-06-10 19:00:00",3822,0.905,277.9,49.8,10.21,62.99,14.21644,13.34,832,0.044,0.078,0.031,0.569,3.451,249.6,28.49,10.08,63.36,10.15,474.9,1910,1723,1657,1371,984,825,1002,405.4,169.3,5.462,1026,1151
"2009-06-10 20:00:00",3823,0.337,353.2,61.58,8.63,68.81,14.23324,13.42,832,0.004,0.006,-0.002,0.036,1.854,288.7,35.59,8.11,74.26,7.693,475,1913,1722,1657,1375,984,824,1006,404.8,169.4,5.464,1021,1150
"2009-06-10 21:00:00",3824,0.278,42.63,67.9,7.233,78.23,14.2463,13.49,832,0,0,-0.003,0,0.901,333.9,77.18,5.923,83.6,5.547,474.5,1917,1722,1656,1378,984,825,1011,404.5,169.5,5.011,1018,1149
"2009-06-10 22:00:00",3825,0.049,239.2,34.98,4.545,84.9,14.25379,13.56,832,0,0,-0.006,0,0.488,247.2,37.99,3.44,90.4,2.872,474.3,1919,1722,1656,1382,984,825,1018,403.9,169.5,5.24,1015,1148
"2009-06-10 23:00:00",3826,0.093,216,29.15,2.747,88.1,14.2575,13.62,832,0,0,-0.006,0,1,254.7,21.17,1.623,93.4,1.148,474.1,1923,1722,1657,1387,984,824,1024,403.6,169.6,4.558,1015,1147
"2009-06-11 00:00:00",3827,0.123,224.7,22.11,1.384,89.7,14.26081,13.67,832,0,0,-0.005,0,1.365,251.6,16.73,0.235,95,-0.082,473.6,1926,1722,1657,1391,984,824,1031,404.1,169.6,5.011,1015,1146
"2009-06-11 01:00:00",3828,0.068,238.9,12.38,0.247,92.2,14.25882,13.71,832,0,0,-0.005,0,1.192,246,21.99,-0.909,96.3,-1.192,475.4,1928,1722,1657,1396,984,824,1038,403.8,169.2,5.248,1015,1145
"2009-06-11 02:00:00",3829,0.078,257.4,19.26,-0.538,92.3,14.23662,13.74,832,0,0,-0.005,0,1.225,246.6,19.58,-1.717,97.6,-1.778,475.8,1932,1722,1656,1400,984,824,1042,404.5,168.7,5.472,1018,1145
"2009-06-11 03:00:00",3830,0.076,259.2,10.44,-1.09,94.1,14.22969,13.77,832,0,0,-0.005,0,1.386,244.5,16.63,-2.168,98.1,-2.214,473.9,1935,1722,1656,1404,984,824,1047,405,169,5.473,1021,1144
"2009-06-11 04:00:00",3831,0.043,262.2,13.59,-1.416,95.1,14.22882,13.79,832,0,0,-0.005,0,1.275,243.1,20,-2.307,98.2,-2.508,473,1937,1722,1657,1408,984,824,1053,405,168.8,5.473,1025,1144
"2009-06-11 05:00:00",3832,0.133,267.6,17.72,-1.598,94.9,14.22341,13.79,832,0.004,0.006,-0.004,0.042,1.156,250.3,21.11,-2.397,97.9,-2.49,474.6,1940,1722,1656,1412,984,824,1058,405.1,168.8,5.474,1029,1144
"2009-06-11 06:00:00",3833,0.056,288.1,25.12,-0.288,85.3,14.22508,13.79,832,0.083,0.148,0.02,0.587,0.885,259.6,27.19,-1.315,91.2,-0.549,476.6,1941,1722,1657,1415,983,823,1063,405,168.5,5.474,1034,1143
"2009-06-11 07:00:00",3834,0.382,100.7,22.96,3.815,71.95,14.26546,13.68,832,0.297,0.525,0.068,1.29,0.862,86.9,49.89,3.49,74.07,5.801,478.2,1931,1717,1657,1406,975,824,1059,391.7,168.9,5.472,1040,1144
"2009-06-11 08:00:00",3835,1.332,84.3,32.78,7.498,59.81,14.31412,13.52,832,0.495,0.876,0.133,1.968,2.287,62.3,17.62,7.982,56.74,10,478.2,1941,1719,1657,1416,978,823,1066,397.5,169.1,6.155,1047,1146
"2009-06-11 09:00:00",3836,1.16,128.4,91.4,10.63,40.3,14.30654,13.38,832,0.688,1.218,0.205,2.576,2.495,194.4,89.3,11.67,44.76,13.91,478.1,1948,1720,1656,1421,980,823,1071,400.4,169.4,6.829,1053,1147
"2009-06-11 10:00:00",3837,1.382,204.4,62.56,11.67,43.14,14.2735,13.26,832,0.783,1.385,0.246,3.071,3.49,217.3,28.45,12.99,43.52,15.31,478.5,1946,1721,1656,1419,982,823,1068,403.5,169.2,6.824,1059,1148
"2009-06-11 11:00:00",3838,0.864,222.1,64.43,11.77,44.85,14.26381,13.25,832,0.474,0.838,0.166,3.421,2.621,234.8,38.31,12.52,38.9,13.79,477.9,1943,1720,1657,1416,981,823,1061,402.8,169.2,6.824,1062,1148
"2009-06-11 12:00:00",3839,1.259,230,66.8,12.36,44.31,14.25081,13.22,832,0.797,1.41,0.257,3.601,3.568,230.1,32.17,13.61,40.33,14.88,478,1940,1720,1656,1412,981,823,1056,403.3,169.2,5.91,1063,1148
"2009-06-11 13:00:00",3840,1.495,230.9,57.32,12.46,52.43,14.22278,13.18,832,0.86,1.523,0.275,3.6,4.25,237,33.62,14.03,50.66,15.35,477.9,1938,1722,1656,1410,982,824,1052,404.6,169.2,5.459,1063,1148
"2009-06-11 14:00:00",3841,1.407,236.7,48.75,11.69,51.42,14.21732,13.21,832,0.605,1.071,0.201,3.416,4.433,238.1,24.4,12.77,50.4,13.79,477.7,1935,1721,1657,1406,983,823,1046,404.9,169.2,5.459,1060,1147
"2009-06-11 15:00:00",3842,1.62,244.1,47.18,12.12,52.95,14.21067,13.22,832,0.515,0.912,0.183,3.063,4.888,234.9,25.72,13.18,50.23,14.13,478.2,1932,1721,1656,1403,982,823,1043,404.2,169.5,5.459,1056,1146
"2009-06-11 16:00:00",3843,1.318,228.8,48.34,11.81,52.2,14.2082,13.24,832,0.41,0.726,0.147,2.565,4.184,228.6,24.1,12.53,52.17,13.46,478.7,1930,1721,1656,1402,982,824,1042,404,169.2,5.459,1051,1146
"2009-06-11 17:00:00",3844,1.337,236.6,43.77,11.23,56.2,14.21946,13.28,832,0.181,0.32,0.081,1.956,4.514,233,22.89,11.43,56.98,11.78,478.1,1931,1721,1657,1402,982,823,1041,403.4,169.3,5.46,1046,1146
"2009-06-11 18:00:00",3845,1.036,254.1,35.46,10.49,56.62,14.23936,13.35,832,0.086,0.153,0.046,1.277,3.74,234.3,21.08,10.28,56.49,10.49,477.8,1931,1721,1657,1404,982,823,1044,402.8,169.3,5.462,1040,1145
"2009-06-11 19:00:00",3846,0.873,256.1,29.76,10.13,62.05,14.25635,13.4,832,0.032,0.056,0.026,0.574,3.66,241,20.63,9.57,67.73,9.49,478.4,1617,1720,1657,1176,981,823,878,402.2,169.4,5.008,1036,1144
"2009-06-11 20:00:00",3847,0.339,235.4,15.59,8.15,80.7,14.26462,13.46,832,0.004,0.006,0.005,0.038,2.2,260.2,18.35,6.999,85.3,6.709,479.1,1936,1721,1657,1410,981,823,1053,401.4,169.4,4.782,1032,1144
"2009-06-11 21:00:00",3848,0.023,249.8,18.08,5.416,87.5,14.26295,13.54,832,0,0,0.001,0,0.773,268.7,43.77,4.337,92.2,3.828,477.7,1879,1714,1657,1369,971,823,1022,385,169.5,5.007,1029,1143
"2009-06-11 22:00:00",3849,0.184,242.2,27.72,3.683,89.5,14.26295,13.61,832,0,0,0.001,0,1.445,251.8,21.86,2.442,94.3,2.222,476.6,1383,1715,1657,992,973,823,729,388.5,168.9,4.33,1027,1142
"2009-06-11 23:00:00",3850,0.191,229.7,14.3,2.365,93.7,14.25225,13.67,832,0,0,0.001,0,1.545,253.2,21.72,1.24,96.7,1.045,476.1,1130,1714,1657,812,970,823,594,384.7,168.9,4.334,1027,1141
"2009-06-12 00:00:00",3851,0.09,247.7,11.87,1.421,94.5,14.23019,13.69,832,0,0,0.001,0,1.482,253.4,18.79,0.072,97.8,0.014,475.9,1822,1714,1658,1319,970,823,993,384.5,168.7,5.47,1028,1141
"2009-06-12 01:00:00",3852,0.092,268.2,24.66,0.662,95.3,14.22781,13.72,832,0,0,0,0,1.241,256.1,19.09,-0.782,98.3,-0.9,475.8,1893,1715,1658,1388,973,822,1047,389.7,168.7,5.472,1031,1141
"2009-06-12 02:00:00",3853,0.132,271.1,16.39,-0.148,97.2,14.22052,13.75,832,0,0,0,0,1.319,242.5,17.98,-1.475,99,-1.46,475.7,1755,1716,1657,1285,974,822,966,391.2,168.5,5.244,1034,1141
"2009-06-12 03:00:00",3854,0.101,270.5,19.68,-0.506,97.3,14.21578,13.77,832,0,0,0,0,1.369,251,19.6,-1.73,99.1,-1.784,475.7,1924,1716,1657,1414,974,823,1072,391.1,168.5,5.472,1037,1140
"2009-06-12 04:00:00",3855,0.079,269.9,7.209,-0.84,96.9,14.21135,13.78,832,0,0,0,0,1.405,245.5,16.01,-1.911,98.9,-1.986,476.4,1956,1719,1657,1440,980,822,1094,400.6,168.3,5.704,1041,1140
"2009-06-12 05:00:00",3856,0.111,267.1,20.97,-1.034,96.6,14.20357,13.79,832,0.004,0.007,0.001,0.043,1.481,251.3,19.64,-2.028,98.6,-1.975,476.4,1959,1719,1657,1442,980,823,1098,400.9,168.5,6.841,1045,1140
"2009-06-12 06:00:00",3857,0.027,272.3,3.589,0.312,89.4,14.20656,13.78,832,0.093,0.164,0.02,0.587,1.246,250.6,17.41,-0.943,92.1,-0.042,476.9,1880,1720,1657,1381,980,822,1053,401.1,168.3,8.13,1050,1140
"2009-06-12 07:00:00",3858,0.253,88.5,8.43,4.656,74.81,14.24904,13.65,832,0.308,0.546,0.071,1.29,1.057,269.3,76.63,4.179,78.01,6.981,479,1719,1720,1655,1262,980,823,959,401.9,168.5,81.7,1056,1141
"2009-06-12 08:00:00",3859,1.217,77.26,32.5,8.79,58.6,14.30546,13.49,832,0.501,0.886,0.138,1.968,2.632,63.85,16.59,9.51,58.94,11.4,479,1912,1720,1657,1408,981,823,1078,402.5,168.8,6.834,1063,1143
"2009-06-12 09:00:00",3860,1.676,88,35.13,11.12,52.31,14.31284,13.36,832,0.693,1.226,0.21,2.575,2.633,111.8,27.67,12.05,49.42,13.42,478.1,1685,1720,1657,1234,980,823,933,403.3,169.3,6.828,1069,1144
"2009-06-12 10:00:00",3861,1.021,109.4,63.4,12.06,47.78,14.28889,13.29,832,0.457,0.809,0.161,3.071,1.972,131.5,44.25,12.61,53.16,13.66,478.2,1495,1720,1656,1087,981,822,819,404,168.8,6.597,1073,1145
"2009-06-12 11:00:00",3862,0.869,231.7,90.1,13.38,37.67,14.28068,13.26,832,0.585,1.035,0.204,3.421,2.167,231.8,86,14.23,35.29,15.5,477.7,1859,1720,1656,1370,981,822,1040,405.1,169.2,6.824,1076,1145
"2009-06-12 12:00:00",3863,1.169,249.7,66.11,14.1,39.97,14.26053,13.19,832,0.802,1.42,0.272,3.602,3.263,244.2,36.42,15.4,34.56,16.81,477.9,1891,1721,1657,1388,982,822,1049,406,169.2,7.051,1078,1146
"2009-06-12 13:00:00",3864,1.089,244.6,72.49,14.34,42.39,14.24056,13.16,832,0.647,1.146,0.231,3.6,2.975,237.5,45.67,15.41,39.43,16.89,477.9,1954,1721,1657,1435,982,823,1086,406.6,169.2,6.818,1077,1146
"2009-06-12 14:00:00",3865,1.056,253.8,62.42,14.91,39.15,14.22521,13.15,832,0.883,1.563,0.294,3.418,3.416,258,38.74,16.43,36.23,17.81,478.4,1951,1722,1656,1432,982,823,1080,406.6,169.2,5.457,1074,1146
"2009-06-12 15:00:00",3866,1.201,248.2,56.95,14.29,46.16,14.20682,13.14,832,0.564,0.998,0.203,3.066,3.548,242.8,29.2,15.45,48.03,16.72,477.5,1940,1722,1657,1420,982,824,1069,406.1,169.2,5.457,1070,1146
"2009-06-12 16:00:00",3867,1.287,244.6,54.82,14.28,41.58,14.20716,13.17,832,0.616,1.091,0.212,2.568,4.349,238,32.06,15.31,40.62,16.57,476.8,1314,1721,1657,950,982,823,696.7,405.3,169.2,4.086,1065,1146
"2009-06-12 17:00:00",3868,1.262,248.2,49.62,13.47,54.48,14.19901,13.17,832,0.283,0.501,0.119,1.96,3.8,232.8,28.24,14.03,54.71,14.76,476.3,1713,1721,1657,1250,982,823,935,404.6,169.2,5.011,1059,1146
"2009-06-12 18:00:00",3869,0.876,248.2,45.59,12.34,55.21,14.21949,13.24,832,0.114,0.203,0.055,1.281,2.817,238.4,28.45,12.46,54.87,12.83,477.3,1933,1721,1657,1414,982,823,1065,404,169.2,5.46,1053,1145
"2009-06-12 19:00:00",3870,0.909,271.2,77.36,11.42,54.54,14.23888,13.3,832,0.042,0.074,0.034,0.579,3.08,246.8,56.31,11.24,54.74,11.39,476.7,1896,1721,1657,1386,982,822,1042,403.5,169.3,5.006,1047,1145
"2009-06-12 20:00:00",3871,0.197,105.6,60.21,10.49,54.31,14.25103,13.35,832,0.006,0.011,0.005,0.04,0.862,280.2,79.63,10.04,57.85,9.93,476.6,1885,1721,1657,1377,981,824,1040,402.9,169.3,5.004,1042,1144
"2009-06-12 21:00:00",3872,0.177,66.78,34.43,9.69,64.3,14.26173,13.4,832,0,0,0.004,0,0.82,25.58,53.23,8.83,70.46,8.74,477,1842,1721,1657,1350,981,824,1014,402,169.4,4.557,1038,1145
"2009-06-12 22:00:00",3873,0.04,128.4,34,8.69,68.49,14.26675,13.43,832,0,0,0.001,0,0.57,263.3,61.68,8.01,74.86,8.08,477.6,1943,1721,1657,1429,981,823,1079,401.6,169.4,5.237,1035,1144
"2009-06-12 23:00:00",3874,0.297,113.2,73.32,8.39,69.18,14.2703,13.45,832,0,0,0.004,0,1.18,231,86.2,7.593,76.53,7.655,478.2,1954,1721,1658,1438,981,824,1090,401.5,169.4,5.465,1033,1144
"2009-06-13 00:00:00",3875,0.53,247.2,38.87,8.75,60.08,14.27856,13.46,832,0,0,0.008,0,2.705,241.6,24.7,8.14,63.04,8.17,477.9,1957,1721,1658,1442,981,824,1096,400.6,169.4,5.466,1033,1144
"2009-06-13 01:00:00",3876,0.712,263.3,28.03,7.059,77.84,14.27648,13.47,832,0,0,0.007,0,3.361,261,22.75,6.717,80.7,6.943,479.8,1959,1721,1657,1445,981,824,1099,401.3,169.4,5.466,1033,1144
"2009-06-13 02:00:00",3877,0.918,268.6,26.2,6.397,84.6,14.29036,13.51,832,0,0,0.006,0,4.071,247,23.52,5.881,92.5,6.102,476.8,1962,1721,1657,1449,981,823,1103,400.9,169.5,6.153,1034,1144
"2009-06-13 03:00:00",3878,0.176,265.7,40.4,5.825,88.3,14.30673,13.53,832,0,0,0.001,0,1.878,262.2,43.61,5.209,94,5.448,478.8,1962,1720,1656,1449,981,823,1105,401.3,169.5,7.288,1035,1144
"2009-06-13 04:00:00",3879,0.161,347.9,39.26,5.385,86.4,14.31289,13.54,832,0,0,0.001,0,0.898,76.82,89.3,5.014,93.5,5.132,475.3,1965,1720,1656,1452,980,823,1109,400.4,169,7.976,1036,1144
"2009-06-13 05:00:00",3880,0.483,285.3,49.96,5.221,88.2,14.32408,13.55,832,0.001,0.001,0.002,0.043,2.073,253.7,36.17,4.688,94.1,4.891,475.3,1966,1720,1653,1456,980,822,1111,400.4,169.5,8.2,1038,1143
"2009-06-13 06:00:00",3881,0.07,12.54,14.34,4.779,95.1,14.3349,13.56,832,0.014,0.025,0.005,0.587,0.482,35.46,61.96,4.497,97.1,4.799,476,1968,1719,1652,1457,980,823,1115,400.6,169,8.2,1040,1142
"2009-06-13 07:00:00",3882,0.127,104.4,56.15,5.409,89.9,14.33657,13.55,832,0.095,0.169,0.027,1.289,0.612,35.65,54.33,5.425,87.8,5.934,477.1,1969,1719,1654,1459,980,822,1118,400.4,168.8,8.43,1043,1142
"2009-06-13 08:00:00",3883,0.651,71.43,41.15,7.658,75.98,14.35103,13.5,832,0.258,0.457,0.077,1.967,1.494,62.24,23.72,7.91,81.4,8.87,477.1,1971,1720,1654,1461,980,823,1121,401.3,168.8,9.57,1047,1144
"2009-06-13 09:00:00",3884,0.866,109.2,88.4,9.38,60.63,14.3386,13.42,832,0.474,0.839,0.141,2.574,1.796,154.9,86.9,9.87,63.86,11.16,477.1,1973,1720,1655,1462,981,822,1121,401.4,168.9,9.56,1050,1144
"2009-06-13 10:00:00",3885,1.06,214.8,55.64,10.4,56.43,14.31809,13.33,832,0.619,1.096,0.189,3.07,3.11,225.1,27.49,11.32,53.84,12.88,477.1,1970,1720,1655,1461,980,822,1119,401.4,168.9,9.55,1053,1145
"2009-06-13 11:00:00",3886,1.425,220.3,57.89,10.98,55.63,14.29309,13.25,832,0.856,1.516,0.255,3.421,3.93,227.5,31.05,12.3,57.2,13.81,478,1969,1720,1655,1458,981,822,1115,402,168.8,9.1,1056,1146
"2009-06-13 12:00:00",3887,1.43,219.3,61.02,11.15,53.26,14.27398,13.24,832,0.83,1.469,0.254,3.602,4.311,218.4,28.06,12.38,52.41,13.48,477.9,1965,1720,1656,1452,981,822,1108,402.6,169.2,7.949,1056,1146
"2009-06-13 13:00:00",3888,1.356,265.8,55.15,11.78,60.23,14.24683,13.21,832,0.99,1.752,0.299,3.601,4.387,249.3,33.1,13.53,58.59,14.66,478,1961,1720,1657,1448,981,822,1101,403.3,169.2,5.459,1055,1146
"2009-06-13 14:00:00",3889,1.237,273.3,46.52,11.34,55.97,14.22537,13.21,832,0.814,1.441,0.246,3.419,4.514,257.6,29.4,12.9,53.32,14.19,477.9,1957,1721,1658,1443,982,823,1094,403.5,169.2,5.459,1052,1146
"2009-06-13 15:00:00",3890,1.333,231.3,62.27,12.23,53.28,14.20891,13.19,832,0.865,1.531,0.263,3.068,3.815,227.2,32.99,13.69,53.04,15.32,478.2,1953,1721,1659,1438,981,823,1088,403.9,169.2,5.458,1048,1146
"2009-06-13 16:00:00",3891,1.281,239.8,59.05,12.47,54.81,14.19127,13.18,832,0.698,1.236,0.218,2.571,3.916,241.5,30.42,13.8,48.76,15.43,478,1951,1721,1659,1436,982,823,1084,403.5,169.2,5.458,1043,1145
"2009-06-13 17:00:00",3892,1.103,254.9,48.48,11.61,58.16,14.1926,13.2,832,0.33,0.584,0.117,1.963,4.123,247.5,29.71,12.47,61.01,13.29,477.6,1950,1721,1658,1435,982,823,1084,402.8,169.2,5.459,1036,1145
"2009-06-13 18:00:00",3893,0.795,241.3,48.21,10.74,64.34,14.21172,13.28,832,0.127,0.224,0.053,1.285,3.016,238.3,30.96,11.05,63.21,11.49,478.6,1949,1721,1658,1436,981,823,1084,401.3,169.3,5.46,1029,1144
"2009-06-13 19:00:00",3894,0.243,248.9,24.39,9.43,71.27,14.23524,13.35,832,0.047,0.084,0.018,0.583,1.465,256.7,28.73,9.27,74.33,9.38,477.8,1952,1720,1658,1438,981,823,1087,401.3,169.3,5.462,1022,1143
"2009-06-13 20:00:00",3895,0.153,246.8,24.12,8.66,75.07,14.25194,13.42,832,0.008,0.013,0.002,0.041,1.533,243,27.34,7.973,80.8,7.751,475.8,1954,1720,1657,1442,981,823,1093,400.2,169.4,5.464,1017,1142
"2009-06-13 21:00:00",3896,0.023,254.9,19.9,6.128,89.3,14.25955,13.49,832,0,0,-0.001,0,0.55,242.4,64.49,5.33,92,4.91,474.8,1957,1720,1656,1446,981,823,1098,399.5,169.4,5.466,1013,1142
"2009-06-13 22:00:00",3897,0.112,219,23.14,4.118,90.9,14.25784,13.56,832,0,0,-0.001,0,1.186,258,25.33,3.226,95,2.905,474.4,1960,1720,1657,1450,980,822,1106,399.2,169.5,5.464,1010,1141
"2009-06-13 23:00:00",3898,0.024,214.3,3.271,2.674,94,14.25862,13.62,832,0,0,-0.001,0,1.13,246.5,19.93,1.684,96.7,1.397,474.7,1963,1720,1657,1455,980,823,1112,399.1,169.6,5.246,1009,1140
"2009-06-14 00:00:00",3899,0.068,233.5,15.29,1.472,95.3,14.23385,13.67,832,0,0,-0.001,0,1.241,242.8,18.38,0.431,97.3,0.285,474.3,1967,1719,1657,1460,980,824,1118,399.1,169.1,5.47,1009,1139
"2009-06-14 01:00:00",3900,0.05,261.3,6.163,0.734,96.1,14.22393,13.7,832,0,0,-0.001,0,1.37,241.6,18.33,-0.423,98.1,-0.471,472.5,1970,1719,1657,1463,980,823,1125,399.2,168.9,5.7,1010,1139
"2009-06-14 02:00:00",3901,0.071,262.4,6.788,0.018,96.4,14.21916,13.73,832,0,0,-0.001,0,1.289,239.1,18.32,-1.097,98.7,-1.116,473,1933,1719,1656,1444,979,824,1110,397.8,168.3,6.156,1013,1138
"2009-06-14 03:00:00",3902,0.147,234.7,20.4,-0.288,96.1,14.21369,13.75,832,0,0,-0.001,0,1.499,246.6,19.87,-1.359,99,-1.31,473.4,1940,1713,1656,1448,970,824,1117,383,168.5,6.62,1016,1138
"2009-06-14 04:00:00",3903,0.082,276.8,5.021,-0.367,96.8,14.21319,13.75,832,0,0,-0.001,0,1.093,254.1,20.59,-1.305,99,-1.24,474.5,1952,1715,1657,1457,972,824,1126,386.7,168.3,8.21,1020,1137
"2009-06-14 05:00:00",3904,0.078,270,5.595,-0.888,96.9,14.20336,13.77,832,0.004,0.007,-0.001,0.043,1.238,242.7,19.54,-1.763,99,-1.797,475.2,1904,1715,1657,1423,972,824,1101,387.9,168.3,8.21,1025,1137
"2009-06-14 06:00:00",3905,0.099,270.2,17.75,0.558,87.5,14.20433,13.76,832,0.094,0.166,0.021,0.587,0.789,268.3,22.85,-0.556,87.4,0.439,476.6,1802,1716,1657,1342,973,824,1038,389.7,168.3,8.21,1029,1137
"2009-06-14 07:00:00",3906,0.636,103.2,20.07,4.66,80.2,14.23769,13.64,832,0.323,0.572,0.074,1.288,1.139,65.96,36.32,4.341,80.9,7.262,480.2,1924,1717,1657,1437,975,824,1117,392.6,168.5,8.21,1036,1138
"2009-06-14 08:00:00",3907,1.456,84.4,23.88,7.788,68.96,14.29195,13.49,832,0.524,0.928,0.137,1.966,2.387,63.89,21.09,8.32,64.23,10.25,479.2,1896,1717,1657,1420,976,824,1098,393.4,168.4,8.2,1042,1139
"2009-06-14 09:00:00",3908,1.174,103.1,60.33,10.77,54.35,14.30731,13.35,832,0.744,1.317,0.216,2.573,2.131,130.8,58.05,11.93,49.21,13.9,479.6,1967,1717,1658,1473,975,824,1144,393.6,169.3,8.19,1049,1141
"2009-06-14 10:00:00",3909,0.698,239.9,90.1,11.08,48.87,14.28868,13.29,832,0.276,0.489,0.099,3.069,1.674,254.3,72.34,11.6,49.18,12.71,478.1,1984,1718,1657,1483,977,823,1151,396.3,169.2,8.64,1054,1141
"2009-06-14 11:00:00",3910,0.541,331.3,79.63,11.83,48.06,14.28531,13.31,832,0.217,0.384,0.082,3.42,1.474,300.4,60.87,12.09,49.8,12.75,477.6,1983,1719,1657,1481,979,824,1146,399.8,169.1,8.42,1056,1141
"2009-06-14 12:00:00",3911,0.592,243.8,52.1,12.19,49.52,14.28323,13.3,832,0.249,0.441,0.093,3.602,1.677,278.3,36.61,12.54,47.99,13.34,478.7,1981,1720,1657,1479,980,823,1142,400.5,169.1,8.19,1058,1140
"2009-06-14 13:00:00",3912,0.709,242.5,53.22,12.64,46.83,14.28025,13.28,832,0.359,0.635,0.13,3.602,1.879,244.5,37.66,13.22,45.06,14.2,478.4,1978,1723,1657,1475,984,823,1138,408.2,169.3,7.508,1059,1141
"2009-06-14 14:00:00",3913,1.032,253.4,63.41,13.7,44.91,14.25677,13.23,832,0.885,1.566,0.283,3.42,2.757,244.8,44.58,14.91,44.54,16.25,478.3,1978,1723,1657,1475,985,823,1138,409,169.2,6.589,1059,1141
"2009-06-14 15:00:00",3914,1.393,224.4,58.03,13.83,48.44,14.22453,13.17,832,0.815,1.443,0.265,3.07,3.925,226.2,30.91,15.27,46.19,16.9,479.1,1879,1724,1657,1398,986,823,1075,409.8,169.2,5.685,1058,1141
"2009-06-14 16:00:00",3915,1.27,227.1,57.43,13.92,46.81,14.19971,13.16,832,0.718,1.271,0.233,2.574,3.677,230.2,26.68,15.16,45.72,16.82,479,1892,1723,1657,1409,986,822,1083,409.3,169.2,5.457,1055,1141
"2009-06-14 17:00:00",3916,1.234,236.5,53.44,13.16,53.45,14.19055,13.17,832,0.503,0.891,0.164,1.967,4.051,230,24.32,14.09,52.81,14.88,479.8,1971,1723,1657,1466,985,822,1124,408.6,169.2,5.457,1053,1141
"2009-06-14 18:00:00",3917,0.888,211.7,54.12,12.83,55.31,14.21067,13.23,832,0.2,0.354,0.08,1.289,2.713,235.6,31.3,13.11,53.33,13.81,479.2,1958,1719,1657,1455,979,823,1115,399.6,169.2,5.459,1048,1140
"2009-06-14 19:00:00",3918,0.599,246.4,56.73,11.78,64.58,14.23803,13.31,832,0.028,0.05,0.021,0.588,2.248,242.8,28.19,11.35,71.09,11.32,480.7,1962,1715,1657,1458,971,822,1120,389.8,169.3,5.462,1044,1139
