"Plot Title: SGH 125"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 temp)","RH, % (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 rh)","Host Connected (LGR S/N: 11016173)","Coupler Detached (LGR S/N: 11016173)","Coupler Attached (LGR S/N: 11016173)","Stopped (LGR S/N: 11016173)","End Of File (LGR S/N: 11016173)"
5962,01/21/20 06:14:25 AM,32.542,82.837,,,,,
5963,01/21/20 06:34:25 AM,32.592,81.734,,,,,
5964,01/21/20 06:54:25 AM,32.641,81.040,,,,,
5965,01/21/20 07:14:25 AM,32.592,81.837,,,,,
5966,01/21/20 07:34:25 AM,32.491,82.083,,,,,
5967,01/21/20 07:54:25 AM,32.243,83.184,,,,,
5968,01/21/20 08:14:25 AM,32.092,83.600,,,,,
5969,01/21/20 08:34:25 AM,31.942,84.474,,,,,
5970,01/21/20 08:54:25 AM,31.993,84.481,,,,,
5971,01/21/20 09:14:25 AM,31.993,85.016,,,,,
5972,01/21/20 09:34:25 AM,31.942,86.049,,,,,
5973,01/21/20 09:54:25 AM,31.942,86.352,,,,,
5974,01/21/20 10:14:25 AM,31.842,88.299,,,,,
5975,01/21/20 10:34:25 AM,31.842,89.347,,,,,
5976,01/21/20 10:54:25 AM,31.993,89.019,,,,,
5977,01/21/20 11:14:25 AM,32.142,89.090,,,,,
5978,01/21/20 11:34:25 AM,32.342,88.569,,,,,
5979,01/21/20 11:54:25 AM,32.542,89.197,,,,,
5980,01/21/20 12:14:25 PM,32.641,89.061,,,,,
5981,01/21/20 12:34:25 PM,32.891,88.847,,,,,
5982,01/21/20 12:54:25 PM,33.039,88.342,,,,,
5983,01/21/20 01:14:25 PM,33.237,89.046,,,,,
5984,01/21/20 01:34:25 PM,33.633,87.872,,,,,
5985,01/21/20 01:54:25 PM,33.978,88.749,,,,,
5986,01/21/20 02:14:25 PM,34.419,85.776,,,,,
5987,01/21/20 02:34:25 PM,34.371,85.617,,,,,
5988,01/21/20 02:54:25 PM,34.761,81.649,,,,,
5989,01/21/20 03:14:25 PM,34.761,84.415,,,,,
5990,01/21/20 03:34:25 PM,35.006,82.771,,,,,
5991,01/21/20 03:54:25 PM,34.223,88.633,,,,,
5992,01/21/20 04:14:25 PM,34.075,86.898,,,,,
5993,01/21/20 04:34:25 PM,34.027,86.638,,,,,
5994,01/21/20 04:54:25 PM,33.386,89.566,,,,,
5995,01/21/20 05:14:25 PM,33.089,90.146,,,,,
5996,01/21/20 05:34:25 PM,32.790,90.401,,,,,
5997,01/21/20 05:54:25 PM,32.542,91.650,,,,,
5998,01/21/20 06:14:25 PM,32.342,92.088,,,,,
5999,01/21/20 06:34:25 PM,32.243,92.955,,,,,
6000,01/21/20 06:54:25 PM,32.142,93.525,,,,,
6001,01/21/20 07:14:25 PM,32.142,93.817,,,,,
6002,01/21/20 07:34:25 PM,31.993,94.547,,,,,
6003,01/21/20 07:54:25 PM,31.942,95.192,,,,,
6004,01/21/20 08:14:25 PM,31.993,95.513,,,,,
6005,01/21/20 08:34:25 PM,31.892,95.714,,,,,
6006,01/21/20 08:54:25 PM,31.892,96.098,,,,,
6007,01/21/20 09:14:25 PM,31.791,96.466,,,,,
6008,01/21/20 09:34:25 PM,31.692,96.952,,,,,
6009,01/21/20 09:54:25 PM,32.142,95.608,,,,,
6010,01/21/20 10:14:25 PM,32.342,95.108,,,,,
6011,01/21/20 10:34:25 PM,32.491,95.082,,,,,
6012,01/21/20 10:54:25 PM,32.592,94.952,,,,,
6013,01/21/20 11:14:25 PM,32.641,93.210,,,,,
6014,01/21/20 11:34:25 PM,32.641,93.844,,,,,
6015,01/21/20 11:54:25 PM,32.790,91.020,,,,,
6016,01/22/20 12:14:25 AM,32.891,93.345,,,,,
6017,01/22/20 12:34:25 AM,32.891,93.149,,,,,
6018,01/22/20 12:54:25 AM,32.990,92.232,,,,,
6019,01/22/20 01:14:25 AM,32.990,91.197,,,,,
6020,01/22/20 01:34:25 AM,32.742,93.225,,,,,
6021,01/22/20 01:54:25 AM,32.592,93.788,,,,,
6022,01/22/20 02:14:25 AM,32.392,94.970,,,,,
6023,01/22/20 02:34:25 AM,32.293,95.872,,,,,
6024,01/22/20 02:54:25 AM,32.443,95.413,,,,,
6025,01/22/20 03:14:25 AM,32.592,94.565,,,,,
6026,01/22/20 03:34:25 AM,32.491,95.420,,,,,
6027,01/22/20 03:54:25 AM,32.293,95.920,,,,,
6028,01/22/20 04:14:25 AM,32.193,96.096,,,,,
6029,01/22/20 04:34:25 AM,32.293,95.968,,,,,
6030,01/22/20 04:54:25 AM,32.491,93.675,,,,,
6031,01/22/20 05:14:25 AM,32.542,93.293,,,,,
6032,01/22/20 05:34:25 AM,32.742,91.852,,,,,
6033,01/22/20 05:54:25 AM,32.790,92.301,,,,,
6034,01/22/20 06:14:25 AM,32.392,94.171,,,,,
6035,01/22/20 06:34:25 AM,32.293,95.100,,,,,
6036,01/22/20 06:54:25 AM,32.293,94.955,,,,,
6037,01/22/20 07:14:25 AM,32.142,95.077,,,,,
6038,01/22/20 07:34:25 AM,31.942,95.745,,,,,
6039,01/22/20 07:54:25 AM,31.892,96.290,,,,,
6040,01/22/20 08:14:25 AM,31.791,96.538,,,,,
6041,01/22/20 08:34:25 AM,31.743,96.650,,,,,
6042,01/22/20 08:54:25 AM,31.692,96.976,,,,,
6043,01/22/20 09:14:25 AM,31.743,97.223,,,,,
6044,01/22/20 09:34:25 AM,31.993,97.548,,,,,
6045,01/22/20 09:54:25 AM,32.342,97.460,,,,,
6046,01/22/20 10:14:25 AM,33.138,96.675,,,,,
6047,01/22/20 10:34:25 AM,34.272,92.618,,,,,
6048,01/22/20 10:54:25 AM,35.249,89.556,,,,,
6049,01/22/20 11:14:25 AM,36.025,87.242,,,,,
6050,01/22/20 11:34:25 AM,36.698,86.162,,,,,
6051,01/22/20 11:54:25 AM,36.795,86.021,,,,,
6052,01/22/20 12:14:25 PM,36.698,86.851,,,,,
6053,01/22/20 12:34:25 PM,37.465,82.622,,,,,
6054,01/22/20 12:54:25 PM,38.748,79.949,,,,,
6055,01/22/20 01:14:25 PM,39.454,80.248,,,,,
6056,01/22/20 01:34:25 PM,39.877,77.153,,,,,
6057,01/22/20 01:54:25 PM,40.579,73.714,,,,,
6058,01/22/20 02:14:25 PM,41.601,70.052,,,,,
6059,01/22/20 02:34:25 PM,42.202,67.909,,,,,
6060,01/22/20 02:54:25 PM,42.570,64.895,,,,,
6061,01/22/20 03:14:25 PM,42.616,67.193,,,,,
6062,01/22/20 03:34:25 PM,42.570,65.860,,,,,
6063,01/22/20 03:54:25 PM,41.970,66.450,,,,,
6064,01/22/20 04:14:25 PM,41.463,70.426,,,,,
6065,01/22/20 04:34:25 PM,41.043,71.735,,,,,
6066,01/22/20 04:54:25 PM,40.392,74.347,,,,,
6067,01/22/20 05:14:25 PM,38.937,78.751,,,,,
6068,01/22/20 05:34:25 PM,37.321,82.604,,,,,
6069,01/22/20 05:54:25 PM,35.346,85.493,,,,,
6070,01/22/20 06:14:25 PM,33.732,88.389,,,,,
6071,01/22/20 06:34:25 PM,32.293,90.354,,,,,
6072,01/22/20 06:54:25 PM,31.188,91.648,,,,,
6073,01/22/20 07:14:25 PM,30.225,92.655,,,,,
6074,01/22/20 07:34:25 PM,29.354,93.302,,,,,
6075,01/22/20 07:54:25 PM,28.735,94.005,,,,,
6076,01/22/20 08:14:25 PM,28.476,94.494,,,,,
6077,01/22/20 08:34:25 PM,28.321,95.069,,,,,
6078,01/22/20 08:54:25 PM,27.903,94.670,,,,,
6079,01/22/20 09:14:25 PM,27.381,95.067,,,,,
6080,01/22/20 09:34:25 PM,27.171,95.321,,,,,
6081,01/22/20 09:54:25 PM,26.854,95.319,,,,,
6082,01/22/20 10:14:25 PM,26.537,95.863,,,,,
6083,01/22/20 10:34:25 PM,26.377,95.151,,,,,
6084,01/22/20 10:54:25 PM,25.952,95.227,,,,,
6085,01/22/20 11:14:25 PM,25.632,95.557,,,,,
6086,01/22/20 11:34:25 PM,25.147,94.771,,,,,
6087,01/22/20 11:54:25 PM,24.663,94.649,,,,,
6088,01/23/20 12:14:25 AM,24.283,94.993,,,,,
6089,01/23/20 12:34:25 AM,24.010,94.856,,,,,
6090,01/23/20 12:54:25 AM,23.628,94.939,,,,,
6091,01/23/20 01:14:25 AM,23.299,94.982,,,,,
6092,01/23/20 01:34:25 AM,22.858,94.111,,,,,
6093,01/23/20 01:54:25 AM,22.525,94.178,,,,,
6094,01/23/20 02:14:25 AM,22.192,93.937,,,,,
6095,01/23/20 02:34:25 AM,21.744,93.963,,,,,
6096,01/23/20 02:54:25 AM,21.463,93.353,,,,,
6097,01/23/20 03:14:25 AM,21.069,93.150,,,,,
6098,01/23/20 03:34:25 AM,20.842,93.494,,,,,
6099,01/23/20 03:54:25 AM,20.671,93.232,,,,,
6100,01/23/20 04:14:25 AM,20.502,93.182,,,,,
6101,01/23/20 04:34:25 AM,20.331,93.534,,,,,
6102,01/23/20 04:54:25 AM,20.158,92.917,,,,,
6103,01/23/20 05:14:25 AM,19.929,92.290,,,,,
6104,01/23/20 05:34:25 AM,19.699,92.564,,,,,
6105,01/23/20 05:54:25 AM,19.526,92.680,,,,,
6106,01/23/20 06:14:25 AM,19.353,92.417,,,,,
6107,01/23/20 06:34:25 AM,19.121,92.571,,,,,
6108,01/23/20 06:54:25 AM,18.948,92.355,,,,,
6109,01/23/20 07:14:25 AM,18.889,92.157,,,,,
6110,01/23/20 07:34:25 AM,18.774,91.713,,,,,
6111,01/23/20 07:54:25 AM,18.714,92.556,,,,,
6112,01/23/20 08:14:25 AM,18.889,92.819,,,,,
6113,01/23/20 08:34:25 AM,19.238,93.390,,,,,
6114,01/23/20 08:54:25 AM,19.987,94.023,,,,,
6115,01/23/20 09:14:25 AM,20.955,94.830,,,,,
6116,01/23/20 09:34:25 AM,22.192,95.820,,,,,
6117,01/23/20 09:54:25 AM,23.518,95.511,,,,,
6118,01/23/20 10:14:25 AM,25.147,96.613,,,,,
6119,01/23/20 10:34:25 AM,26.906,97.900,,,,,
6120,01/23/20 10:54:25 AM,28.684,97.477,,,,,
6121,01/23/20 11:14:25 AM,30.429,97.918,,,,,
6122,01/23/20 11:34:25 AM,32.392,97.086,,,,,
6123,01/23/20 11:54:25 AM,33.879,94.906,,,,,
6124,01/23/20 12:14:25 PM,35.152,92.131,,,,,
6125,01/23/20 12:34:25 PM,36.698,88.172,,,,,
6126,01/23/20 12:54:25 PM,37.989,84.249,,,,,
6127,01/23/20 01:14:25 PM,39.454,80.698,,,,,
6128,01/23/20 01:34:25 PM,40.764,76.990,,,,,
6129,01/23/20 01:54:25 PM,41.416,74.437,,,,,
6130,01/23/20 02:14:25 PM,41.463,73.486,,,,,
6131,01/23/20 02:34:25 PM,41.043,74.885,,,,,
6132,01/23/20 02:54:25 PM,39.924,78.258,,,,,
6133,01/23/20 03:14:25 PM,39.031,81.119,,,,,
6134,01/23/20 03:34:25 PM,38.889,81.969,,,,,
6135,01/23/20 03:54:25 PM,39.124,81.552,,,,,
6136,01/23/20 04:14:25 PM,40.485,77.387,,,,,
6137,01/23/20 04:34:25 PM,40.998,75.992,,,,,
6138,01/23/20 04:54:25 PM,40.532,77.393,,,,,
6139,01/23/20 05:14:25 PM,39.783,79.281,,,,,
6140,01/23/20 05:34:25 PM,38.889,80.785,,,,,
6141,01/23/20 05:54:25 PM,37.560,83.051,,,,,
6142,01/23/20 06:14:25 PM,36.217,86.096,,,,,
6143,01/23/20 06:34:25 PM,35.152,87.502,,,,,
6144,01/23/20 06:54:25 PM,34.320,89.849,,,,,
6145,01/23/20 07:14:25 PM,34.174,90.177,,,,,
6146,01/23/20 07:34:25 PM,33.681,91.693,,,,,
6147,01/23/20 07:54:25 PM,33.534,93.122,,,,,
6148,01/23/20 08:14:25 PM,33.287,93.037,,,,,
6149,01/23/20 08:34:25 PM,33.089,93.716,,,,,
6150,01/23/20 08:54:25 PM,32.990,93.896,,,,,
6151,01/23/20 09:14:25 PM,32.891,94.173,,,,,
6152,01/23/20 09:34:25 PM,32.990,95.255,,,,,
6153,01/23/20 09:54:25 PM,33.039,96.899,,,,,
6154,01/23/20 10:14:25 PM,33.089,98.054,,,,,
6155,01/23/20 10:34:25 PM,33.681,99.264,,,,,
6156,01/23/20 10:54:25 PM,34.615,99.532,,,,,
6157,01/23/20 11:14:25 PM,35.830,97.911,,,,,
6158,01/23/20 11:34:25 PM,35.928,95.777,,,,,
6159,01/23/20 11:54:25 PM,35.249,96.279,,,,,
6160,01/24/20 12:14:25 AM,34.761,98.127,,,,,
6161,01/24/20 12:34:25 AM,35.733,99.236,,,,,
6162,01/24/20 12:54:25 AM,36.361,98.977,,,,,
6163,01/24/20 01:14:25 AM,36.651,96.761,,,,,
6164,01/24/20 01:34:25 AM,36.410,98.530,,,,,
6165,01/24/20 01:54:25 AM,36.505,97.005,,,,,
6166,01/24/20 02:14:25 AM,35.782,96.989,,,,,
6167,01/24/20 02:34:25 AM,35.733,99.045,,,,,
6168,01/24/20 02:54:25 AM,35.152,97.373,,,,,
6169,01/24/20 03:14:25 AM,34.468,98.176,,,,,
6170,01/24/20 03:34:25 AM,34.223,99.280,,,,,
6171,01/24/20 03:54:25 AM,34.320,99.343,,,,,
6172,01/24/20 04:14:25 AM,34.713,99.832,,,,,
6173,01/24/20 04:34:25 AM,35.055,99.175,,,,,
6174,01/24/20 04:54:25 AM,35.200,98.196,,,,,
6175,01/24/20 05:14:25 AM,34.858,97.711,,,,,
6176,01/24/20 05:34:25 AM,34.124,97.787,,,,,
6177,01/24/20 05:54:25 AM,33.584,98.180,,,,,
6178,01/24/20 06:14:25 AM,33.188,98.640,,,,,
6179,01/24/20 06:34:25 AM,32.891,98.925,,,,,
6180,01/24/20 06:54:25 AM,32.790,99.240,,,,,
6181,01/24/20 07:14:25 AM,32.691,99.555,,,,,
6182,01/24/20 07:34:25 AM,33.089,100.000,,,,,
6183,01/24/20 07:54:25 AM,33.879,97.126,,,,,
6184,01/24/20 08:14:25 AM,33.534,97.264,,,,,
6185,01/24/20 08:34:25 AM,33.138,97.919,,,,,
6186,01/24/20 08:54:25 AM,32.891,98.688,,,,,
6187,01/24/20 09:14:25 AM,32.940,99.122,,,,,
6188,01/24/20 09:34:25 AM,33.237,99.595,,,,,
6189,01/24/20 09:54:25 AM,33.978,96.805,,,,,
6190,01/24/20 10:14:25 AM,34.713,90.852,,,,,
6191,01/24/20 10:34:25 AM,35.055,86.346,,,,,
6192,01/24/20 10:54:25 AM,35.492,82.289,,,,,
6193,01/24/20 11:14:25 AM,35.733,79.889,,,,,
6194,01/24/20 11:34:25 AM,36.169,78.094,,,,,
6195,01/24/20 11:54:25 AM,36.891,72.560,,,,,
6196,01/24/20 12:14:25 PM,38.037,69.502,,,,,
6197,01/24/20 12:34:25 PM,38.415,69.211,,,,,
6198,01/24/20 12:54:25 PM,38.700,67.851,,,,,
6199,01/24/20 01:14:25 PM,39.173,67.342,,,,,
6200,01/24/20 01:34:25 PM,39.267,66.567,,,,,
6201,01/24/20 01:54:25 PM,39.596,65.475,,,,,
6202,01/24/20 02:14:25 PM,39.830,63.545,,,,,
6203,01/24/20 02:34:25 PM,40.111,62.203,,,,,
6204,01/24/20 02:54:25 PM,40.392,58.251,,,,,
6205,01/24/20 03:14:25 PM,40.392,60.046,,,,,
6206,01/24/20 03:34:25 PM,40.345,59.233,,,,,
6207,01/24/20 03:54:25 PM,40.204,62.469,,,,,
6208,01/24/20 04:14:25 PM,40.438,60.166,,,,,
6209,01/24/20 04:34:25 PM,40.064,64.249,,,,,
6210,01/24/20 04:54:25 PM,39.220,67.431,,,,,
6211,01/24/20 05:14:25 PM,38.084,73.185,,,,,
6212,01/24/20 05:34:25 PM,36.986,77.981,,,,,
6213,01/24/20 05:54:25 PM,35.879,81.271,,,,,
6214,01/24/20 06:14:25 PM,34.858,84.762,,,,,
6215,01/24/20 06:34:25 PM,34.075,86.721,,,,,
6216,01/24/20 06:54:25 PM,33.534,87.833,,,,,
6217,01/24/20 07:14:25 PM,32.940,87.196,,,,,
6218,01/24/20 07:34:25 PM,32.293,88.337,,,,,
6219,01/24/20 07:54:25 PM,31.842,89.247,,,,,
6220,01/24/20 08:14:25 PM,31.743,90.522,,,,,
6221,01/24/20 08:34:25 PM,31.692,90.169,,,,,
6222,01/24/20 08:54:25 PM,31.591,90.154,,,,,
6223,01/24/20 09:14:25 PM,31.440,90.528,,,,,
6224,01/24/20 09:34:25 PM,31.339,91.425,,,,,
6225,01/24/20 09:54:25 PM,31.289,92.031,,,,,
6226,01/24/20 10:14:25 PM,31.239,91.631,,,,,
6227,01/24/20 10:34:25 PM,31.289,91.982,,,,,
6228,01/24/20 10:54:25 PM,31.188,92.261,,,,,
6229,01/24/20 11:14:25 PM,31.087,92.368,,,,,
6230,01/24/20 11:34:25 PM,31.188,92.896,,,,,
6231,01/24/20 11:54:25 PM,31.289,92.959,,,,,
6232,01/25/20 12:14:25 AM,31.289,93.154,,,,,
6233,01/25/20 12:34:25 AM,31.390,93.072,,,,,
6234,01/25/20 12:54:25 AM,31.491,93.087,,,,,
6235,01/25/20 01:14:25 AM,31.541,93.241,,,,,
6236,01/25/20 01:34:25 AM,31.591,93.589,,,,,
6237,01/25/20 01:54:25 AM,31.591,93.589,,,,,
6238,01/25/20 02:14:25 AM,31.491,93.574,,,,,
6239,01/25/20 02:34:25 AM,31.390,93.461,,,,,
6240,01/25/20 02:54:25 AM,31.188,93.601,,,,,
6241,01/25/20 03:14:25 AM,31.188,93.188,,,,,
6242,01/25/20 03:34:25 AM,31.188,93.017,,,,,
6243,01/25/20 03:54:25 AM,30.884,92.363,,,,,
6244,01/25/20 04:14:25 AM,30.529,93.260,,,,,
6245,01/25/20 04:34:25 AM,30.173,92.696,,,,,
6246,01/25/20 04:54:25 AM,29.714,92.335,,,,,
6247,01/25/20 05:14:25 AM,28.839,92.837,,,,,
6248,01/25/20 05:34:25 AM,28.216,93.131,,,,,
6249,01/25/20 05:54:25 AM,28.060,94.286,,,,,
6250,01/25/20 06:14:25 AM,28.269,93.910,,,,,
6251,01/25/20 06:34:25 AM,28.632,93.628,,,,,
6252,01/25/20 06:54:25 AM,28.994,92.981,,,,,
6253,01/25/20 07:14:25 AM,28.684,92.426,,,,,
6254,01/25/20 07:34:25 AM,28.321,92.541,,,,,
6255,01/25/20 07:54:25 AM,27.851,93.221,,,,,
6256,01/25/20 08:14:25 AM,27.486,93.455,,,,,
6257,01/25/20 08:34:25 AM,27.064,94.350,,,,,
6258,01/25/20 08:54:25 AM,27.381,95.401,,,,,
6259,01/25/20 09:14:25 AM,27.799,95.179,,,,,
6260,01/25/20 09:34:25 AM,28.321,95.140,,,,,
6261,01/25/20 09:54:25 AM,28.942,95.785,,,,,
6262,01/25/20 10:14:25 AM,30.072,97.293,,,,,
6263,01/25/20 10:34:25 AM,31.692,96.355,,,,,
6264,01/25/20 10:54:25 AM,33.681,94.827,,,,,
6265,01/25/20 11:14:25 AM,37.656,86.342,,,,,
6266,01/25/20 11:34:25 AM,39.736,82.811,,,,,
6267,01/25/20 11:54:25 AM,41.787,77.839,,,,,
6268,01/25/20 12:14:25 PM,43.396,74.144,,,,,
6269,01/25/20 12:34:25 PM,44.537,70.870,,,,,
6270,01/25/20 12:54:25 PM,45.354,68.125,,,,,
6271,01/25/20 01:14:25 PM,45.307,68.346,,,,,
6272,01/25/20 01:34:25 PM,45.172,68.472,,,,,
6273,01/25/20 01:54:25 PM,44.355,70.516,,,,,
6274,01/25/20 02:14:25 PM,43.534,73.280,,,,,
6275,01/25/20 02:34:25 PM,44.946,68.392,,,,,
6276,01/25/20 02:54:25 PM,46.391,65.504,,,,,
6277,01/25/20 03:14:25 PM,46.571,64.519,,,,,
6278,01/25/20 03:34:25 PM,45.669,67.195,,,,,
6279,01/25/20 03:54:25 PM,45.534,65.818,,,,,
6280,01/25/20 04:14:25 PM,44.310,69.365,,,,,
6281,01/25/20 04:34:25 PM,43.075,72.512,,,,,
6282,01/25/20 04:54:25 PM,41.554,76.057,,,,,
6283,01/25/20 05:14:25 PM,40.345,78.014,,,,,
6284,01/25/20 05:34:25 PM,39.173,80.794,,,,,
6285,01/25/20 05:54:25 PM,37.989,82.716,,,,,
6286,01/25/20 06:14:25 PM,36.842,85.386,,,,,
6287,01/25/20 06:34:25 PM,36.025,86.631,,,,,
6288,01/25/20 06:54:25 PM,35.395,87.586,,,,,
6289,01/25/20 07:14:25 PM,34.615,89.241,,,,,
6290,01/25/20 07:34:25 PM,33.879,89.537,,,,,
6291,01/25/20 07:54:25 PM,33.287,90.671,,,,,
6292,01/25/20 08:14:25 PM,32.990,91.271,,,,,
6293,01/25/20 08:34:25 PM,32.790,91.563,,,,,
6294,01/25/20 08:54:25 PM,32.691,92.801,,,,,
6295,01/25/20 09:14:25 PM,35.249,96.036,,,,,
6296,01/25/20 09:34:25 PM,35.879,95.818,,,,,
6297,01/25/20 09:54:25 PM,36.939,96.004,,,,,
6298,01/25/20 10:14:25 PM,36.842,96.451,,,,,
6299,01/25/20 10:34:25 PM,37.465,94.814,,,,,
6300,01/25/20 10:54:25 PM,37.656,95.283,,,,,
6301,01/25/20 11:14:25 PM,38.511,91.950,,,,,
6302,01/25/20 11:34:25 PM,38.415,93.378,,,,,
6303,01/25/20 11:54:25 PM,38.226,95.541,,,,,
6304,01/26/20 12:14:25 AM,38.084,95.446,,,,,
6305,01/26/20 12:34:25 AM,37.609,96.496,,,,,
6306,01/26/20 12:54:25 AM,37.179,97.206,,,,,
6307,01/26/20 01:14:25 AM,36.891,97.981,,,,,
6308,01/26/20 01:34:25 AM,36.698,98.456,,,,,
6309,01/26/20 01:54:25 AM,37.081,98.708,,,,,
6310,01/26/20 02:14:25 AM,37.081,98.204,,,,,
6311,01/26/20 02:34:25 AM,36.554,97.977,,,,,
6312,01/26/20 02:54:25 AM,35.879,98.159,,,,,
6313,01/26/20 03:14:25 AM,35.443,98.665,,,,,
6314,01/26/20 03:34:25 AM,35.443,98.832,,,,,
6315,01/26/20 03:54:25 AM,35.055,99.104,,,,,
6316,01/26/20 04:14:25 AM,35.152,98.905,,,,,
6317,01/26/20 04:34:25 AM,34.858,99.096,,,,,
6318,01/26/20 04:54:25 AM,34.468,98.939,,,,,
6319,01/26/20 05:14:25 AM,34.320,99.533,,,,,
6320,01/26/20 05:34:25 AM,34.124,99.359,,,,,
6321,01/26/20 05:54:25 AM,33.780,99.304,,,,,
6322,01/26/20 06:14:25 AM,33.681,99.808,,,,,
6323,01/26/20 06:34:25 AM,33.485,99.446,,,,,
6324,01/26/20 06:54:25 AM,33.138,99.390,,,,,
6325,01/26/20 07:14:25 AM,32.891,99.445,,,,,
6326,01/26/20 07:34:25 AM,32.542,99.389,,,,,
6327,01/26/20 07:54:25 AM,32.293,99.443,,,,,
6328,01/26/20 08:14:25 AM,32.142,99.608,,,,,
6329,01/26/20 08:34:25 AM,32.043,99.709,,,,,
6330,01/26/20 08:54:25 AM,32.043,99.780,,,,,
6331,01/26/20 09:14:25 AM,32.092,99.929,,,,,
6332,01/26/20 09:34:25 AM,32.293,100.000,,,,,
6333,01/26/20 09:54:25 AM,32.491,99.852,,,,,
6334,01/26/20 10:14:25 AM,32.542,99.813,,,,,
6335,01/26/20 10:34:25 AM,32.691,99.790,,,,,
6336,01/26/20 10:54:25 AM,32.841,99.932,,,,,
6337,01/26/20 11:14:25 AM,33.386,100.000,,,,,
6338,01/26/20 11:34:25 AM,34.371,100.000,,,,,
6339,01/26/20 11:54:25 AM,34.957,99.278,,,,,
6340,01/26/20 12:14:25 PM,35.541,97.770,,,,,
6341,01/26/20 12:34:25 PM,36.266,95.561,,,,,
6342,01/26/20 12:54:25 PM,36.747,93.428,,,,,
6343,01/26/20 01:14:25 PM,36.891,93.548,,,,,
6344,01/26/20 01:34:25 PM,36.986,90.003,,,,,
6345,01/26/20 01:54:25 PM,36.698,90.389,,,,,
6346,01/26/20 02:14:25 PM,36.986,85.611,,,,,
6347,01/26/20 02:34:25 PM,36.842,88.142,,,,,
6348,01/26/20 02:54:25 PM,36.891,85.496,,,,,
6349,01/26/20 03:14:25 PM,36.795,84.247,,,,,
6350,01/26/20 03:34:25 PM,36.795,86.966,,,,,
6351,01/26/20 03:54:25 PM,36.651,87.709,,,,,
6352,01/26/20 04:14:25 PM,36.698,86.443,,,,,
6353,01/26/20 04:34:25 PM,36.120,86.339,,,,,
6354,01/26/20 04:54:25 PM,35.443,88.553,,,,,
6355,01/26/20 05:14:25 PM,34.664,91.688,,,,,
6356,01/26/20 05:34:25 PM,34.075,93.203,,,,,
6357,01/26/20 05:54:25 PM,33.435,93.524,,,,,
6358,01/26/20 06:14:25 PM,32.342,94.479,,,,,
6359,01/26/20 06:34:25 PM,31.491,95.315,,,,,
6360,01/26/20 06:54:25 PM,30.632,95.879,,,,,
6361,01/26/20 07:14:25 PM,30.173,96.024,,,,,
6362,01/26/20 07:34:25 PM,29.764,96.794,,,,,
6363,01/26/20 07:54:25 PM,29.764,97.340,,,,,
6364,01/26/20 08:14:25 PM,29.559,97.260,,,,,
6365,01/26/20 08:34:25 PM,29.406,97.188,,,,,
6366,01/26/20 08:54:25 PM,29.149,96.816,,,,,
6367,01/26/20 09:14:25 PM,28.891,97.249,,,,,
6368,01/26/20 09:34:25 PM,28.891,97.580,,,,,
6369,01/26/20 09:54:25 PM,28.891,97.957,,,,,
6370,01/26/20 10:14:25 PM,28.787,97.752,,,,,
6371,01/26/20 10:34:25 PM,28.476,97.397,,,,,
6372,01/26/20 10:54:25 PM,28.216,96.907,,,,,
6373,01/26/20 11:14:25 PM,27.799,97.502,,,,,
6374,01/26/20 11:34:25 PM,27.275,96.617,,,,,
6375,01/26/20 11:54:25 PM,26.960,97.039,,,,,
6376,01/27/20 12:14:25 AM,26.695,97.303,,,,,
6377,01/27/20 12:34:25 AM,26.643,97.318,,,,,
6378,01/27/20 12:54:25 AM,26.643,97.647,,,,,
6379,01/27/20 01:14:25 AM,26.854,97.680,,,,,
6380,01/27/20 01:34:25 AM,27.223,98.301,,,,,
6381,01/27/20 01:54:25 AM,27.590,98.267,,,,,
6382,01/27/20 02:14:25 AM,27.642,97.923,,,,,
6383,01/27/20 02:34:25 AM,27.538,97.554,,,,,
6384,01/27/20 02:54:25 AM,27.275,97.419,,,,,
6385,01/27/20 03:14:25 AM,27.223,97.410,,,,,
6386,01/27/20 03:34:25 AM,27.486,98.180,,,,,
6387,01/27/20 03:54:25 AM,27.799,98.300,,,,,
6388,01/27/20 04:14:25 AM,27.799,98.159,,,,,
6389,01/27/20 04:34:25 AM,27.903,98.317,,,,,
6390,01/27/20 04:54:25 AM,28.112,98.584,,,,,
6391,01/27/20 05:14:25 AM,28.425,98.541,,,,,
6392,01/27/20 05:34:25 AM,28.580,98.472,,,,,
6393,01/27/20 05:54:25 AM,28.580,98.096,,,,,
6394,01/27/20 06:14:25 AM,28.425,97.977,,,,,
6395,01/27/20 06:34:25 AM,28.321,98.196,,,,,
6396,01/27/20 06:54:25 AM,28.216,98.085,,,,,
6397,01/27/20 07:14:25 AM,28.164,98.124,,,,,
6398,01/27/20 07:34:25 AM,28.164,98.053,,,,,
6399,01/27/20 07:54:25 AM,28.216,98.414,,,,,
6400,01/27/20 08:14:25 AM,28.373,98.532,,,,,
6401,01/27/20 08:34:25 AM,28.528,98.510,,,,,
6402,01/27/20 08:54:25 AM,28.735,98.637,,,,,
6403,01/27/20 09:14:25 AM,29.097,98.813,,,,,
6404,01/27/20 09:34:25 AM,29.662,99.255,,,,,
6405,01/27/20 09:54:25 AM,30.376,99.558,,,,,
