"TOA5","Station7_wx","CR1000","12862","CR1000.Std.14","CPU:SH_Site7_2_3.CR1","58738","TenMin"
"TIMESTAMP","RECORD","Day_of_Year","Hour","WS_ms_25ft","res_WS_25ft","WindDir_25ft","SD_WindDir_25ft","WS_ms_25ft_Max","AirTC_25ft_Max","AirTC_25ft_Min","AirTC_25ft_Avg","RH_25ft_Max","RH_25ft_Min","RH_25ft","SnowPillow_in_Avg","Batt_Volt_Avg","Batt_Volt_Max","Batt_Volt_Min","BP_mbar_Avg","SlrkW_Avg","SlrMJ_Tot","ETos","Rso","JUDD_AT_Avg","JUDD_Depth_Avg","PanelT_Avg","Temp_C_Avg(1)","Temp_C_Avg(2)","Temp_C_Avg(3)","SoilCond_tc_Avg(1)","SoilCond_tc_Avg(2)","SoilCond_tc_Avg(3)","wfv_Avg(1)","wfv_Avg(2)","wfv_Avg(3)","Precip_Tot","cum_ppt"
"TS","RN","","","meters/second","meters/second","Deg","Deg","meters/second","Deg C","Deg C","Deg C","%","%","%","H2O inches","Volts","Volts","Volts","mbar","kW/m","MJ/m","Deg C","Deg C","Deg C","cm","","Deg C","Deg C","Deg C","S/m","S/m","S/m","pct by vol","pct by vol","pct by vol","0.01 inches","0.01 inches"
"","","Smp","Smp","WVc","WVc","WVc","WVc","Max","Max","Min","Avg","Max","Min","Smp","Avg","Avg","Max","Min","Avg","Avg","Tot","ETsz","RSo","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Smp"
"2013-07-06 16:50:00",102995,187,1650,0.488,0.397,265.1,34.87,0.738,22.34,21.76,22.07,20.52,17.5,17.63,-0.353346,14.12,14.14,14.11,822,"NAN","NAN","NAN",1.829,23.99,-0.393,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 17:00:00",102996,187,1700,0.594,0.544,281.4,23.62,1.042,22.1,21.66,21.91,20.08,17.8,18.48,-0.350613,14.13,14.15,14.12,822,"NAN","NAN","NAN",1.717,23.78,-0.347,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 17:10:00",102997,187,1710,0.536,0.433,252.8,35.4,0.774,21.76,21.18,21.54,20.66,18.31,20.28,-0.3519794,14.15,14.17,14.14,822,"NAN","NAN","NAN",1.604,23.09,-0.368,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 17:20:00",102998,187,1720,0.527,0.444,275.5,32.21,0.784,21.15,20.88,21.03,22.9,20.11,22.05,-0.3273903,14.18,14.2,14.16,822,"NAN","NAN","NAN",1.49,22.52,-0.284,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 17:30:00",102999,187,1730,0.555,0.507,256.1,23.73,0.846,21.25,20.78,20.99,22.49,19.7,20.32,-0.3028019,14.21,14.22,14.19,822,"NAN","NAN","NAN",1.375,22.66,-0.379,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 17:40:00",103000,187,1740,0.53,0.431,267.4,35.02,0.745,20.81,20.55,20.65,21.51,19.88,21.34,-0.2645516,14.23,14.25,14.21,822,"NAN","NAN","NAN",1.258,21.94,-0.249,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 17:50:00",103001,187,1750,0.456,0.397,272.3,29.12,0.644,20.69,20.55,20.63,22.8,20.49,22.8,-0.2235693,14.25,14.27,14.24,822,"NAN","NAN","NAN",1.141,21.74,-0.261,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 18:00:00",103002,187,1800,0.461,0.382,279.7,33.59,0.653,20.62,20.22,20.42,26.2,23.07,26.2,-0.1914657,14.27,14.29,14.26,822,"NAN","NAN","NAN",1.024,21.42,-0.27,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 18:10:00",103003,187,1810,0.456,0.413,267.9,24.81,0.657,20.29,20.02,20.12,26.51,25.15,26.27,-0.1436546,14.29,14.3,14.28,822,"NAN","NAN","NAN",0.907,21.03,-0.311,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 18:20:00",103004,187,1820,0.644,0.516,302.7,36.12,0.889,20.02,19.54,19.79,27.12,25.73,26.03,-0.1217967,14.3,14.31,14.29,822,"NAN","NAN","NAN",0.789,20.77,-0.386,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 18:30:00",103005,187,1830,0.491,0.428,286.1,29.05,0.771,19.68,19.27,19.45,27.19,24.2,27.19,-0.09133101,14.31,14.32,14.31,822,"NAN","NAN","NAN",0.672,20.38,-0.494,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 18:40:00",103006,187,1840,0.437,0.357,285.4,34.67,0.565,19.41,19.03,19.25,27.39,26.1,26.34,-0.05053511,14.32,14.33,14.31,822,"NAN","NAN","NAN",0.555,19.91,-0.476,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 18:50:00",103007,187,1850,0.42,0.377,272.3,25.8,0.624,19.04,18.73,18.96,27.77,26.17,27.77,-0.03331079,14.33,14.34,14.32,822,"NAN","NAN","NAN",0.439,19.61,-0.433,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 19:00:00",103008,187,1900,0.429,0.36,291.7,32.61,0.644,18.8,18.43,18.57,28.38,27.43,27.74,-0.02518797,14.34,14.34,14.34,822,"NAN","NAN","NAN",0.324,19.14,-0.476,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 19:10:00",103009,187,1910,0.389,0.329,285.5,31.77,0.549,18.4,18.06,18.29,28.11,26.72,28.11,-0.006158924,14.27,14.34,13.89,822,"NAN","NAN","NAN",0.222,18.81,-0.367,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 19:20:00",103010,187,1920,0.334,0.281,275.3,32.28,0.493,18.09,17.85,17.94,28.42,27.4,28.31,0.0305234,13.33,13.66,13.22,822,"NAN","NAN","NAN",0.139,18.33,-0.311,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 19:30:00",103011,187,1930,0.298,0.275,283.9,22.92,0.49,17.85,17.55,17.72,28.62,28.08,28.31,0.05066805,13.18,13.21,13.16,822,"NAN","NAN","NAN",0.076,18.2,-0.411,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 19:40:00",103012,187,1940,0.104,0.088,275.7,28.33,0.304,17.61,17.21,17.44,29.4,28.59,29.4,0.0729064,13.14,13.15,13.12,822,"NAN","NAN","NAN",0.032,17.61,-0.277,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 19:50:00",103013,187,1950,0.152,0.134,287.5,27.7,0.255,17.24,17.04,17.14,29.78,28.79,29.37,0.09588518,13.11,13.12,13.1,822,"NAN","NAN","NAN",0.007,17.18,-0.275,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 20:00:00",103014,187,2000,0.204,0.179,267.5,28.38,0.464,17.21,16.91,17.05,30.32,29.37,30.12,0.1275731,13.12,13.13,13.11,822,"NAN","NAN","NAN",0,17.22,-0.353,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 20:10:00",103015,187,2010,0.288,0.256,282.4,27.33,0.526,17.15,16.92,17.01,30.6,29.98,30.6,0.1531878,13.12,13.12,13.12,822,"NAN","NAN","NAN",0,17.33,-0.326,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 20:20:00",103016,187,2020,0.248,0.203,286.6,34.71,0.33,16.95,16.65,16.78,31.38,30.63,31.35,0.1841655,13.12,13.12,13.11,822,"NAN","NAN","NAN",0,17.06,-0.525,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 20:30:00",103017,187,2030,0.243,0.203,288,32.96,0.425,16.82,16.58,16.71,31.69,31.21,31.69,0.1971527,13.11,13.11,13.11,822,"NAN","NAN","NAN",0,16.88,-0.419,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 20:40:00",103018,187,2040,0.223,0.196,284.7,28.35,0.408,16.68,16.48,16.57,32.03,31.62,32,0.2046705,13.11,13.11,13.1,822,"NAN","NAN","NAN",0,16.88,-0.306,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 20:50:00",103019,187,2050,0.205,0.187,283.4,23.68,0.32,16.58,16.38,16.47,32.4,31.96,32.34,0.2234879,13.1,13.1,13.1,822,"NAN","NAN","NAN",0,16.69,-0.413,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 21:00:00",103020,187,2100,0.245,0.208,284.7,31.54,0.418,16.55,16.27,16.42,32.57,31.72,31.83,0.2425692,13.1,13.1,13.09,822,"NAN","NAN","NAN",0,16.69,-0.286,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 21:10:00",103021,187,2110,0.234,0.196,260.3,32.36,0.399,16.55,16.34,16.44,32.2,30.67,31.32,0.2620817,13.09,13.1,13.09,822,"NAN","NAN","NAN",0,16.79,-0.239,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 21:20:00",103022,187,2120,0.254,0.233,277.4,23.24,0.369,16.55,16.31,16.43,31.18,29.92,29.92,0.2908785,13.09,13.09,13.09,822,"NAN","NAN","NAN",0,16.64,-0.477,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 21:30:00",103023,187,2130,0.234,0.196,268.1,32.3,0.33,16.51,16.31,16.42,29.89,28.87,28.87,0.294587,13.08,13.09,13.07,822,"NAN","NAN","NAN",0,16.6,-0.357,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 21:40:00",103024,187,2140,0.13,0.104,287.2,34.27,0.252,16.51,16.21,16.33,29.38,28.56,29.38,0.322116,13.08,13.08,13.07,822,"NAN","NAN","NAN",0,16.48,-0.357,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 21:50:00",103025,187,2150,0.133,0.119,277.2,25.85,0.291,16.27,16.14,16.2,29.92,29.07,29.51,0.3202353,13.07,13.07,13.07,822,"NAN","NAN","NAN",0,16.29,-0.286,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 22:00:00",103026,187,2200,0.168,0.146,269.1,27.78,0.336,16.34,16.1,16.22,30.47,28.9,30.06,0.3414621,13.07,13.07,13.06,822,"NAN","NAN","NAN",0,16.31,-0.269,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 22:10:00",103027,187,2210,0.225,0.195,276.9,29.77,0.32,16.24,16.04,16.12,30.16,28.94,29.24,0.3640199,13.06,13.06,13.06,823,"NAN","NAN","NAN",0,16.28,-0.343,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 22:20:00",103028,187,2220,0.207,0.177,260.5,31.26,0.372,16.01,15.84,15.94,29.55,28.6,28.6,0.377686,13.06,13.06,13.06,823,"NAN","NAN","NAN",0,16.07,-0.353,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 22:30:00",103029,187,2230,0.257,0.227,253.7,28.06,0.34,15.94,15.84,15.89,29.04,28.19,28.19,0.391352,13.05,13.06,13.05,823,"NAN","NAN","NAN",0,16,-0.401,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 22:40:00",103030,187,2240,0.312,0.264,258.7,31.88,0.519,16.15,15.94,16.05,29.65,27.24,28.19,0.4043344,13.05,13.05,13.05,823,"NAN","NAN","NAN",0,16.31,-0.417,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 22:50:00",103031,187,2250,0.3,0.238,268.9,36.89,0.408,16.18,15.91,16.03,30.16,28.19,30.16,0.4179994,13.05,13.05,13.04,823,"NAN","NAN","NAN",0,16.29,-0.377,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 23:00:00",103032,187,2300,0.284,0.258,267.7,24.17,0.568,15.98,15.7,15.86,31.29,29.99,31.12,0.4302978,13.04,13.04,13.03,823,"NAN","NAN","NAN",0,16.08,-0.361,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 23:10:00",103033,187,2310,0.289,0.251,255.5,29.14,0.412,15.84,15.6,15.72,31.97,29.86,30.2,0.4466959,13.04,13.04,13.03,823,"NAN","NAN","NAN",0,15.87,-0.357,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 23:20:00",103034,187,2320,0.252,0.217,266.2,30.35,0.356,15.91,15.6,15.74,30.78,29.28,30,0.4603617,13.03,13.03,13.03,823,"NAN","NAN","NAN",0,15.87,-0.266,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 23:30:00",103035,187,2330,0.305,0.26,251.5,31.31,0.421,16.08,15.71,15.93,29.86,28.4,29.21,0.4780014,13.03,13.03,13.02,823,"NAN","NAN","NAN",0,16.17,-0.318,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 23:40:00",103036,187,2340,0.269,0.244,259.8,24.73,0.392,15.84,15.67,15.76,29.45,28.3,28.4,0.4735824,13.02,13.02,13.02,823,"NAN","NAN","NAN",0,15.88,-0.143,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-06 23:50:00",103037,187,2350,0.343,0.303,251.2,27.66,0.467,15.98,15.74,15.85,28.4,27.11,27.48,0.4821126,13.02,13.02,13.02,823,"NAN","NAN","NAN",0,16.12,-0.287,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 00:00:00",103038,188,0,0.329,0.29,259.8,27.87,0.539,15.85,15.64,15.74,27.68,25.98,26.53,0.4968092,13.01,13.02,13.01,823,"NAN","NAN","NAN",0,15.99,-0.422,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 00:10:00",103039,188,10,0.431,0.382,257,27.27,0.581,15.95,15.64,15.79,26.6,24.35,25.27,0.5045864,13.01,13.01,13.01,823,"NAN","NAN","NAN",0,16.16,-0.294,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 00:20:00",103040,188,20,0.443,0.375,261,31.73,0.686,16.19,15.77,16,24.69,23.26,23.91,0.5142938,13,13.01,12.99,823,"NAN","NAN","NAN",0,16.36,-0.139,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 00:30:00",103041,188,30,0.39,0.34,263.3,29.03,0.5,15.88,15.74,15.8,24.18,23.36,23.64,0.5225309,12.99,12.99,12.99,823,"NAN","NAN","NAN",0,16.24,-0.282,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 00:40:00",103042,188,40,0.405,0.321,256.2,36.74,0.513,15.81,15.57,15.68,23.91,22.89,22.96,0.5286877,12.99,12.99,12.99,823,"NAN","NAN","NAN",0,15.94,-0.188,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 00:50:00",103043,188,50,0.435,0.37,240.9,31.33,0.519,15.88,15.6,15.77,23.6,22.79,23.6,0.5485026,12.98,12.99,12.98,823,"NAN","NAN","NAN",0,16.17,-0.245,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 01:00:00",103044,188,100,0.449,0.401,255.5,26.61,0.634,15.74,15.57,15.65,23.57,23.23,23.47,0.5532852,12.98,12.98,12.97,823,"NAN","NAN","NAN",0,15.91,-0.278,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 01:10:00",103045,188,110,0.465,0.416,266,26.27,0.611,15.7,15.57,15.66,23.57,23.13,23.53,0.5532852,12.97,12.97,12.97,823,"NAN","NAN","NAN",0,15.91,-0.277,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 01:20:00",103046,188,120,0.453,0.389,269.3,30.32,0.598,15.81,15.53,15.71,23.7,23.4,23.7,0.5635355,12.97,12.97,12.96,823,"NAN","NAN","NAN",0,16.1,-0.371,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 01:30:00",103047,188,130,0.459,0.4,273.6,29.22,0.657,15.98,15.64,15.8,24.15,23.64,24.15,0.571051,12.96,12.96,12.95,823,"NAN","NAN","NAN",0,16.13,-0.277,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 01:40:00",103048,188,140,0.447,0.373,264.3,33.06,0.546,15.87,15.7,15.8,24.96,24.32,24.83,0.5758345,12.95,12.95,12.95,823,"NAN","NAN","NAN",0,16.24,-0.299,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 01:50:00",103049,188,150,0.351,0.328,263.2,20.37,0.48,15.97,15.8,15.89,25.57,24.79,25.57,0.5819836,12.95,12.95,12.94,823,"NAN","NAN","NAN",0,16.31,-0.179,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 02:00:00",103050,188,200,0.264,0.251,260.4,17.6,0.415,15.91,15.63,15.75,26.87,25.61,26.87,0.5908664,12.94,12.94,12.93,823,"NAN","NAN","NAN",0,15.9,-0.194,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 02:10:00",103051,188,210,0.207,0.172,265.2,33.45,0.376,15.67,15.43,15.58,27.72,26.8,27.72,0.5970052,12.93,12.94,12.93,823,"NAN","NAN","NAN",0,15.8,-0.285,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 02:20:00",103052,188,220,0.298,0.253,250.7,31.6,0.539,15.91,15.6,15.74,28.43,27.68,28.23,0.6033453,12.93,12.93,12.92,823,"NAN","NAN","NAN",0,16.02,-0.303,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 02:30:00",103053,188,230,0.267,0.231,261.8,29.98,0.353,15.84,15.64,15.74,29.04,28.12,29.04,0.6085022,12.92,12.93,12.91,823,"NAN","NAN","NAN",0,15.88,-0.54,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 02:40:00",103054,188,240,0.319,0.283,264.4,27.4,0.506,15.7,15.43,15.55,30.3,28.91,30.23,0.6222665,12.91,12.92,12.91,823,"NAN","NAN","NAN",0,15.8,-0.337,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 02:50:00",103055,188,250,0.339,0.302,275.3,26.75,0.523,15.71,15.43,15.61,30.71,29.83,30.71,0.6209253,12.91,12.91,12.9,823,"NAN","NAN","NAN",0,15.83,-0.242,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 03:00:00",103056,188,300,0.382,0.349,288.4,23.9,0.5,15.54,15.43,15.48,31.7,30.81,31.46,0.623662,12.9,12.9,12.89,823,"NAN","NAN","NAN",0,15.63,-0.145,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 03:10:00",103057,188,310,0.406,0.346,263.7,31.2,0.572,15.57,15.47,15.54,32.07,31.39,32,0.6298118,12.89,12.89,12.89,823,"NAN","NAN","NAN",0,15.86,-0.137,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 03:20:00",103058,188,320,0.408,0.368,278.9,25.33,0.513,15.53,15.26,15.41,32.58,31.97,32.58,0.6407442,12.89,12.89,12.88,823,"NAN","NAN","NAN",0,15.86,-0.398,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 03:30:00",103059,188,330,0.366,0.325,268.6,27.11,0.552,15.47,15.19,15.33,33.12,32.24,32.99,0.641003,12.88,12.88,12.88,823,"NAN","NAN","NAN",0,15.67,-0.267,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 03:40:00",103060,188,340,0.458,0.384,254.4,32.65,0.634,15.57,15.16,15.38,33.36,32.78,33.26,0.6528155,12.87,12.88,12.87,823,"NAN","NAN","NAN",0,15.73,-0.163,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 03:50:00",103061,188,350,0.448,0.388,269.1,29.55,0.709,15.63,15.33,15.49,33.33,32.24,32.75,0.6545272,12.87,12.87,12.87,823,"NAN","NAN","NAN",0,15.86,-0.382,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 04:00:00",103062,188,400,0.429,0.348,284.2,35.26,0.65,15.47,15.23,15.33,32.99,32.41,32.41,0.6569839,12.86,12.87,12.86,823,"NAN","NAN","NAN",0,15.85,-0.275,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 04:10:00",103063,188,410,0.453,0.398,273,28.26,0.572,15.5,15.26,15.36,32.72,31.29,31.59,0.6605209,12.86,12.86,12.86,823,"NAN","NAN","NAN",0,15.75,-0.393,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 04:20:00",103064,188,420,0.432,0.354,281.1,34.41,0.679,15.5,15.33,15.41,31.66,30.47,31.15,0.6643327,12.86,12.86,12.85,823,"NAN","NAN","NAN",0,15.85,-0.241,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 04:30:00",103065,188,430,0.482,0.401,260.6,33.29,0.653,15.47,15.29,15.41,31.39,30.33,31.32,0.6739367,12.84,12.85,12.83,823,"NAN","NAN","NAN",0.008,15.84,-0.181,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 04:40:00",103066,188,440,0.407,0.359,276.8,27.83,0.539,15.29,15.16,15.22,31.52,30.1,30.67,0.6673192,12.84,12.84,12.83,823,"NAN","NAN","NAN",0.034,15.48,-0.309,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 04:50:00",103067,188,450,0.399,0.323,280.4,35.43,0.568,15.4,15.19,15.3,30.3,28.87,29.89,0.6819819,12.86,12.89,12.84,823,"NAN","NAN","NAN",0.079,15.61,-0.306,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 05:00:00",103068,188,500,0.342,0.283,282.4,33.73,0.549,15.36,15.12,15.24,29.99,29.38,29.45,0.6952198,12.94,12.99,12.89,823,"NAN","NAN","NAN",0.144,15.43,-0.209,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 05:10:00",103069,188,510,0.373,0.32,297.4,30.4,0.477,15.36,15.09,15.25,29.69,29.18,29.25,0.696303,13.1,13.21,13,823,"NAN","NAN","NAN",0.227,15.49,-0.309,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 05:20:00",103070,188,520,0.351,0.314,275,26.45,0.513,15.4,15.23,15.32,29.72,28.84,29.21,0.696068,13.37,13.52,13.23,823,"NAN","NAN","NAN",0.331,15.85,-0.246,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 05:30:00",103071,188,530,0.355,0.324,278.9,23.99,0.506,15.43,15.29,15.34,29.52,28.7,29.04,0.7095597,13.76,13.86,13.55,823,"NAN","NAN","NAN",0.446,16.03,-0.298,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 05:40:00",103072,188,540,0.293,0.26,281.6,27.16,0.379,15.43,15.22,15.31,29.62,28.84,29.04,0.7024268,13.89,13.99,13.76,823,"NAN","NAN","NAN",0.563,15.9,-0.251,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 05:50:00",103073,188,550,0.25,0.196,279.1,37.68,0.382,15.39,15.12,15.25,29.72,28.77,29.34,0.6999014,13.95,14,13.88,823,"NAN","NAN","NAN",0.68,16.12,-0.321,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 06:00:00",103074,188,600,0.139,0.128,292.2,22.94,0.255,15.63,15.32,15.49,29.92,28.22,28.8,0.6965971,13.93,13.99,13.87,823,"NAN","NAN","NAN",0.797,15.88,-0.395,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 06:10:00",103075,188,610,0.127,0.11,275.8,29.22,0.199,15.63,15.42,15.54,30.19,28.8,30.19,0.6818358,13.94,13.98,13.92,823,"NAN","NAN","NAN",0.915,15.88,-0.37,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 06:20:00",103076,188,620,0.172,0.146,259.5,31.39,0.392,15.9,15.53,15.67,30.53,27.1,27.75,0.677524,14.08,14.18,13.98,823,"NAN","NAN","NAN",1.032,16.31,-0.276,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 06:30:00",103077,188,630,0.191,0.166,261.2,29.25,0.451,16.04,15.87,15.97,29.65,26.66,27.27,0.6632767,14.43,14.48,14.2,823,"NAN","NAN","NAN",1.15,16.43,-0.119,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 06:40:00",103078,188,640,0.215,0.18,247.9,32.81,0.336,16.65,16.14,16.38,28.7,26.08,26.93,0.6535127,14.48,14.49,14.46,823,"NAN","NAN","NAN",1.267,17.01,-0.106,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 06:50:00",103079,188,650,0.195,0.181,265.3,21.49,0.307,16.92,16.58,16.77,27.78,25.26,27.34,0.6448407,14.47,14.49,14.46,823,"NAN","NAN","NAN",1.383,17.37,-0.152,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 07:00:00",103080,188,700,0.194,0.161,262.2,33.35,0.363,17.16,16.89,17.06,28.39,25.16,25.6,0.6282501,14.48,14.5,14.46,823,"NAN","NAN","NAN",1.498,17.73,-0.193,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 07:10:00",103081,188,710,0.292,0.253,253.6,29.66,0.402,17.39,17.12,17.3,26.18,23.63,24.85,0.6097568,14.47,14.52,14.45,823,"NAN","NAN","NAN",1.612,18.09,-0.133,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-07-07 07:20:00",103082,188,720,0.324,0.273,264.6,31.99,0.49,17.66,17.29,17.5,26.55,23.66,24.24,0.5981311,14.46,14.48,14.45,823,"NAN","NAN","NAN",1.725,18.35,-0.026,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
