"Plot Title: SGH 137"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 temp)","RH, % (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 rh)","Good Battery (LGR S/N: 10769296)","Coupler Detached (LGR S/N: 10769296)","Bad Battery (LGR S/N: 10769296)","Coupler Attached (LGR S/N: 10769296)","Stopped (LGR S/N: 10769296)","End Of File (LGR S/N: 10769296)"
18450,08/10/17 06:20:00 PM,73.083,38.352,,,,,,
18451,08/10/17 06:30:00 PM,72.437,45.769,,,,,,
18452,08/10/17 06:40:00 PM,71.704,46.071,,,,,,
18453,08/10/17 06:50:00 PM,70.630,46.986,,,,,,
18454,08/10/17 07:00:00 PM,70.115,50.555,,,,,,
18455,08/10/17 07:10:00 PM,68.913,52.156,,,,,,
18456,08/10/17 07:20:00 PM,67.627,55.095,,,,,,
18457,08/10/17 07:30:00 PM,66.301,57.776,,,,,,
18458,08/10/17 07:40:00 PM,64.974,58.665,,,,,,
18459,08/10/17 07:50:00 PM,63.775,59.951,,,,,,
18460,08/10/17 08:00:00 PM,62.661,59.521,,,,,,
18461,08/10/17 08:10:00 PM,61.720,62.191,,,,,,
18462,08/10/17 08:20:00 PM,60.775,63.291,,,,,,
18463,08/10/17 08:30:00 PM,60.046,63.488,,,,,,
18464,08/10/17 08:40:00 PM,59.486,65.406,,,,,,
18465,08/10/17 08:50:00 PM,58.885,64.732,,,,,,
18466,08/10/17 09:00:00 PM,58.239,68.917,,,,,,
18467,08/10/17 09:10:00 PM,57.592,68.879,,,,,,
18468,08/10/17 09:20:00 PM,56.901,71.956,,,,,,
18469,08/10/17 09:30:00 PM,56.295,72.770,,,,,,
18470,08/10/17 09:40:00 PM,55.690,73.438,,,,,,
18471,08/10/17 09:50:00 PM,55.168,74.225,,,,,,
18472,08/10/17 10:00:00 PM,54.691,74.059,,,,,,
18473,08/10/17 10:10:00 PM,54.169,74.673,,,,,,
18474,08/10/17 10:20:00 PM,53.733,74.652,,,,,,
18475,08/10/17 10:30:00 PM,53.078,75.526,,,,,,
18476,08/10/17 10:40:00 PM,52.641,74.110,,,,,,
18477,08/10/17 10:50:00 PM,52.203,74.479,,,,,,
18478,08/10/17 11:00:00 PM,51.544,76.071,,,,,,
18479,08/10/17 11:10:00 PM,50.974,76.722,,,,,,
18480,08/10/17 11:20:00 PM,50.576,78.569,,,,,,
18481,08/10/17 11:30:00 PM,50.180,79.013,,,,,,
18482,08/10/17 11:40:00 PM,49.471,78.218,,,,,,
18483,08/10/17 11:50:00 PM,49.028,79.851,,,,,,
18484,08/11/17 12:00:00 AM,48.583,80.850,,,,,,
18485,08/11/17 12:10:00 AM,48.227,81.128,,,,,,
18486,08/11/17 12:20:00 AM,47.736,81.979,,,,,,
18487,08/11/17 12:30:00 AM,47.422,83.325,,,,,,
18488,08/11/17 12:40:00 AM,47.154,83.025,,,,,,
18489,08/11/17 12:50:00 AM,46.661,84.128,,,,,,
18490,08/11/17 01:00:00 AM,46.301,85.004,,,,,,
18491,08/11/17 01:10:00 AM,46.076,85.998,,,,,,
18492,08/11/17 01:20:00 AM,45.669,86.310,,,,,,
18493,08/11/17 01:30:00 AM,45.399,87.418,,,,,,
18494,08/11/17 01:40:00 AM,45.172,87.543,,,,,,
18495,08/11/17 01:50:00 AM,44.991,87.959,,,,,,
18496,08/11/17 02:00:00 AM,44.719,88.128,,,,,,
18497,08/11/17 02:10:00 AM,44.537,88.284,,,,,,
18498,08/11/17 02:20:00 AM,44.355,88.207,,,,,,
18499,08/11/17 02:30:00 AM,44.082,89.070,,,,,,
18500,08/11/17 02:40:00 AM,43.808,89.238,,,,,,
18501,08/11/17 02:50:00 AM,43.443,89.979,,,,,,
18502,08/11/17 03:00:00 AM,43.259,90.336,,,,,,
18503,08/11/17 03:10:00 AM,43.075,90.335,,,,,,
18504,08/11/17 03:20:00 AM,42.892,90.564,,,,,,
18505,08/11/17 03:30:00 AM,42.708,90.690,,,,,,
18506,08/11/17 03:40:00 AM,42.478,90.607,,,,,,
18507,08/11/17 03:50:00 AM,42.294,90.580,,,,,,
18508,08/11/17 04:00:00 AM,42.156,90.662,,,,,,
18509,08/11/17 04:10:00 AM,41.878,89.912,,,,,,
18510,08/11/17 04:20:00 AM,41.508,90.823,,,,,,
18511,08/11/17 04:30:00 AM,41.230,90.784,,,,,,
18512,08/11/17 04:40:00 AM,41.043,90.656,,,,,,
18513,08/11/17 04:50:00 AM,40.858,90.832,,,,,,
18514,08/11/17 05:00:00 AM,40.626,90.849,,,,,,
18515,08/11/17 05:10:00 AM,40.392,91.596,,,,,,
18516,08/11/17 05:20:00 AM,40.392,91.244,,,,,,
18517,08/11/17 05:30:00 AM,40.158,91.261,,,,,,
18518,08/11/17 05:40:00 AM,40.064,91.071,,,,,,
18519,08/11/17 05:50:00 AM,39.924,91.403,,,,,,
18520,08/11/17 06:00:00 AM,39.877,91.798,,,,,,
18521,08/11/17 06:10:00 AM,39.783,91.784,,,,,,
18522,08/11/17 06:20:00 AM,39.736,92.028,,,,,,
18523,08/11/17 06:30:00 AM,39.643,92.214,,,,,,
18524,08/11/17 06:40:00 AM,39.690,92.646,,,,,,
18525,08/11/17 06:50:00 AM,39.830,93.090,,,,,,
18526,08/11/17 07:00:00 AM,40.204,94.089,,,,,,
18527,08/11/17 07:10:00 AM,40.672,94.060,,,,,,
18528,08/11/17 07:20:00 AM,41.416,94.716,,,,,,
18529,08/11/17 07:30:00 AM,42.433,94.868,,,,,,
18530,08/11/17 07:40:00 AM,43.534,93.935,,,,,,
18531,08/11/17 07:50:00 AM,44.627,92.712,,,,,,
18532,08/11/17 08:00:00 AM,45.806,93.867,,,,,,
18533,08/11/17 08:10:00 AM,47.019,95.729,,,,,,
18534,08/11/17 08:20:00 AM,48.272,93.215,,,,,,
18535,08/11/17 08:30:00 AM,49.870,91.140,,,,,,
18536,08/11/17 08:40:00 AM,51.633,89.988,,,,,,
18537,08/11/17 08:50:00 AM,53.602,83.796,,,,,,
18538,08/11/17 09:00:00 AM,55.690,77.966,,,,,,
18539,08/11/17 09:10:00 AM,57.722,67.881,,,,,,
18540,08/11/17 09:20:00 AM,59.873,62.703,,,,,,
18541,08/11/17 09:30:00 AM,61.934,62.776,,,,,,
18542,08/11/17 09:40:00 AM,63.990,53.385,,,,,,
18543,08/11/17 09:50:00 AM,66.087,55.585,,,,,,
18544,08/11/17 10:00:00 AM,68.185,45.927,,,,,,
18545,08/11/17 10:10:00 AM,69.901,42.517,,,,,,
18546,08/11/17 10:20:00 AM,71.490,37.867,,,,,,
18547,08/11/17 10:30:00 AM,72.783,35.502,,,,,,
18548,08/11/17 10:40:00 AM,73.645,32.623,,,,,,
18549,08/11/17 10:50:00 AM,74.120,34.645,,,,,,
18550,08/11/17 11:00:00 AM,74.511,34.865,,,,,,
18551,08/11/17 11:10:00 AM,74.943,31.414,,,,,,
18552,08/11/17 11:20:00 AM,75.247,31.563,,,,,,
18553,08/11/17 11:30:00 AM,75.160,24.133,,,,,,
18554,08/11/17 11:40:00 AM,75.333,28.939,,,,,,
18555,08/11/17 11:50:00 AM,75.551,26.028,,,,,,
18556,08/11/17 12:00:00 PM,75.508,29.082,,,,,,
18557,08/11/17 12:10:00 PM,75.810,28.385,,,,,,
18558,08/11/17 12:20:00 PM,75.376,25.816,,,,,,
18559,08/11/17 12:30:00 PM,75.074,26.621,,,,,,
18560,08/11/17 12:40:00 PM,74.813,22.231,,,,,,
18561,08/11/17 12:50:00 PM,74.813,24.051,,,,,,
18562,08/11/17 01:00:00 PM,74.727,27.422,,,,,,
18563,08/11/17 01:10:00 PM,74.727,25.653,,,,,,
18564,08/11/17 01:20:00 PM,74.727,24.150,,,,,,
18565,08/11/17 01:30:00 PM,74.554,27.754,,,,,,
18566,08/11/17 01:40:00 PM,74.554,26.566,,,,,,
18567,08/11/17 01:50:00 PM,74.597,29.581,,,,,,
18568,08/11/17 02:00:00 PM,74.554,25.783,,,,,,
18569,08/11/17 02:10:00 PM,74.640,26.501,,,,,,
18570,08/11/17 02:20:00 PM,74.856,30.940,,,,,,
18571,08/11/17 02:30:00 PM,75.463,29.925,,,,,,
18572,08/11/17 02:40:00 PM,76.071,30.088,,,,,,
18573,08/11/17 02:50:00 PM,76.332,25.069,,,,,,
18574,08/11/17 03:00:00 PM,76.375,26.062,,,,,,
18575,08/11/17 03:10:00 PM,76.507,24.287,,,,,,
18576,08/11/17 03:20:00 PM,76.986,26.633,,,,,,
18577,08/11/17 03:30:00 PM,77.292,24.249,,,,,,
18578,08/11/17 03:40:00 PM,77.509,26.859,,,,,,
18579,08/11/17 03:50:00 PM,77.509,26.074,,,,,,
18580,08/11/17 04:00:00 PM,77.464,24.530,,,,,,
18581,08/11/17 04:10:00 PM,77.072,27.114,,,,,,
18582,08/11/17 04:20:00 PM,76.681,30.757,,,,,,
18583,08/11/17 04:30:00 PM,75.898,29.100,,,,,,
18584,08/11/17 04:40:00 PM,75.117,29.875,,,,,,
18585,08/11/17 04:50:00 PM,74.511,29.443,,,,,,
18586,08/11/17 05:00:00 PM,73.904,32.803,,,,,,
18587,08/11/17 05:10:00 PM,73.472,31.344,,,,,,
18588,08/11/17 05:20:00 PM,73.126,35.752,,,,,,
18589,08/11/17 05:30:00 PM,72.783,40.817,,,,,,
18590,08/11/17 05:40:00 PM,72.826,33.781,,,,,,
18591,08/11/17 05:50:00 PM,72.523,41.127,,,,,,
18592,08/11/17 06:00:00 PM,72.437,42.904,,,,,,
18593,08/11/17 06:10:00 PM,71.920,47.554,,,,,,
18594,08/11/17 06:20:00 PM,72.221,44.952,,,,,,
18595,08/11/17 06:30:00 PM,71.404,42.030,,,,,,
18596,08/11/17 06:40:00 PM,70.930,46.816,,,,,,
18597,08/11/17 06:50:00 PM,69.771,49.680,,,,,,
18598,08/11/17 07:00:00 PM,69.343,50.843,,,,,,
18599,08/11/17 07:10:00 PM,67.971,52.208,,,,,,
18600,08/11/17 07:20:00 PM,66.643,55.046,,,,,,
18601,08/11/17 07:30:00 PM,65.316,60.027,,,,,,
18602,08/11/17 07:40:00 PM,64.161,60.226,,,,,,
18603,08/11/17 07:50:00 PM,63.048,63.594,,,,,,
18604,08/11/17 08:00:00 PM,61.977,63.137,,,,,,
18605,08/11/17 08:10:00 PM,60.991,68.068,,,,,,
18606,08/11/17 08:20:00 PM,59.916,69.032,,,,,,
18607,08/11/17 08:30:00 PM,58.971,70.002,,,,,,
18608,08/11/17 08:40:00 PM,58.195,72.495,,,,,,
18609,08/11/17 08:50:00 PM,57.117,71.780,,,,,,
18610,08/11/17 09:00:00 PM,56.383,72.921,,,,,,
18611,08/11/17 09:10:00 PM,55.647,73.292,,,,,,
18612,08/11/17 09:20:00 PM,54.995,73.840,,,,,,
18613,08/11/17 09:30:00 PM,54.343,75.531,,,,,,
18614,08/11/17 09:40:00 PM,53.690,75.818,,,,,,
18615,08/11/17 09:50:00 PM,52.947,75.900,,,,,,
18616,08/11/17 10:00:00 PM,52.335,77.626,,,,,,
18617,08/11/17 10:10:00 PM,51.589,78.937,,,,,,
18618,08/11/17 10:20:00 PM,51.062,78.873,,,,,,
18619,08/11/17 10:30:00 PM,50.664,80.051,,,,,,
18620,08/11/17 10:40:00 PM,50.135,79.524,,,,,,
18621,08/11/17 10:50:00 PM,49.649,79.954,,,,,,
18622,08/11/17 11:00:00 PM,49.116,80.997,,,,,,
18623,08/11/17 11:10:00 PM,48.672,81.667,,,,,,
18624,08/11/17 11:20:00 PM,48.137,81.440,,,,,,
18625,08/11/17 11:30:00 PM,47.602,82.443,,,,,,
18626,08/11/17 11:40:00 PM,47.064,82.961,,,,,,
18627,08/11/17 11:50:00 PM,46.616,83.964,,,,,,
18628,08/12/17 12:00:00 AM,46.391,84.753,,,,,,
18629,08/12/17 12:10:00 AM,46.166,83.958,,,,,,
18630,08/12/17 12:20:00 AM,45.624,84.099,,,,,,
18631,08/12/17 12:30:00 AM,45.262,84.263,,,,,,
18632,08/12/17 12:40:00 AM,44.946,84.747,,,,,,
18633,08/12/17 12:50:00 AM,44.582,84.174,,,,,,
18634,08/12/17 01:00:00 AM,44.127,83.483,,,,,,
18635,08/12/17 01:10:00 AM,43.716,82.454,,,,,,
18636,08/12/17 01:20:00 AM,43.351,83.830,,,,,,
18637,08/12/17 01:30:00 AM,43.167,84.305,,,,,,
18638,08/12/17 01:40:00 AM,42.708,82.140,,,,,,
18639,08/12/17 01:50:00 AM,42.247,82.741,,,,,,
18640,08/12/17 02:00:00 AM,41.878,83.586,,,,,,
18641,08/12/17 02:10:00 AM,41.463,84.029,,,,,,
18642,08/12/17 02:20:00 AM,41.184,85.347,,,,,,
18643,08/12/17 02:30:00 AM,40.951,85.523,,,,,,
18644,08/12/17 02:40:00 AM,40.626,85.945,,,,,,
18645,08/12/17 02:50:00 AM,40.485,87.651,,,,,,
18646,08/12/17 03:00:00 AM,40.392,88.124,,,,,,
18647,08/12/17 03:10:00 AM,40.298,88.622,,,,,,
18648,08/12/17 03:20:00 AM,40.017,87.996,,,,,,
18649,08/12/17 03:30:00 AM,39.783,88.652,,,,,,
18650,08/12/17 03:40:00 AM,39.596,89.185,,,,,,
18651,08/12/17 03:50:00 AM,39.267,89.240,,,,,,
18652,08/12/17 04:00:00 AM,39.173,89.379,,,,,,
18653,08/12/17 04:10:00 AM,38.842,89.535,,,,,,
18654,08/12/17 04:20:00 AM,38.511,89.842,,,,,,
18655,08/12/17 04:30:00 AM,38.179,90.299,,,,,,
18656,08/12/17 04:40:00 AM,37.942,90.917,,,,,,
18657,08/12/17 04:50:00 AM,37.751,91.540,,,,,,
18658,08/12/17 05:00:00 AM,37.560,91.662,,,,,,
18659,08/12/17 05:10:00 AM,37.416,91.691,,,,,,
18660,08/12/17 05:20:00 AM,37.274,91.720,,,,,,
18661,08/12/17 05:30:00 AM,37.130,91.799,,,,,,
18662,08/12/17 05:40:00 AM,36.939,92.045,,,,,,
18663,08/12/17 05:50:00 AM,36.842,91.782,,,,,,
18664,08/12/17 06:00:00 AM,36.554,92.014,,,,,,
18665,08/12/17 06:10:00 AM,36.410,92.637,,,,,,
18666,08/12/17 06:20:00 AM,36.313,92.672,,,,,,
18667,08/12/17 06:30:00 AM,36.313,92.969,,,,,,
18668,08/12/17 06:40:00 AM,36.410,93.180,,,,,,
18669,08/12/17 06:50:00 AM,36.505,93.170,,,,,,
18670,08/12/17 07:00:00 AM,36.795,93.903,,,,,,
18671,08/12/17 07:10:00 AM,37.274,94.343,,,,,,
18672,08/12/17 07:20:00 AM,38.037,94.236,,,,,,
18673,08/12/17 07:30:00 AM,39.124,94.571,,,,,,
18674,08/12/17 07:40:00 AM,40.158,94.182,,,,,,
18675,08/12/17 07:50:00 AM,41.230,93.645,,,,,,
18676,08/12/17 08:00:00 AM,42.294,93.252,,,,,,
18677,08/12/17 08:10:00 AM,43.396,93.313,,,,,,
18678,08/12/17 08:20:00 AM,44.719,91.586,,,,,,
18679,08/12/17 08:30:00 AM,46.391,90.034,,,,,,
18680,08/12/17 08:40:00 AM,48.315,88.621,,,,,,
18681,08/12/17 08:50:00 AM,50.356,87.908,,,,,,
18682,08/12/17 09:00:00 AM,52.509,84.219,,,,,,
18683,08/12/17 09:10:00 AM,54.516,76.748,,,,,,
18684,08/12/17 09:20:00 AM,56.642,68.896,,,,,,
18685,08/12/17 09:30:00 AM,58.798,63.547,,,,,,
18686,08/12/17 09:40:00 AM,60.904,52.526,,,,,,
18687,08/12/17 09:50:00 AM,63.176,50.038,,,,,,
18688,08/12/17 10:00:00 AM,65.487,44.345,,,,,,
18689,08/12/17 10:10:00 AM,67.586,41.018,,,,,,
18690,08/12/17 10:20:00 AM,69.514,41.719,,,,,,
18691,08/12/17 10:30:00 AM,71.190,43.115,,,,,,
18692,08/12/17 10:40:00 AM,72.653,37.736,,,,,,
18693,08/12/17 10:50:00 AM,73.645,35.151,,,,,,
18694,08/12/17 11:00:00 AM,74.206,36.472,,,,,,
18695,08/12/17 11:10:00 AM,74.856,36.077,,,,,,
18696,08/12/17 11:20:00 AM,74.813,35.777,,,,,,
18697,08/12/17 11:30:00 AM,74.295,33.256,,,,,,
18698,08/12/17 11:40:00 AM,74.467,34.530,,,,,,
18699,08/12/17 11:50:00 AM,74.597,38.964,,,,,,
18700,08/12/17 12:00:00 PM,74.683,36.333,,,,,,
18701,08/12/17 12:10:00 PM,74.424,36.484,,,,,,
18702,08/12/17 12:20:00 PM,74.511,35.131,,,,,,
18703,08/12/17 12:30:00 PM,74.770,40.219,,,,,,
18704,08/12/17 12:40:00 PM,74.986,37.407,,,,,,
18705,08/12/17 12:50:00 PM,74.856,34.551,,,,,,
18706,08/12/17 01:00:00 PM,74.770,34.579,,,,,,
18707,08/12/17 01:10:00 PM,74.813,36.009,,,,,,
18708,08/12/17 01:20:00 PM,74.986,33.991,,,,,,
18709,08/12/17 01:30:00 PM,74.856,38.355,,,,,,
18710,08/12/17 01:40:00 PM,74.813,35.909,,,,,,
18711,08/12/17 01:50:00 PM,74.683,34.907,,,,,,
18712,08/12/17 02:00:00 PM,74.770,38.843,,,,,,
18713,08/12/17 02:10:00 PM,74.770,33.280,,,,,,
18714,08/12/17 02:20:00 PM,74.899,33.620,,,,,,
18715,08/12/17 02:30:00 PM,75.204,33.769,,,,,,
18716,08/12/17 02:40:00 PM,75.551,37.900,,,,,,
18717,08/12/17 02:50:00 PM,75.724,33.896,,,,,,
18718,08/12/17 03:00:00 PM,75.810,32.597,,,,,,
18719,08/12/17 03:10:00 PM,75.637,32.186,,,,,,
18720,08/12/17 03:20:00 PM,76.028,31.197,,,,,,
18721,08/12/17 03:30:00 PM,76.289,32.419,,,,,,
18722,08/12/17 03:40:00 PM,76.246,34.490,,,,,,
18723,08/12/17 03:50:00 PM,76.246,36.352,,,,,,
18724,08/12/17 04:00:00 PM,76.375,32.256,,,,,,
18725,08/12/17 04:10:00 PM,76.158,32.614,,,,,,
18726,08/12/17 04:20:00 PM,75.898,33.203,,,,,,
18727,08/12/17 04:30:00 PM,75.333,35.307,,,,,,
18728,08/12/17 04:40:00 PM,74.511,34.799,,,,,,
18729,08/12/17 04:50:00 PM,73.904,37.412,,,,,,
18730,08/12/17 05:00:00 PM,73.386,41.830,,,,,,
18731,08/12/17 05:10:00 PM,72.826,38.861,,,,,,
18732,08/12/17 05:20:00 PM,72.394,42.028,,,,,,
18733,08/12/17 05:30:00 PM,72.007,43.264,,,,,,
18734,08/12/17 05:40:00 PM,72.178,41.495,,,,,,
18735,08/12/17 05:50:00 PM,71.920,41.090,,,,,,
18736,08/12/17 06:00:00 PM,71.748,46.968,,,,,,
18737,08/12/17 06:10:00 PM,71.146,41.464,,,,,,
18738,08/12/17 06:20:00 PM,71.146,41.658,,,,,,
18739,08/12/17 06:30:00 PM,70.673,43.983,,,,,,
18740,08/12/17 06:40:00 PM,70.029,47.135,,,,,,
18741,08/12/17 06:50:00 PM,69.129,51.829,,,,,,
18742,08/12/17 07:00:00 PM,68.484,52.310,,,,,,
18743,08/12/17 07:10:00 PM,67.114,55.977,,,,,,
18744,08/12/17 07:20:00 PM,65.916,56.797,,,,,,
18745,08/12/17 07:30:00 PM,64.632,57.329,,,,,,
18746,08/12/17 07:40:00 PM,63.518,60.950,,,,,,
18747,08/12/17 07:50:00 PM,62.577,61.314,,,,,,
18748,08/12/17 08:00:00 PM,61.804,59.956,,,,,,
18749,08/12/17 08:10:00 PM,61.119,61.032,,,,,,
18750,08/12/17 08:20:00 PM,60.346,62.124,,,,,,
18751,08/12/17 08:30:00 PM,59.572,62.882,,,,,,
18752,08/12/17 08:40:00 PM,58.798,63.046,,,,,,
18753,08/12/17 08:50:00 PM,58.109,64.950,,,,,,
18754,08/12/17 09:00:00 PM,57.463,66.724,,,,,,
18755,08/12/17 09:10:00 PM,56.815,67.471,,,,,,
18756,08/12/17 09:20:00 PM,56.079,69.412,,,,,,
18757,08/12/17 09:30:00 PM,55.342,72.468,,,,,,
18758,08/12/17 09:40:00 PM,54.691,73.271,,,,,,
18759,08/12/17 09:50:00 PM,54.082,73.570,,,,,,
18760,08/12/17 10:00:00 PM,53.427,75.092,,,,,,
18761,08/12/17 10:10:00 PM,52.817,75.022,,,,,,
18762,08/12/17 10:20:00 PM,52.160,75.809,,,,,,
18763,08/12/17 10:30:00 PM,51.589,76.629,,,,,,
18764,08/12/17 10:40:00 PM,51.062,76.788,,,,,,
18765,08/12/17 10:50:00 PM,50.356,77.118,,,,,,
18766,08/12/17 11:00:00 PM,49.737,77.484,,,,,,
18767,08/12/17 11:10:00 PM,49.249,78.792,,,,,,
18768,08/12/17 11:20:00 PM,48.762,77.752,,,,,,
18769,08/12/17 11:30:00 PM,48.450,79.969,,,,,,
18770,08/12/17 11:40:00 PM,47.959,78.718,,,,,,
18771,08/12/17 11:50:00 PM,47.422,78.354,,,,,,
18772,08/13/17 12:00:00 AM,47.019,79.686,,,,,,
18773,08/13/17 12:10:00 AM,46.526,79.464,,,,,,
18774,08/13/17 12:20:00 AM,45.896,80.409,,,,,,
18775,08/13/17 12:30:00 AM,45.489,82.015,,,,,,
18776,08/13/17 12:40:00 AM,45.217,82.087,,,,,,
18777,08/13/17 12:50:00 AM,44.809,81.982,,,,,,
18778,08/13/17 01:00:00 AM,44.537,82.849,,,,,,
18779,08/13/17 01:10:00 AM,44.218,80.790,,,,,,
18780,08/13/17 01:20:00 AM,43.900,79.841,,,,,,
18781,08/13/17 01:30:00 AM,43.396,78.437,,,,,,
18782,08/13/17 01:40:00 AM,43.167,79.188,,,,,,
18783,08/13/17 01:50:00 AM,42.708,79.106,,,,,,
18784,08/13/17 02:00:00 AM,42.341,80.555,,,,,,
18785,08/13/17 02:10:00 AM,42.109,81.084,,,,,,
18786,08/13/17 02:20:00 AM,41.832,81.685,,,,,,
18787,08/13/17 02:30:00 AM,41.740,83.332,,,,,,
18788,08/13/17 02:40:00 AM,41.416,83.028,,,,,,
18789,08/13/17 02:50:00 AM,41.137,82.966,,,,,,
18790,08/13/17 03:00:00 AM,40.905,83.591,,,,,,
18791,08/13/17 03:10:00 AM,40.858,85.096,,,,,,
18792,08/13/17 03:20:00 AM,40.719,84.766,,,,,,
18793,08/13/17 03:30:00 AM,40.392,85.293,,,,,,
18794,08/13/17 03:40:00 AM,40.298,86.418,,,,,,
18795,08/13/17 03:50:00 AM,40.204,87.279,,,,,,
18796,08/13/17 04:00:00 AM,40.158,87.555,,,,,,
18797,08/13/17 04:10:00 AM,39.877,87.414,,,,,,
18798,08/13/17 04:20:00 AM,39.877,88.206,,,,,,
18799,08/13/17 04:30:00 AM,39.783,88.321,,,,,,
18800,08/13/17 04:40:00 AM,39.549,89.229,,,,,,
18801,08/13/17 04:50:00 AM,39.454,89.723,,,,,,
18802,08/13/17 05:00:00 AM,39.549,89.457,,,,,,
18803,08/13/17 05:10:00 AM,39.313,89.475,,,,,,
18804,08/13/17 05:20:00 AM,39.220,89.993,,,,,,
18805,08/13/17 05:30:00 AM,39.220,89.487,,,,,,
18806,08/13/17 05:40:00 AM,38.937,89.321,,,,,,
18807,08/13/17 05:50:00 AM,38.842,90.091,,,,,,
18808,08/13/17 06:00:00 AM,38.795,89.326,,,,,,
18809,08/13/17 06:10:00 AM,38.606,89.754,,,,,,
18810,08/13/17 06:20:00 AM,38.415,89.980,,,,,,
18811,08/13/17 06:30:00 AM,38.415,90.709,,,,,,
18812,08/13/17 06:40:00 AM,38.606,90.711,,,,,,
18813,08/13/17 06:50:00 AM,38.842,90.946,,,,,,
18814,08/13/17 07:00:00 AM,39.124,90.484,,,,,,
18815,08/13/17 07:10:00 AM,39.549,90.695,,,,,,
18816,08/13/17 07:20:00 AM,40.392,91.772,,,,,,
18817,08/13/17 07:30:00 AM,41.508,91.958,,,,,,
18818,08/13/17 07:40:00 AM,42.525,91.221,,,,,,
18819,08/13/17 07:50:00 AM,43.671,91.182,,,,,,
18820,08/13/17 08:00:00 AM,44.809,90.912,,,,,,
18821,08/13/17 08:10:00 AM,45.896,91.372,,,,,,
18822,08/13/17 08:20:00 AM,47.244,91.078,,,,,,
18823,08/13/17 08:30:00 AM,48.983,87.879,,,,,,
18824,08/13/17 08:40:00 AM,50.797,82.767,,,,,,
18825,08/13/17 08:50:00 AM,52.554,71.486,,,,,,
18826,08/13/17 09:00:00 AM,54.516,69.392,,,,,,
18827,08/13/17 09:10:00 AM,56.295,69.492,,,,,,
18828,08/13/17 09:20:00 AM,58.152,66.211,,,,,,
18829,08/13/17 09:30:00 AM,60.089,65.729,,,,,,
18830,08/13/17 09:40:00 AM,62.148,57.058,,,,,,
18831,08/13/17 09:50:00 AM,64.546,44.886,,,,,,
18832,08/13/17 10:00:00 AM,67.028,39.497,,,,,,
18833,08/13/17 10:10:00 AM,69.170,39.300,,,,,,
18834,08/13/17 10:20:00 AM,70.502,32.168,,,,,,
18835,08/13/17 10:30:00 AM,71.748,34.720,,,,,,
18836,08/13/17 10:40:00 AM,72.912,33.586,,,,,,
18837,08/13/17 10:50:00 AM,73.645,31.687,,,,,,
18838,08/13/17 11:00:00 AM,74.120,28.547,,,,,,
18839,08/13/17 11:10:00 AM,74.163,30.437,,,,,,
18840,08/13/17 11:20:00 AM,74.295,28.791,,,,,,
18841,08/13/17 11:30:00 AM,74.597,26.738,,,,,,
18842,08/13/17 11:40:00 AM,74.640,25.036,,,,,,
18843,08/13/17 11:50:00 AM,74.640,24.694,,,,,,
18844,08/13/17 12:00:00 PM,74.597,27.077,,,,,,
18845,08/13/17 12:10:00 PM,74.856,27.496,,,,,,
18846,08/13/17 12:20:00 PM,75.117,26.283,,,,,,
18847,08/13/17 12:30:00 PM,74.597,28.230,,,,,,
18848,08/13/17 12:40:00 PM,74.640,31.534,,,,,,
18849,08/13/17 12:50:00 PM,74.467,27.750,,,,,,
18850,08/13/17 01:00:00 PM,74.511,26.938,,,,,,
18851,08/13/17 01:10:00 PM,74.338,24.716,,,,,,
18852,08/13/17 01:20:00 PM,74.424,25.709,,,,,,
18853,08/13/17 01:30:00 PM,74.077,25.491,,,,,,
18854,08/13/17 01:40:00 PM,73.688,25.612,,,,,,
18855,08/13/17 01:50:00 PM,73.731,26.633,,,,,,
18856,08/13/17 02:00:00 PM,73.861,26.367,,,,,,
18857,08/13/17 02:10:00 PM,73.904,24.050,,,,,,
18858,08/13/17 02:20:00 PM,74.034,27.901,,,,,,
18859,08/13/17 02:30:00 PM,74.511,27.549,,,,,,
18860,08/13/17 02:40:00 PM,74.856,24.839,,,,,,
18861,08/13/17 02:50:00 PM,74.813,27.154,,,,,,
18862,08/13/17 03:00:00 PM,74.943,28.211,,,,,,
18863,08/13/17 03:10:00 PM,75.029,28.520,,,,,,
18864,08/13/17 03:20:00 PM,75.029,25.461,,,,,,
18865,08/13/17 03:30:00 PM,75.117,24.473,,,,,,
18866,08/13/17 03:40:00 PM,75.247,26.288,,,,,,
18867,08/13/17 03:50:00 PM,75.463,26.297,,,,,,
18868,08/13/17 04:00:00 PM,75.290,22.317,,,,,,
18869,08/13/17 04:10:00 PM,74.597,21.534,,,,,,
18870,08/13/17 04:20:00 PM,74.120,23.099,,,,,,
18871,08/13/17 04:30:00 PM,73.386,22.832,,,,,,
18872,08/13/17 04:40:00 PM,72.567,22.081,,,,,,
18873,08/13/17 04:50:00 PM,71.920,24.996,,,,,,
18874,08/13/17 05:00:00 PM,71.404,22.793,,,,,,
18875,08/13/17 05:10:00 PM,70.930,26.753,,,,,,
18876,08/13/17 05:20:00 PM,70.630,24.945,,,,,,
18877,08/13/17 05:30:00 PM,70.329,27.908,,,,,,
18878,08/13/17 05:40:00 PM,70.201,26.114,,,,,,
18879,08/13/17 05:50:00 PM,70.029,29.373,,,,,,
