Well Name,Time,Top To Water(cm),Well Top To Ground(cm),Water Height Relative To Ground(cm),Logger?,Water?,Meter Version,FullWellLength(cm)
KFR-XE1S,6/19/18 9:00,112.395,63.65,-52.08880952,NaN,1,v1,NaN
KFR-XE1S,6/19/18 9:00,113.3475,63.65,-53.04130952,NaN,1,v1,NaN
KFR-XE1S,6/19/18 9:00,113.03,63.65,-52.72380952,NaN,1,v1,NaN
KFR-XE1S,7/1/18 7:50,115.8875,63.65,-55.58130952,NaN,1,v1,NaN
KFR-XE1S,7/1/18 7:50,115.8875,63.65,-55.58130952,NaN,1,v1,NaN
KFR-XE1S,7/1/18 7:50,115.8875,63.65,-55.58130952,NaN,1,v1,NaN
KFR-XE1S,7/17/18 8:17,119.3,63.8,-60.095,NaN,1,v2,NaN
KFR-XE1S,7/17/18 8:17,119.9,63.8,-60.695,NaN,1,v2,NaN
KFR-XE1S,7/17/18 8:17,119.4,63.8,-60.195,NaN,1,v2,NaN
KFR-XE1S,7/27/18 8:28,120.4,63.65,-61.345,1,1,v2,NaN
KFR-XE1S,7/27/18 8:28,120.5,63.65,-61.445,NaN,1,v2,NaN
KFR-XE1S,7/27/18 8:28,120.6,63.65,-61.545,NaN,1,v2,NaN
KFR-XE1S,8/10/18 8:34,120,63.65,-59.95,NaN,1,v3,NaN
KFR-XE1S,8/10/18 8:34,120.3,63.65,-60.25,NaN,1,v3,NaN
KFR-XE1S,8/10/18 8:34,121,63.65,-60.95,NaN,1,v3,NaN
KFR-XE1S,8/25/18 7:08,121.5,63.65,-61.45,NaN,1,v3,NaN
KFR-XE1S,8/25/18 7:08,121.5,63.65,-61.45,NaN,1,v3,NaN
KFR-XE1S,8/25/18 7:08,121.5,63.65,-61.45,NaN,1,v3,NaN
KFR-XE1S,9/16/18 8:53,121.3,63.65,-61.25,NaN,1,v3,NaN
KFR-XE1S,9/16/18 8:53,121.5,63.65,-61.45,NaN,1,v3,NaN
KFR-XE1S,9/16/18 8:53,121.5,63.65,-61.45,NaN,1,v3,NaN
KFR-XE1S,10/1/18 8:03,125,63.65,-64.95,NaN,1,v3,NaN
KFR-XE1S,10/1/18 8:03,125,63.65,-64.95,NaN,1,v3,NaN
KFR-XE1S,10/1/18 8:03,125.2,63.65,-65.15,NaN,1,v3,NaN
KFR-XE1S,10/14/18 8:17,118.9,63.65,-58.85,NaN,1,v3,NaN
KFR-XE1S,10/14/18 8:17,118.7,63.65,-58.65,NaN,1,v3,NaN
KFR-XE1S,10/14/18 8:17,119,63.65,-58.95,NaN,1,v3,NaN
KFR-XE1S,11/18/18 16:21,117.4,63.65,-57.35,NaN,1,v3,NaN
KFR-XE1S,11/18/18 16:21,117.5,63.65,-57.45,NaN,1,v3,NaN
KFR-XE1S,11/18/18 16:21,117.6,63.65,-57.55,NaN,1,v3,NaN
KFR-XE1S,6/17/19 8:17,78.5,63.65,-18.19380952,NaN,1,v4,NaN
KFR-XE1S,6/17/19 8:17,79,63.65,-18.69380952,NaN,1,v4,NaN
KFR-XE1S,6/17/19 8:17,79.5,63.65,-19.19380952,NaN,1,v4,NaN
KFR-XE1S,7/5/19 7:46,106.7,63.65,-46.39380952,NaN,1,v5,NaN
KFR-XE1S,7/5/19 7:46,106.6,63.65,-46.29380952,NaN,1,v5,NaN
KFR-XE1S,7/5/19 7:46,107,63.65,-46.69380952,NaN,1,v5,NaN
KFR-XE1S,7/26/19 6:35,116.6,63.65,-56.29380952,NaN,1,v.070919,NaN
KFR-XE1S,7/26/19 6:35,116.6,63.65,-56.29380952,NaN,1,v.070919,NaN
KFR-XE1S,7/26/19 6:35,117,63.65,-56.69380952,NaN,1,v.070919,NaN
KFR-XE1S,8/4/19 8:16,119.5,63.65,-58.5,NaN,1,bamboo speaker wire,NaN
KFR-XE1S,8/5/19 8:16,119.3,63.65,-58.3,NaN,1,bamboo speaker wire,NaN
KFR-XE1S,8/6/19 8:16,118.5,63.65,-57.5,NaN,1,bamboo speaker wire,NaN
KFR-XE1S,8/20/19 6:34,123,63.65,-62.34,NaN,1,v6,NaN
KFR-XE1S,8/20/19 6:34,124,63.65,-63.34,NaN,1,v6,NaN
KFR-XE1S,8/20/19 6:34,122.5,63.65,-61.84,NaN,1,v6,NaN
KFR-XE1S,9/2/19 8:34,124.6,63.65,-63.94,NaN,1,v6,NaN
KFR-XE1S,9/2/19 8:34,123.5,63.65,-62.84,NaN,1,v6,NaN
KFR-XE1S,9/2/19 8:34,123,63.65,-62.34,NaN,1,v6,NaN
KFR-XE1S,9/21/19 8:25,120.6,63.65,-59.94,NaN,1,v6,NaN
KFR-XE1S,9/21/19 8:25,120.8,63.65,-60.14,NaN,1,v6,NaN
KFR-XE1S,9/21/19 8:25,120.8,63.65,-60.14,NaN,1,v6,NaN
KFR-XE1S,10/5/19 8:20,118.2,63.65,-57.54,NaN,1,v6,NaN
KFR-XE1S,10/5/19 8:20,118.2,63.65,-57.54,NaN,1,v6,NaN
KFR-XE1S,10/5/19 8:20,118.6,63.65,-57.94,NaN,1,v6,NaN
KFR-XE1S,10/20/19 10:46,118,63.65,-57.34,0,1,v6,NaN
KFR-XE1S,10/20/19 10:46,118.1,63.65,-57.44,NaN,1,v6,NaN
KFR-XE1S,10/20/19 10:46,118.2,63.65,-57.54,NaN,1,v6,NaN
KFR-XE2S,6/1/18 9:15,60.96,61.595,-2.708809524,NaN,1,v1,NaN
KFR-XE2S,6/1/18 9:15,60.6425,61.595,-2.391309524,NaN,1,v1,NaN
KFR-XE2S,6/1/18 9:15,60.325,61.595,-2.073809524,NaN,1,v1,NaN
KFR-XE2S,6/19/18 8:59,63.5,60.6975,-6.146309524,NaN,1,v1,NaN
KFR-XE2S,6/19/18 8:59,62.865,60.6975,-5.511309524,NaN,1,v1,NaN
KFR-XE2S,6/19/18 8:59,62.865,60.6975,-5.511309524,NaN,1,v1,NaN
KFR-XE2S,7/1/18 7:45,61.2775,60.6975,-3.923809524,NaN,1,v1,NaN
KFR-XE2S,7/1/18 7:45,61.9125,60.6975,-4.558809524,NaN,1,v1,NaN
KFR-XE2S,7/1/18 7:45,62.23,60.6975,-4.876309524,NaN,1,v1,NaN
KFR-XE2S,7/17/18 8:15,63.5,59.8,-8.295,NaN,1,v2,NaN
KFR-XE2S,7/17/18 8:15,63.5,59.8,-8.295,NaN,1,v2,NaN
KFR-XE2S,7/17/18 8:15,63.5,59.8,-8.295,NaN,1,v2,NaN
KFR-XE2S,7/27/18 8:26,64.2,60.6975,-8.0975,NaN,1,v2,NaN
KFR-XE2S,7/27/18 8:26,64.5,60.6975,-8.3975,NaN,1,v2,NaN
KFR-XE2S,7/27/18 8:26,64.5,60.6975,-8.3975,NaN,1,v2,NaN
KFR-XE2S,8/10/18 8:32,64,60.6975,-6.9025,NaN,1,v3,NaN
KFR-XE2S,8/10/18 8:32,64,60.6975,-6.9025,NaN,1,v3,NaN
KFR-XE2S,8/10/18 8:32,64.3,60.6975,-7.2025,NaN,1,v3,NaN
KFR-XE2S,8/25/18 7:06,65.9,60.6975,-8.8025,NaN,1,v3,NaN
KFR-XE2S,8/25/18 7:06,66.2,60.6975,-9.1025,NaN,1,v3,NaN
KFR-XE2S,8/25/18 7:06,65.9,60.6975,-8.8025,NaN,1,v3,NaN
KFR-XE2S,9/16/18 8:54,66.9,60.6975,-9.8025,NaN,1,v3,NaN
KFR-XE2S,9/16/18 8:54,67.3,60.6975,-10.2025,NaN,1,v3,NaN
KFR-XE2S,9/16/18 8:54,67.2,60.6975,-10.1025,NaN,1,v3,NaN
KFR-XE2S,10/1/18 8:05,66.3,60.6975,-9.2025,NaN,1,v3,NaN
KFR-XE2S,10/1/18 8:05,66.5,60.6975,-9.4025,NaN,1,v3,NaN
KFR-XE2S,10/1/18 8:05,66.7,60.6975,-9.6025,NaN,1,v3,NaN
KFR-XE2S,10/14/18 8:19,67,60.6975,-9.9025,NaN,1,v3,NaN
KFR-XE2S,10/14/18 8:19,67,60.6975,-9.9025,NaN,1,v3,NaN
KFR-XE2S,10/14/18 8:19,67,60.6975,-9.9025,NaN,1,v3,NaN
KFR-XE2S,11/18/18 16:20,66.5,60.6975,-9.4025,NaN,1,v3,NaN
KFR-XE2S,11/18/18 16:20,66.7,60.6975,-9.6025,NaN,1,v3,NaN
KFR-XE2S,11/18/18 16:20,66.5,60.6975,-9.4025,NaN,1,v3,NaN
KFR-XE2S,6/17/19 8:13,55.2,60.6975,2.153690476,NaN,1,v4,NaN
KFR-XE2S,6/17/19 8:13,55.3,60.6975,2.053690476,NaN,1,v4,NaN
KFR-XE2S,6/17/19 8:13,55.5,60.6975,1.853690476,NaN,1,v4,NaN
KFR-XE2S,7/5/19 7:49,60.7,60.6975,-3.346309524,NaN,1,v5,NaN
KFR-XE2S,7/5/19 7:49,61.5,60.6975,-4.146309524,NaN,1,v5,NaN
KFR-XE2S,7/5/19 7:49,61.5,60.6975,-4.146309524,NaN,1,v5,NaN
KFR-XE2S,7/26/19 6:34,62.4,60.6975,-5.046309524,NaN,1,v.070919,NaN
KFR-XE2S,7/26/19 6:34,62.4,60.6975,-5.046309524,NaN,1,v.070919,NaN
KFR-XE2S,7/26/19 6:34,62.5,60.6975,-5.146309524,NaN,1,v.070919,NaN
KFR-XE2S,8/4/19 8:15,65,60.6975,-6.9525,NaN,1,bamboo speaker wire,NaN
KFR-XE2S,8/4/19 8:15,64.6,60.6975,-6.5525,NaN,1,bamboo speaker wire,NaN
KFR-XE2S,8/4/19 8:15,65,60.6975,-6.9525,NaN,1,bamboo speaker wire,NaN
KFR-XE2S,8/20/19 6:45,66.2,60.6975,-8.4925,NaN,1,v6,NaN
KFR-XE2S,8/20/19 6:45,65.7,60.6975,-7.9925,NaN,1,v6,NaN
KFR-XE2S,8/20/19 6:45,65.9,60.6975,-8.1925,NaN,1,v6,NaN
KFR-XE2S,9/2/19 8:35,65.5,60.6975,-7.7925,NaN,1,v6,NaN
KFR-XE2S,9/2/19 8:35,65.8,60.6975,-8.0925,NaN,1,v6,NaN
KFR-XE2S,9/2/19 8:35,65.7,60.6975,-7.9925,NaN,1,v6,NaN
KFR-XE2S,9/21/19 8:26,65.5,60.6975,-7.7925,NaN,1,v6,NaN
KFR-XE2S,9/21/19 8:26,65.7,60.6975,-7.9925,NaN,1,v6,NaN
KFR-XE2S,9/21/19 8:26,65.7,60.6975,-7.9925,NaN,1,v6,NaN
KFR-XE2S,10/5/19 8:22,65.2,60.6975,-7.4925,NaN,1,v6,NaN
KFR-XE2S,10/5/19 8:22,65.4,60.6975,-7.6925,NaN,1,v6,NaN
KFR-XE2S,10/5/19 8:22,66,60.6975,-8.2925,NaN,1,v6,NaN
KFR-XE2S,10/20/19 10:48,65.5,60.6975,-7.7925,0,1,v6,NaN
KFR-XE2S,10/20/19 10:48,65.6,60.6975,-7.8925,NaN,1,v6,NaN
KFR-XE2S,10/20/19 10:48,65.5,60.6975,-7.7925,NaN,1,v6,NaN
KHF-1,7/1/18 8:18,128.5875,67.95,-63.98130952,NaN,1,v1,148.9666667
KHF-1,7/1/18 8:18,128.905,67.95,-64.29880952,NaN,1,v1,148.9666667
KHF-1,7/1/18 8:18,128.905,67.95,-64.29880952,NaN,1,v1,148.9666667
KHF-1,7/17/18 8:41,147.6,67.8,-84.395,NaN,1,v2,148.9666667
KHF-1,7/17/18 8:41,147.7,67.8,-84.495,NaN,1,v2,148.9666667
KHF-1,7/17/18 8:41,147.8,67.8,-84.595,NaN,1,v2,148.9666667
KHF-1,7/27/18 8:47,NaN,67.95,NaN,NaN,0,v2,148.6
KHF-1,8/10/18 8:52,NaN,67.95,NaN,NaN,0,v3,149
KHF-1,8/25/18 8:30,NaN,68.4,NaN,NaN,0,v3,149.3
KHF-1,9/16/18 14:06,141.5,67.95,-77.15,NaN,1,v3,148.9666667
KHF-1,9/16/18 14:06,142,67.95,-77.65,NaN,1,v3,148.9666667
KHF-1,9/16/18 14:06,142,67.95,-77.65,NaN,1,v3,148.9666667
KHF-1,10/1/18 8:49,133.8,67.95,-69.45,1,1,v3,148.9666667
KHF-1,10/1/18 8:49,133.9,67.95,-69.55,1,1,v3,148.9666667
KHF-1,10/1/18 8:49,133.8,67.95,-69.45,1,1,v3,148.9666667
KHF-1,10/14/18 8:56,119.4,67.95,-55.05,NaN,1,v3,148.9666667
KHF-1,10/14/18 8:56,119.5,67.95,-55.15,NaN,1,v3,148.9666667
KHF-1,10/14/18 8:56,119.8,67.95,-55.45,NaN,1,v3,148.9666667
KHF-1,11/18/18 15:39,94.5,67.95,-30.15,NaN,1,v3,148.9666667
KHF-1,11/18/18 15:39,94.1,67.95,-29.75,NaN,1,v3,148.9666667
KHF-1,11/18/18 15:39,95,67.95,-30.65,NaN,1,v3,148.9666667
KHF-1,6/3/19 12:55,69,67.95,-1.05,NaN,1,nm,148.9666667
KHF-1,6/3/19 12:55,68.5,67.95,-0.55,NaN,1,nm,148.9666667
KHF-1,6/3/19 12:55,68.9,67.95,-0.95,NaN,1,nm,148.9666667
KHF-1,6/17/19 7:12,47.3,67.95,17.30619048,NaN,1,v4,148.9666667
KHF-1,6/17/19 7:12,48,67.95,16.60619048,NaN,1,v4,148.9666667
KHF-1,6/17/19 7:12,48.7,67.95,15.90619048,NaN,1,v4,148.9666667
KHF-1,7/5/19 8:42,83.8,67.95,-19.19380952,NaN,1,v5,148.9666667
KHF-1,7/5/19 8:42,83.3,67.95,-18.69380952,NaN,1,v5,148.9666667
KHF-1,7/5/19 8:42,82.5,67.95,-17.89380952,NaN,1,v5,148.9666667
KHF-1,7/26/19 16:44,129.5,67.95,-64.89380952,NaN,1,v.070919,148.9666667
KHF-1,7/26/19 16:44,129.7,67.95,-65.09380952,NaN,1,v.070919,148.9666667
KHF-1,7/26/19 16:44,129.9,67.95,-65.29380952,NaN,1,v.070919,148.9666667
KHF-1,10/5/19 8:46,108.6,67.95,-43.64,NaN,1,v6,148.9666667
KHF-1,10/5/19 8:46,108.2,67.95,-43.24,NaN,1,v6,148.9666667
KHF-1,10/5/19 8:46,109,67.95,-44.04,NaN,1,v6,148.9666667
KHF-1,10/20/19 12:03,101.3,67.95,-36.34,0,1,v6,148.9666667
KHF-1,10/20/19 12:03,101.5,67.95,-36.54,NaN,1,v6,148.9666667
KHF-1,10/20/19 12:03,101.2,67.95,-36.24,NaN,1,v6,148.9666667
KHF-XD4S,6/1/18 8:45,97.4725,NaN,NaN,NaN,1,v1,148.59
KHF-XD4S,6/1/18 8:45,96.8375,NaN,NaN,NaN,1,v1,148.59
KHF-XD4S,6/1/18 8:45,96.8375,NaN,NaN,NaN,1,v1,148.59
KHF-XD4S,7/1/18 8:35,NaN,NaN,NaN,NaN,0,v1,148.59
KHF-XD4S,7/27/18 8:11,NaN,NaN,NaN,NaN,0,v2,148.59
KHF-XD4S,8/10/18 8:59,NaN,NaN,NaN,NaN,0,v3,148.59
KHF-XD4S,10/1/18 8:30,NaN,NaN,NaN,NaN,0,nw,148.59
KHF-XD4S,6/3/19 12:36,81.2,NaN,NaN,NaN,1,nm,148.59
KHF-XD4S,6/3/19 12:36,81,NaN,NaN,NaN,1,nm,148.59
KHF-XD4S,6/3/19 12:36,81,NaN,NaN,NaN,1,nm,148.59
KHF-XD4S,6/17/19 7:34,78,NaN,NaN,NaN,1,v4,148.59
KHF-XD4S,6/17/19 7:34,78.5,NaN,NaN,NaN,1,v4,148.59
KHF-XD4S,6/17/19 7:34,78.5,NaN,NaN,NaN,1,v4,148.59
KHF-XD4S,7/5/19 8:22,139,NaN,NaN,NaN,1,v5,148.59
KHF-XD4S,7/5/19 8:22,139,NaN,NaN,NaN,1,v5,148.59
KHF-XD4S,7/5/19 8:22,139,NaN,NaN,NaN,1,v5,148.59
KHF-XD4S,7/26/19 6:12,NaN,NaN,NaN,NaN,NaN,v.070919,148.59
KHF-XD4S,8/4/19 8:42,NaN,NaN,NaN,NaN,0,nw,148.59
KHF-XE7S,9/21/19 9:42,50.9,NaN,NaN,NaN,1,v6,NaN
KHF-XE7S,9/21/19 9:42,51,NaN,NaN,NaN,1,v6,NaN
KHF-XE7S,9/21/19 9:42,50.9,NaN,NaN,NaN,1,v6,NaN
KHF-XE7S,10/5/19 7:15,51.1,NaN,NaN,NaN,1,v6,NaN
KHF-XE7S,10/5/19 7:15,51.1,NaN,NaN,NaN,1,v6,NaN
KHF-XE7S,10/5/19 7:15,51.1,NaN,NaN,NaN,1,v6,NaN
KHR-1,7/5/19 7:26,65,NaN,NaN,NaN,1,v5,NaN
KHR-1,7/5/19 7:26,65.4,NaN,NaN,NaN,1,v5,NaN
KHR-1,7/5/19 7:26,65.5,NaN,NaN,NaN,1,v5,NaN
KHR-1,8/4/19 8:01,85.2,NaN,NaN,NaN,1,bamboo speaker wire,NaN
KHR-1,8/4/19 8:01,85.4,NaN,NaN,NaN,1,bamboo speaker wire,NaN
KHR-1,8/4/19 8:01,86,NaN,NaN,NaN,1,bamboo speaker wire,NaN
KHR-1,8/20/19 7:28,87.5,NaN,NaN,NaN,1,v6,NaN
KHR-1,8/20/19 7:28,87.6,NaN,NaN,NaN,1,v6,NaN
KHR-1,8/20/19 7:28,88.1,NaN,NaN,NaN,1,v6,NaN
KHR-1,9/2/19 8:21,95.5,NaN,NaN,NaN,1,v6,NaN
KHR-1,9/2/19 8:21,95.2,NaN,NaN,NaN,1,v6,NaN
KHR-1,9/2/19 8:21,95.7,NaN,NaN,NaN,1,v6,NaN
KHR-XD1N,6/3/19 12:36,NaN,NaN,10,NaN,1,nm,NaN
KHR-XD1N,6/3/19 12:36,NaN,NaN,11,NaN,1,nm,NaN
KHR-XD1N,6/3/19 12:36,NaN,NaN,12,NaN,1,nm,NaN
KHR-XD1N,6/17/19 8:43,65,NaN,NaN,NaN,1,nm,NaN
KHR-XD1N,6/17/19 8:43,65,NaN,NaN,NaN,1,nm,NaN
KHR-XD1N,6/17/19 8:43,65,NaN,NaN,NaN,1,nm,NaN
KHR-XD1N,7/5/19 7:30,101,NaN,NaN,NaN,1,v5,NaN
KHR-XD1N,7/5/19 7:30,102,NaN,NaN,NaN,1,v5,NaN
KHR-XD1N,7/5/19 7:30,102,NaN,NaN,NaN,1,v5,NaN
KHR-XD1N,7/26/19 15:03,113.5,NaN,NaN,NaN,1,v.070919,NaN
KHR-XD1N,7/26/19 15:03,113.5,NaN,NaN,NaN,1,v.070919,NaN
KHR-XD1N,7/26/19 15:03,113.8,NaN,NaN,NaN,1,v.070919,NaN
KHR-XD1N,9/2/19 13:20,118.9,NaN,NaN,NaN,1,v6,NaN
KHR-XD1N,9/2/19 13:20,119,NaN,NaN,NaN,1,v6,NaN
KHR-XD1N,9/2/19 13:20,118.9,NaN,NaN,NaN,1,v6,NaN
KHR-XD1N,10/20/19 11:47,118.5,NaN,NaN,NaN,1,v6,NaN
KHR-XD1N,10/20/19 11:47,118.6,NaN,NaN,NaN,1,v6,NaN
KHR-XD1N,10/20/19 11:47,118.4,NaN,NaN,NaN,1,v6,NaN
KHR-XD2N,6/1/18 8:40,97.4725,75.565,-25.25130952,NaN,1,v1,NaN
KHR-XD2N,6/1/18 8:40,98.1075,75.565,-25.88630952,NaN,1,v1,NaN
KHR-XD2N,6/1/18 8:40,97.79,75.565,-25.56880952,NaN,1,v1,NaN
KHR-XD2N,6/19/18 8:08,110.49,73.1825,-40.65130952,NaN,1,v1,NaN
KHR-XD2N,6/19/18 8:08,111.125,73.1825,-41.28630952,NaN,1,v1,NaN
KHR-XD2N,6/19/18 8:08,111.125,73.1825,-41.28630952,NaN,1,v1,NaN
KHR-XD2N,7/1/18 6:37,124.7775,73.1825,-54.93880952,NaN,1,v1,NaN
KHR-XD2N,7/1/18 6:37,125.095,73.1825,-55.25630952,NaN,1,v1,NaN
KHR-XD2N,7/1/18 6:37,125.095,73.1825,-55.25630952,NaN,1,v1,NaN
KHR-XD2N,7/17/18 7:41,128.6,70.8,-62.395,NaN,1,v2,NaN
KHR-XD2N,7/17/18 7:41,130,70.8,-63.795,NaN,1,v2,NaN
KHR-XD2N,7/17/18 7:41,130.2,70.8,-63.995,NaN,1,v2,NaN
KHR-XD2N,7/27/18 8:09,128.2,73.1825,-59.6125,NaN,1,v2,NaN
KHR-XD2N,7/27/18 8:09,128.1,73.1825,-59.5125,NaN,1,v2,NaN
KHR-XD2N,7/27/18 8:09,128.4,73.1825,-59.8125,NaN,1,v2,NaN
KHR-XD2N,8/10/18 8:10,129.5,73.1825,-59.9175,NaN,1,v3,NaN
KHR-XD2N,8/10/18 8:10,129,73.1825,-59.4175,NaN,1,v3,NaN
KHR-XD2N,8/10/18 8:10,129,73.1825,-59.4175,NaN,1,v3,NaN
KHR-XD2N,8/25/18 6:48,130.5,73.1825,-60.9175,NaN,1,v3,NaN
KHR-XD2N,8/25/18 6:48,130.4,73.1825,-60.8175,NaN,1,v3,NaN
KHR-XD2N,8/25/18 6:48,130.5,73.1825,-60.9175,NaN,1,v3,NaN
KHR-XD2N,9/16/18 9:15,126.9,73.1825,-57.3175,NaN,1,v3,NaN
KHR-XD2N,9/16/18 9:15,127.2,73.1825,-57.6175,NaN,1,v3,NaN
KHR-XD2N,9/16/18 9:15,127.4,73.1825,-57.8175,NaN,1,v3,NaN
KHR-XD2N,10/1/18 8:27,125.4,73.1825,-55.8175,NaN,1,v3,NaN
KHR-XD2N,10/1/18 8:27,125.4,73.1825,-55.8175,NaN,1,v3,NaN
KHR-XD2N,10/1/18 8:27,125.1,73.1825,-55.5175,NaN,1,v3,NaN
KHR-XD2N,10/14/18 8:54,123.4,73.1825,-53.8175,NaN,1,v3,NaN
KHR-XD2N,10/14/18 8:54,123.5,73.1825,-53.9175,NaN,1,v3,NaN
KHR-XD2N,10/14/18 8:54,123.7,73.1825,-54.1175,NaN,1,v3,NaN
KHR-XD2N,11/18/18 16:42,117,73.1825,-47.4175,NaN,1,v3,NaN
KHR-XD2N,11/18/18 16:42,117,73.1825,-47.4175,NaN,1,v3,NaN
KHR-XD2N,11/18/18 16:42,116.5,73.1825,-46.9175,NaN,1,v3,NaN
KHR-XD2N,6/3/19 12:36,NaN,73.1825,NaN,NaN,NaN,nm,NaN
KHR-XD2N,9/3/19 9:27,52.8,73.1825,17.3925,NaN,1,v6,NaN
KHR-XD2N,9/4/19 0:00,52.6,73.1825,17.5925,NaN,1,v6,NaN
KHR-XD2N,9/5/19 0:00,52.8,73.1825,17.3925,NaN,1,v6,NaN
KHR-XE2N,6/1/18 9:30,99.06,45.72,-56.68380952,NaN,1,v1,NaN
KHR-XE2N,6/1/18 9:30,98.7425,45.72,-56.36630952,NaN,1,v1,NaN
KHR-XE2N,6/1/18 9:30,99.06,45.72,-56.68380952,NaN,1,v1,NaN
KHR-XE2N,6/19/18 8:58,104.14,47.21,-60.27380952,NaN,1,v1,NaN
KHR-XE2N,6/19/18 8:58,104.14,47.21,-60.27380952,NaN,1,v1,NaN
KHR-XE2N,6/19/18 8:58,104.4575,47.21,-60.59130952,NaN,1,v1,NaN
KHR-XE2N,7/1/18 8:04,106.68,47.21,-62.81380952,NaN,1,v1,NaN
KHR-XE2N,7/1/18 8:04,106.68,47.21,-62.81380952,NaN,1,v1,NaN
KHR-XE2N,7/1/18 8:04,106.68,47.21,-62.81380952,NaN,1,v1,NaN
KHR-XE2N,7/17/18 8:24,108.9,48.7,-64.795,NaN,1,v2,NaN
KHR-XE2N,7/17/18 8:24,108.8,48.7,-64.695,NaN,1,v2,NaN
KHR-XE2N,7/17/18 8:24,109,48.7,-64.895,NaN,1,v2,NaN
KHR-XE2N,7/27/18 8:32,109.2,47.21,-66.585,NaN,1,v2,NaN
KHR-XE2N,7/27/18 8:32,109.3,47.21,-66.685,NaN,1,v2,NaN
KHR-XE2N,7/27/18 8:32,109.3,47.21,-66.685,NaN,1,v2,NaN
KHR-XE2N,8/10/18 8:38,109,47.21,-65.39,NaN,1,v3,NaN
KHR-XE2N,8/10/18 8:38,109.5,47.21,-65.89,NaN,1,v3,NaN
KHR-XE2N,8/10/18 8:38,109.3,47.21,-65.69,NaN,1,v3,NaN
KHR-XE2N,8/25/18 7:13,110,47.21,-66.39,NaN,1,v3,NaN
KHR-XE2N,8/25/18 7:13,110.3,47.21,-66.69,NaN,1,v3,NaN
KHR-XE2N,8/25/18 7:13,110,47.21,-66.39,NaN,1,v3,NaN
KHR-XE2N,9/16/18 8:47,109.1,47.21,-65.49,NaN,1,v3,NaN
KHR-XE2N,9/16/18 8:47,109.5,47.21,-65.89,NaN,1,v3,NaN
KHR-XE2N,9/16/18 8:47,109.5,47.21,-65.89,NaN,1,v3,NaN
KHR-XE2N,10/1/18 7:51,109.4,47.21,-65.79,NaN,1,v3,NaN
KHR-XE2N,10/1/18 7:51,109.5,47.21,-65.89,NaN,1,v3,NaN
KHR-XE2N,10/1/18 7:51,109.6,47.21,-65.99,NaN,1,v3,NaN
KHR-XE2N,10/14/18 8:10,107.6,47.21,-63.99,NaN,1,v3,NaN
KHR-XE2N,10/14/18 8:10,107.8,47.21,-64.19,NaN,1,v3,NaN
KHR-XE2N,10/14/18 8:10,108,47.21,-64.39,NaN,1,v3,NaN
KHR-XE2N,11/18/18 16:25,105,47.21,-57.79,NaN,1,nm,NaN
KHR-XE2N,11/18/18 16:25,105.2,47.21,-57.99,NaN,1,nm,NaN
KHR-XE2N,11/18/18 16:25,105.6,47.21,-58.39,NaN,1,nm,NaN
KHT-XD3S,6/1/18 8:41,104.4575,68.58,-39.22130952,NaN,1,v1,148
KHT-XD3S,6/1/18 8:41,104.4575,68.58,-39.22130952,NaN,1,v1,148
KHT-XD3S,6/1/18 8:41,104.775,68.58,-39.53880952,NaN,1,v1,148
KHT-XD3S,10/1/18 8:30,NaN,68.58,NaN,NaN,0,nw,148
KHT-XD3S,11/18/18 16:45,NaN,68.58,NaN,NaN,0,nw,148
KHT-XD3S,6/3/19 12:36,NaN,68.58,NaN,NaN,NaN,nm,148
KHT-XD3S,6/17/19 7:31,85.8,68.58,-20.56380952,NaN,1,v4,148
KHT-XD3S,6/17/19 7:31,85,68.58,-19.76380952,NaN,1,v4,148
KHT-XD3S,6/17/19 7:31,84.5,68.58,-19.26380952,NaN,1,v4,148
KHT-XD3S,7/5/19 8:27,130,68.58,-64.76380952,NaN,1,v5,148
KHT-XD3S,7/5/19 8:27,129.5,68.58,-64.26380952,NaN,1,v5,148
KHT-XD3S,7/5/19 8:27,129.5,68.58,-64.26380952,NaN,1,v5,148
KHT-XD3S,7/26/19 6:12,NaN,68.58,NaN,NaN,0,nw,148
KHT-XD3S,8/5/19 8:42,NaN,68.58,NaN,NaN,0,nw,148
KHT-XD6N,6/1/18 8:32,71.12,45.72,-28.74380952,NaN,1,v1,142.1666667
KHT-XD6N,6/1/18 8:32,71.755,45.72,-29.37880952,NaN,1,v1,142.1666667
KHT-XD6N,6/1/18 8:32,69.85,45.72,-27.47380952,NaN,1,v1,142.1666667
KHT-XD6N,6/19/18 8:04,113.03,46.415,-69.95880952,NaN,1,v1,142.1666667
KHT-XD6N,6/19/18 8:04,113.9825,46.415,-70.91130952,NaN,1,v1,142.1666667
KHT-XD6N,6/19/18 8:04,112.7125,46.415,-69.64130952,NaN,1,v1,142.1666667
KHT-XD6N,7/1/18 6:22,140.0175,46.415,-96.94630952,NaN,1,v1,142.1666667
KHT-XD6N,7/1/18 6:22,140.335,46.415,-97.26380952,NaN,1,v1,142.1666667
KHT-XD6N,7/1/18 6:22,140.335,46.415,-97.26380952,NaN,1,v1,142.1666667
KHT-XD6N,7/17/18 7:29,NaN,48.5,NaN,NaN,0,v2,142.3
KHT-XD6N,7/27/18 8:02,NaN,46.415,NaN,NaN,0,v2,142.3
KHT-XD6N,8/10/18 7:55,NaN,46.415,NaN,NaN,0,v3,142.1666667
