"TOA5","Station1_wx100","CR1000","6586","CR1000.Std.10","CPU:sh_site1_2_6.CR1","46320","Raw"
"2016-09-12 08:00:00",148490,0.783,15.23,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 08:10:00",148491,0.782,15.2,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 08:20:00",148492,0.78,15.16,"NAN","NAN","NAN","NAN",3.135
"2016-09-12 08:30:00",148493,0.779,15.15,"NAN","NAN","NAN","NAN",3.135
"2016-09-12 08:40:00",148494,0.78,15.16,"NAN","NAN","NAN","NAN",3.134
"2016-09-12 08:50:00",148495,0.783,15.22,"NAN","NAN","NAN","NAN",3.133
"2016-09-12 09:00:00",148496,0.785,15.26,"NAN","NAN","NAN","NAN",3.132
"2016-09-12 09:10:00",148497,0.782,15.21,"NAN","NAN","NAN","NAN",3.132
"2016-09-12 09:20:00",148498,0.785,15.26,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 09:30:00",148499,0.787,15.3,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 09:40:00",148500,0.79,15.37,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 09:50:00",148501,0.788,15.33,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 10:00:00",148502,0.787,15.31,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 10:10:00",148503,0.787,15.3,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 10:20:00",148504,0.784,15.24,"NAN","NAN","NAN","NAN",3.132
"2016-09-12 10:30:00",148505,0.781,15.19,"NAN","NAN","NAN","NAN",3.132
"2016-09-12 10:40:00",148506,0.784,15.24,"NAN","NAN","NAN","NAN",3.132
"2016-09-12 10:50:00",148507,0.782,15.21,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 11:00:00",148508,0.786,15.28,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 11:10:00",148509,0.785,15.26,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 11:20:00",148510,0.786,15.29,"NAN","NAN","NAN","NAN",3.13
"2016-09-12 11:30:00",148511,0.787,15.3,"NAN","NAN","NAN","NAN",3.13
"2016-09-12 11:40:00",148512,0.791,15.38,"NAN","NAN","NAN","NAN",3.129
"2016-09-12 11:50:00",148513,0.79,15.37,"NAN","NAN","NAN","NAN",3.129
"2016-09-12 12:00:00",148514,0.789,15.35,"NAN","NAN","NAN","NAN",3.13
"2016-09-12 12:10:00",148515,0.79,15.36,"NAN","NAN","NAN","NAN",3.13
"2016-09-12 12:20:00",148516,0.789,15.34,"NAN","NAN","NAN","NAN",3.129
"2016-09-12 12:30:00",148517,0.79,15.37,"NAN","NAN","NAN","NAN",3.129
"2016-09-12 12:40:00",148518,0.787,15.32,"NAN","NAN","NAN","NAN",3.128
"2016-09-12 12:50:00",148519,0.782,15.21,"NAN","NAN","NAN","NAN",3.127
"2016-09-12 13:00:00",148520,0.78,15.17,"NAN","NAN","NAN","NAN",3.128
"2016-09-12 13:10:00",148521,0.782,15.2,"NAN","NAN","NAN","NAN",3.128
"2016-09-12 13:20:00",148522,0.781,15.18,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 13:30:00",148523,0.784,15.24,"NAN","NAN","NAN","NAN",3.13
"2016-09-12 13:40:00",148524,0.786,15.28,"NAN","NAN","NAN","NAN",3.129
"2016-09-12 13:50:00",148525,0.788,15.32,"NAN","NAN","NAN","NAN",3.129
"2016-09-12 14:00:00",148526,0.788,15.32,"NAN","NAN","NAN","NAN",3.13
"2016-09-12 14:10:00",148527,0.789,15.35,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 14:20:00",148528,0.79,15.38,"NAN","NAN","NAN","NAN",3.13
"2016-09-12 14:30:00",148529,0.79,15.36,"NAN","NAN","NAN","NAN",3.13
"2016-09-12 14:40:00",148530,0.793,15.42,"NAN","NAN","NAN","NAN",3.13
"2016-09-12 14:50:00",148531,0.791,15.38,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 15:00:00",148532,0.79,15.36,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 15:10:00",148533,0.788,15.32,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 15:20:00",148534,0.79,15.36,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 15:30:00",148535,0.789,15.35,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 15:40:00",148536,0.79,15.37,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 15:50:00",148537,0.79,15.36,"NAN","NAN","NAN","NAN",3.131
"2016-09-12 16:00:00",148538,0.79,15.36,"NAN","NAN","NAN","NAN",3.132
"2016-09-12 16:10:00",148539,0.793,15.43,"NAN","NAN","NAN","NAN",3.132
"2016-09-12 16:20:00",148540,0.793,15.42,"NAN","NAN","NAN","NAN",3.132
"2016-09-12 16:30:00",148541,0.796,15.48,"NAN","NAN","NAN","NAN",3.133
"2016-09-12 16:40:00",148542,0.795,15.48,"NAN","NAN","NAN","NAN",3.133
"2016-09-12 16:50:00",148543,0.795,15.46,"NAN","NAN","NAN","NAN",3.133
"2016-09-12 17:00:00",148544,0.791,15.39,"NAN","NAN","NAN","NAN",3.133
"2016-09-12 17:10:00",148545,0.79,15.36,"NAN","NAN","NAN","NAN",3.133
"2016-09-12 17:20:00",148546,0.791,15.39,"NAN","NAN","NAN","NAN",3.134
"2016-09-12 17:30:00",148547,0.791,15.39,"NAN","NAN","NAN","NAN",3.133
"2016-09-12 17:40:00",148548,0.795,15.46,"NAN","NAN","NAN","NAN",3.134
"2016-09-12 17:50:00",148549,0.798,15.53,"NAN","NAN","NAN","NAN",3.134
"2016-09-12 18:00:00",148550,0.799,15.55,"NAN","NAN","NAN","NAN",3.135
"2016-09-12 18:10:00",148551,0.801,15.58,"NAN","NAN","NAN","NAN",3.135
"2016-09-12 18:20:00",148552,0.8,15.57,"NAN","NAN","NAN","NAN",3.135
"2016-09-12 18:30:00",148553,0.8,15.56,"NAN","NAN","NAN","NAN",3.135
"2016-09-12 18:40:00",148554,0.799,15.54,"NAN","NAN","NAN","NAN",3.135
"2016-09-12 18:50:00",148555,0.797,15.51,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 19:00:00",148556,0.797,15.5,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 19:10:00",148557,0.797,15.5,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 19:20:00",148558,0.795,15.47,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 19:30:00",148559,0.792,15.4,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 19:40:00",148560,0.789,15.35,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 19:50:00",148561,0.789,15.36,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 20:00:00",148562,0.791,15.39,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 20:10:00",148563,0.791,15.39,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 20:20:00",148564,0.793,15.43,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 20:30:00",148565,0.797,15.51,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 20:40:00",148566,0.8,15.56,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 20:50:00",148567,0.816,15.89,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 21:00:00",148568,0.816,15.88,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 21:10:00",148569,0.817,15.91,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 21:20:00",148570,0.819,15.95,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 21:30:00",148571,0.82,15.96,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 21:40:00",148572,0.818,15.93,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 21:50:00",148573,0.818,15.93,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 22:00:00",148574,0.817,15.9,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 22:10:00",148575,0.815,15.87,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 22:20:00",148576,0.818,15.92,"NAN","NAN","NAN","NAN",3.136
"2016-09-12 22:30:00",148577,0.819,15.95,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 22:40:00",148578,0.819,15.94,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 22:50:00",148579,0.821,16,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 23:00:00",148580,0.822,16.01,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 23:10:00",148581,0.823,16.03,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 23:20:00",148582,0.824,16.05,"NAN","NAN","NAN","NAN",3.137
"2016-09-12 23:30:00",148583,0.822,16.01,"NAN","NAN","NAN","NAN",3.138
"2016-09-12 23:40:00",148584,0.818,15.93,"NAN","NAN","NAN","NAN",3.138
"2016-09-12 23:50:00",148585,0.814,15.85,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 00:00:00",148586,0.816,15.88,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 00:10:00",148587,0.816,15.89,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 00:20:00",148588,0.816,15.9,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 00:30:00",148589,0.818,15.93,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 00:40:00",148590,0.817,15.91,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 00:50:00",148591,0.818,15.92,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 01:00:00",148592,0.818,15.93,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 01:10:00",148593,0.821,15.98,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 01:20:00",148594,0.819,15.95,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 01:30:00",148595,0.818,15.94,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 01:40:00",148596,0.818,15.93,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 01:50:00",148597,0.818,15.94,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 02:00:00",148598,0.822,16,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 02:10:00",148599,0.823,16.03,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 02:20:00",148600,0.825,16.07,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 02:30:00",148601,0.823,16.03,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 02:40:00",148602,0.824,16.06,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 02:50:00",148603,0.821,16,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 03:00:00",148604,0.822,16.01,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 03:10:00",148605,0.819,15.96,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 03:20:00",148606,0.82,15.98,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 03:30:00",148607,0.821,16,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 03:40:00",148608,0.823,16.03,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 03:50:00",148609,0.826,16.08,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 04:00:00",148610,0.823,16.03,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 04:10:00",148611,0.822,16.01,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 04:20:00",148612,0.819,15.94,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 04:30:00",148613,0.821,15.98,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 04:40:00",148614,0.823,16.02,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 04:50:00",148615,0.822,16.01,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 05:00:00",148616,0.822,16.01,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 05:10:00",148617,0.826,16.09,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 05:20:00",148618,0.829,16.15,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 05:30:00",148619,0.831,16.19,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 05:40:00",148620,0.824,16.05,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 05:50:00",148621,0.825,16.06,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 06:00:00",148622,0.825,16.07,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 06:10:00",148623,0.822,16,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 06:20:00",148624,0.819,15.95,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 06:30:00",148625,0.82,15.98,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 06:40:00",148626,0.818,15.93,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 06:50:00",148627,0.813,15.83,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 07:00:00",148628,0.812,15.8,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 07:10:00",148629,0.81,15.78,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 07:20:00",148630,0.808,15.72,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 07:30:00",148631,0.81,15.78,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 07:40:00",148632,0.807,15.7,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 07:50:00",148633,0.801,15.58,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 08:00:00",148634,0.801,15.58,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 08:10:00",148635,0.801,15.59,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 08:20:00",148636,0.803,15.62,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 08:30:00",148637,0.804,15.65,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 08:40:00",148638,0.806,15.69,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 08:50:00",148639,0.809,15.74,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 09:00:00",148640,0.812,15.81,"NAN","NAN","NAN","NAN",3.135
"2016-09-13 09:10:00",148641,0.812,15.8,"NAN","NAN","NAN","NAN",3.135
"2016-09-13 09:20:00",148642,0.811,15.79,"NAN","NAN","NAN","NAN",3.134
"2016-09-13 09:30:00",148643,0.806,15.69,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 09:40:00",148644,0.804,15.65,"NAN","NAN","NAN","NAN",3.134
"2016-09-13 09:50:00",148645,0.805,15.66,"NAN","NAN","NAN","NAN",3.134
"2016-09-13 10:00:00",148646,0.804,15.65,"NAN","NAN","NAN","NAN",3.134
"2016-09-13 10:10:00",148647,0.804,15.65,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 10:20:00",148648,0.805,15.66,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 10:30:00",148649,0.804,15.65,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 10:40:00",148650,0.802,15.61,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 10:50:00",148651,0.802,15.6,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 11:00:00",148652,0.803,15.63,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 11:10:00",148653,0.8,15.58,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 11:20:00",148654,0.806,15.68,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 11:30:00",148655,0.807,15.71,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 11:40:00",148656,0.809,15.74,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 11:50:00",148657,0.811,15.79,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 12:00:00",148658,0.812,15.8,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 12:10:00",148659,0.813,15.83,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 12:20:00",148660,0.815,15.87,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 12:30:00",148661,0.814,15.85,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 12:40:00",148662,0.815,15.87,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 12:50:00",148663,0.815,15.86,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 13:00:00",148664,0.815,15.87,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 13:10:00",148665,0.802,15.61,"NAN","NAN","NAN","NAN",3.13
"2016-09-13 13:20:00",148666,0.801,15.58,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 13:30:00",148667,0.799,15.55,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 13:40:00",148668,0.798,15.53,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 13:50:00",148669,0.801,15.59,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 14:00:00",148670,0.803,15.63,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 14:10:00",148671,0.801,15.58,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 14:20:00",148672,0.799,15.55,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 14:30:00",148673,0.797,15.51,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 14:40:00",148674,0.796,15.48,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 14:50:00",148675,0.799,15.55,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 15:00:00",148676,0.798,15.52,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 15:10:00",148677,0.799,15.55,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 15:20:00",148678,0.801,15.59,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 15:30:00",148679,0.803,15.63,"NAN","NAN","NAN","NAN",3.131
"2016-09-13 15:40:00",148680,0.802,15.61,"NAN","NAN","NAN","NAN",3.132
"2016-09-13 15:50:00",148681,0.802,15.61,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 16:00:00",148682,0.802,15.6,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 16:10:00",148683,0.802,15.61,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 16:20:00",148684,0.803,15.64,"NAN","NAN","NAN","NAN",3.133
"2016-09-13 16:30:00",148685,0.805,15.66,"NAN","NAN","NAN","NAN",3.134
"2016-09-13 16:40:00",148686,0.803,15.62,"NAN","NAN","NAN","NAN",3.134
"2016-09-13 16:50:00",148687,0.799,15.55,"NAN","NAN","NAN","NAN",3.134
"2016-09-13 17:00:00",148688,0.8,15.57,"NAN","NAN","NAN","NAN",3.135
"2016-09-13 17:10:00",148689,0.799,15.54,"NAN","NAN","NAN","NAN",3.135
"2016-09-13 17:20:00",148690,0.796,15.48,"NAN","NAN","NAN","NAN",3.135
"2016-09-13 17:30:00",148691,0.798,15.52,"NAN","NAN","NAN","NAN",3.135
"2016-09-13 17:40:00",148692,0.803,15.63,"NAN","NAN","NAN","NAN",3.135
"2016-09-13 17:50:00",148693,0.799,15.55,"NAN","NAN","NAN","NAN",3.135
"2016-09-13 18:00:00",148694,0.797,15.51,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 18:10:00",148695,0.801,15.58,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 18:20:00",148696,0.8,15.56,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 18:30:00",148697,0.802,15.61,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 18:40:00",148698,0.803,15.62,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 18:50:00",148699,0.807,15.71,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 19:00:00",148700,0.803,15.62,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 19:10:00",148701,0.802,15.6,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 19:20:00",148702,0.795,15.46,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 19:30:00",148703,0.794,15.44,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 19:40:00",148704,0.794,15.44,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 19:50:00",148705,0.794,15.44,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 20:00:00",148706,0.797,15.5,"NAN","NAN","NAN","NAN",3.136
"2016-09-13 20:10:00",148707,0.803,15.62,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 20:20:00",148708,0.803,15.63,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 20:30:00",148709,0.804,15.65,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 20:40:00",148710,0.806,15.69,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 20:50:00",148711,0.808,15.73,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 21:00:00",148712,0.805,15.66,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 21:10:00",148713,0.798,15.52,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 21:20:00",148714,0.8,15.57,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 21:30:00",148715,0.8,15.57,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 21:40:00",148716,0.797,15.51,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 21:50:00",148717,0.8,15.56,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 22:00:00",148718,0.801,15.6,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 22:10:00",148719,0.803,15.64,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 22:20:00",148720,0.805,15.68,"NAN","NAN","NAN","NAN",3.137
"2016-09-13 22:30:00",148721,0.806,15.68,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 22:40:00",148722,0.799,15.55,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 22:50:00",148723,0.796,15.5,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 23:00:00",148724,0.794,15.45,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 23:10:00",148725,0.794,15.45,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 23:20:00",148726,0.795,15.48,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 23:30:00",148727,0.794,15.45,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 23:40:00",148728,0.793,15.42,"NAN","NAN","NAN","NAN",3.138
"2016-09-13 23:50:00",148729,0.793,15.43,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 00:00:00",148730,0.794,15.45,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 00:10:00",148731,0.794,15.45,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 00:20:00",148732,0.794,15.44,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 00:30:00",148733,0.793,15.44,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 00:40:00",148734,0.792,15.4,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 00:50:00",148735,0.788,15.33,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 01:00:00",148736,0.783,15.23,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 01:10:00",148737,0.78,15.16,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 01:20:00",148738,0.783,15.22,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 01:30:00",148739,0.785,15.26,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 01:40:00",148740,0.772,15,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 01:50:00",148741,0.762,14.81,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 02:00:00",148742,0.759,14.74,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 02:10:00",148743,0.76,14.77,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 02:20:00",148744,0.755,14.67,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 02:30:00",148745,0.76,14.76,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 02:40:00",148746,0.755,14.67,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 02:50:00",148747,0.751,14.58,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 03:00:00",148748,0.747,14.5,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 03:10:00",148749,0.747,14.51,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 03:20:00",148750,0.746,14.48,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 03:30:00",148751,0.746,14.48,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 03:40:00",148752,0.744,14.44,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 03:50:00",148753,0.742,14.4,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 04:00:00",148754,0.744,14.44,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 04:10:00",148755,0.741,14.38,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 04:20:00",148756,0.74,14.37,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 04:30:00",148757,0.74,14.36,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 04:40:00",148758,0.74,14.36,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 04:50:00",148759,0.742,14.41,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 05:00:00",148760,0.742,14.41,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 05:10:00",148761,0.742,14.41,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 05:20:00",148762,0.742,14.4,"NAN","NAN","NAN","NAN",3.138
"2016-09-14 05:30:00",148763,0.742,14.41,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 05:40:00",148764,0.737,14.31,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 05:50:00",148765,0.738,14.32,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 06:00:00",148766,0.743,14.41,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 06:10:00",148767,0.747,14.5,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 06:20:00",148768,0.746,14.48,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 06:30:00",148769,0.753,14.62,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 06:40:00",148770,0.753,14.62,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 06:50:00",148771,0.754,14.64,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 07:00:00",148772,0.756,14.68,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 07:10:00",148773,0.755,14.66,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 07:20:00",148774,0.753,14.63,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 07:30:00",148775,0.75,14.57,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 07:40:00",148776,0.747,14.51,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 07:50:00",148777,0.745,14.46,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 08:00:00",148778,0.741,14.39,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 08:10:00",148779,0.745,14.45,"NAN","NAN","NAN","NAN",3.139
"2016-09-14 08:20:00",148780,0.748,14.52,"NAN","NAN","NAN","NAN",3.137
"2016-09-14 08:30:00",148781,0.75,14.56,"NAN","NAN","NAN","NAN",3.137
"2016-09-14 08:40:00",148782,0.749,14.54,"NAN","NAN","NAN","NAN",3.136
"2016-09-14 08:50:00",148783,0.749,14.54,"NAN","NAN","NAN","NAN",3.135
"2016-09-14 09:00:00",148784,0.748,14.52,"NAN","NAN","NAN","NAN",3.135
"2016-09-14 09:10:00",148785,0.746,14.49,"NAN","NAN","NAN","NAN",3.134
"2016-09-14 09:20:00",148786,0.747,14.51,"NAN","NAN","NAN","NAN",3.134
"2016-09-14 09:30:00",148787,0.747,14.51,"NAN","NAN","NAN","NAN",3.134
"2016-09-14 09:40:00",148788,0.748,14.52,"NAN","NAN","NAN","NAN",3.132
"2016-09-14 09:50:00",148789,0.75,14.56,"NAN","NAN","NAN","NAN",3.133
"2016-09-14 10:00:00",148790,0.749,14.55,"NAN","NAN","NAN","NAN",3.132
"2016-09-14 10:10:00",148791,0.748,14.53,"NAN","NAN","NAN","NAN",3.132
"2016-09-14 10:20:00",148792,0.749,14.54,"NAN","NAN","NAN","NAN",3.131
