"TOA5","Sagehen Creek","CR1000,"9999","CR1000.Std.30.01","CPU:DRI_WRCC_webscrape.cr1","49999","sagh"
"TIMESTAMP","RECORD","Mean_Wind_Speed","Mean_Wind_Speed_flag","Mean_Wind_Direction","Mean_Wind_Direction_flag","Std_Dev_of_Wind_Direction","Std_Dev_of_Wind_Direction_flag","Max_Wind_Gust","Max_Wind_Gust_flag","Avg_Air_Temp","Avg_Air_Temp_flag","Max_Air_Temp","Max_Air_Temp_flag","Min_Air_Temp","Min_Air_Temp_flag","Avg_Relative_Humidity","Avg_Relative_Humidity_flag","Max_Relative_Humidity","Max_Relative_Humidity_flag","Min_Relative_Humidity","Min_Relative_Humidity_flag","Barometric_Pressure","Barometric_Pressure_flag","Misc_Number_1","Misc_Number_1_flag","Misc_Number_2","Misc_Number_2_flag","Solar_Radiation","Solar_Radiation_flag","Precipitation","Precipitation_flag","Battery_Voltage","Battery_Voltage_flag","Max_Battery_Voltage","Max_Battery_Voltage_flag","Min_Battery_Voltage","Min_Battery_Voltage_flag","Max_Snow_Depth_Inches","Max_Snow_Depth_Inches_flag","Min_Snow_Depth_Inches","Min_Snow_Depth_Inches_flag","Snow_Depth","Snow_Depth_flag","Std_dev_Snow_Depth_Inches","Std_dev_Snow_Depth_Inches_flag","Station_ID_Number","Station_ID_Number_flag"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","m/s","text","Deg","text","Deg","text","m/s","text","Deg C","text","Deg C","text","Deg C","text","%","text","%","text","%","text","mbar","text","Unk","text","Unk","text","W/m2","text","mm","text","volts","text","volts","text","volts","text","mm","text","mm","text","mm","text","","text","","text"
"2001-09-24 23:20:00",99,1.548,0,256.6,0,23.46,0,2.901,0,14.47,0,14.6,0,14.33,0,38.88,0,39.73,0,38.01,0,1026,0,-9999,M,-9999,M,0,0,0,0,13.63,0,13.63,0,13.63,0,2908,0,2906,0,2908,0,0.02,0,0,0
"2001-09-24 23:30:00",99,1.676,0,256.5,0,18.47,0,3.508,0,14.26,0,14.37,0,14.02,0,40.26,0,41.98,0,39.2,0,1026,0,-9999,M,-9999,M,0,0,0,0,13.63,0,13.63,0,13.63,0,2908,0,2906,0,2908,0,0.026,0,0,0
"2001-09-24 23:40:00",99,1.298,0,268.8,0,22.31,0,2.313,0,13.9,0,14.11,0,13.67,0,43.21,0,45.22,0,41.45,0,1026,0,-9999,M,-9999,M,0,0,0,0,13.63,0,13.64,0,13.63,0,2908,0,2906,0,2908,0,0.027,0,0,0
"2001-09-24 23:50:00",99,1.243,0,254,0,19.96,0,2.764,0,13.43,0,13.74,0,13.1,0,47.02,0,49.45,0,44.89,0,1025,0,-9999,M,-9999,M,0,0,0,0,13.64,0,13.65,0,13.63,0,2908,0,2906,0,2908,0,0.022,0,0,0
"2001-09-25 00:00:00",99,0.951,0,247.2,0,22.81,0,2.979,0,12.99,0,13.2,0,12.81,0,50.5,0,51.83,0,49.31,0,1025,0,-9999,M,-9999,M,0,0,0,0,13.64,0,13.65,0,13.64,0,2908,0,2906,0,2906,0,0.014,0,0,0
"2001-09-25 00:10:00",99,0.758,0,259.6,0,18.25,0,1.882,0,12.79,0,12.9,0,12.68,0,51.97,0,52.62,0,51.56,0,1025,0,-9999,M,-9999,M,0,0,0,0,13.65,0,13.65,0,13.65,0,2906,0,2906,0,2906,0,0.021,0,0,0
"2001-09-25 00:20:00",99,1.057,0,272.5,0,30.54,0,3.606,0,12.81,0,12.93,0,12.7,0,52.88,0,53.81,0,51.96,0,1026,0,-9999,M,-9999,M,0,0,0,0,13.65,0,13.66,0,13.65,0,2906,0,2903,0,2906,0,0.025,0,0,0
"2001-09-25 00:30:00",99,1.009,0,277.9,0,41.86,0,3.587,0,12.92,0,13.12,0,12.79,0,52.77,0,53.61,0,51.89,0,1026,0,-9999,M,-9999,M,0,0,0,0,13.66,0,13.66,0,13.65,0,2908,0,2903,0,2906,0,0.025,0,0,0
"2001-09-25 00:40:00",99,0.936,0,269.6,0,35.82,0,3.136,0,12.76,0,13.05,0,12.52,0,55.48,0,58.63,0,53.28,0,1026,0,-9999,M,-9999,M,0,0,0,0,13.66,0,13.66,0,13.65,0,2908,0,2906,0,2906,0,0.034,0,0,0
"2001-09-25 00:50:00",99,0.94,0,301.9,0,45.84,0,3.45,0,12.13,0,12.57,0,11.69,0,62.19,0,66.24,0,57.51,0,1025,0,-9999,M,-9999,M,0,0,0,0,13.67,0,13.67,0,13.66,0,2908,0,2906,0,2908,0,0.031,0,0,0
"2001-09-25 01:00:00",99,0.257,0,22.88,0,96.3,0,1.823,0,11.2,0,11.75,0,10.68,0,72.6,0,77.5,0,65.44,0,1025,0,-9999,M,-9999,M,0,0,0,0,13.68,0,13.69,0,13.67,0,2916,0,2906,0,2911,0,0.084,0,0,0
"2001-09-25 01:10:00",99,0.471,0,293.4,0,60.22,0,1.45,0,10.36,0,10.96,0,10.01,0,81.4,0,83.6,0,77.9,0,1025,0,-9999,M,-9999,M,0,0,0,0,13.69,0,13.7,0,13.69,0,2916,0,2908,0,2911,0,0.087,0,0,0
"2001-09-25 01:20:00",99,0.451,0,311.8,0,88,0,2.019,0,10.02,0,10.31,0,9.62,0,83.8,0,87.5,0,79.9,0,1025,0,-9999,M,-9999,M,0,0,1.016,0,13.7,0,13.71,0,13.7,0,2913,0,2906,0,2911,0,0.061,0,0,0
"2001-09-25 01:30:00",99,0.644,0,319.8,0,39.8,0,2.724,0,9.72,0,9.95,0,9.44,0,86.7,0,88.5,0,83.8,0,1025,0,-9999,M,-9999,M,0,0,0.762,0,13.71,0,13.72,0,13.71,0,2911,0,2906,0,2908,0,0.051,0,0,0
"2001-09-25 01:40:00",99,0.772,0,17.95,0,70.5,0,2.646,0,9.54,0,9.79,0,9.3,0,87.3,0,88.6,0,85.7,0,1024,0,-9999,M,-9999,M,0,0,1.27,0,13.72,0,13.73,0,13.71,0,2911,0,2906,0,2908,0,0.047,0,0,0
"2001-09-25 01:50:00",99,0.89,0,303.4,0,46.15,0,2.881,0,9.32,0,9.59,0,9.11,0,89.2,0,90.5,0,87.7,0,1024,0,-9999,M,-9999,M,0,0,1.27,0,13.73,0,13.75,0,13.73,0,2911,0,2906,0,2908,0,0.034,0,0,0
"2001-09-25 02:00:00",99,1.013,0,55.55,0,37.41,0,2.411,0,9.17,0,9.37,0,8.92,0,90.6,0,92.1,0,88.7,0,1023,0,-9999,M,-9999,M,0,0,0.254,0,13.75,0,13.75,0,13.74,0,2908,0,2906,0,2908,0,0.044,0,0,0
"2001-09-25 02:10:00",99,1.058,0,84.6,0,32,0,2.94,0,9.07,0,9.28,0,8.81,0,91.8,0,92.7,0,90.6,0,1023,0,-9999,M,-9999,M,0,0,0,0,13.75,0,13.75,0,13.74,0,2911,0,2908,0,2908,0,0.03,0,0,0
"2001-09-25 02:20:00",99,1.009,0,74.7,0,41.03,0,2.783,0,8.97,0,9.19,0,8.75,0,91.9,0,92.7,0,90.9,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.75,0,13.75,0,13.75,0,2911,0,2906,0,2908,0,0.042,0,0,0
"2001-09-25 02:30:00",99,0.559,0,23.84,0,58.49,0,2.293,0,8.97,0,9.22,0,8.68,0,92.3,0,93.7,0,89.9,0,1022,0,-9999,M,-9999,M,0,0,0.254,0,13.75,0,13.76,0,13.75,0,2911,0,2906,0,2908,0,0.048,0,0,0
"2001-09-25 02:40:00",99,0.529,0,286,0,30.06,0,1.607,0,8.85,0,9.11,0,8.64,0,94.3,0,94.9,0,93.7,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.76,0,13.76,0,13.75,0,2911,0,2906,0,2908,0,0.041,0,0,0
"2001-09-25 02:50:00",99,0.838,0,307.7,0,46.75,0,2.901,0,9.02,0,9.38,0,8.68,0,93.4,0,94.7,0,91.6,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.76,0,13.76,0,13.76,0,2908,0,2903,0,2906,0,0.054,0,0,0
"2001-09-25 03:00:00",99,0.369,0,60.56,0,46.32,0,1.803,0,9.12,0,9.39,0,8.89,0,92.7,0,93.3,0,92.2,0,1022,0,-9999,M,-9999,M,0,0,2.286,0,13.76,0,13.77,0,13.76,0,2908,0,2906,0,2908,0,0.042,0,0,0
"2001-09-25 03:10:00",99,0.762,0,327.9,0,63.41,0,2.391,0,9,0,9.3,0,8.7,0,93.5,0,94.1,0,92.6,0,1022,0,-9999,M,-9999,M,0,0,0.254,0,13.76,0,13.77,0,13.76,0,2911,0,2906,0,2908,0,0.052,0,0,0
"2001-09-25 03:20:00",99,0.574,0,277.3,0,30.39,0,1.372,0,8.89,0,9.13,0,8.6,0,93.9,0,94.8,0,93.4,0,1022,0,-9999,M,-9999,M,0,0,1.524,0,13.77,0,13.77,0,13.77,0,2911,0,2906,0,2908,0,0.035,0,0,0
"2001-09-25 03:30:00",99,1.178,0,281.8,0,72.4,0,3.097,0,8.68,0,8.98,0,8.36,0,92.4,0,94.8,0,84.8,0,1022,0,-9999,M,-9999,M,0,0,0.254,0,13.77,0,13.77,0,13.77,0,2911,0,2906,0,2908,0,0.066,0,0,0
"2001-09-25 03:40:00",99,0.822,0,104,0,94.6,0,2.274,0,8.52,0,8.91,0,8.06,0,87,0,89.1,0,83.8,0,1023,0,-9999,M,-9999,M,0,0,0,0,13.77,0,13.78,0,13.77,0,2913,0,2906,0,2908,0,0.113,0,0,0
"2001-09-25 03:50:00",99,0.844,0,66.63,0,59.39,0,2.646,0,8.05,0,8.47,0,7.71,0,86.8,0,88.5,0,84.3,0,1023,0,-9999,M,-9999,M,0,0,0,0,13.78,0,13.79,0,13.77,0,2911,0,2908,0,2908,0,0.047,0,0,0
"2001-09-25 04:00:00",99,0.418,0,57.25,0,53.61,0,1.45,0,7.82,0,8.15,0,7.51,0,88.6,0,91.4,0,85.9,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.79,0,13.79,0,13.79,0,2911,0,2906,0,2908,0,0.08,0,0,0
"2001-09-25 04:10:00",99,0.337,0,45.25,0,51.25,0,1.627,0,7.47,0,7.94,0,7.03,0,93,0,94.1,0,91.5,0,1022,0,-9999,M,-9999,M,0,0,0.254,0,13.79,0,13.8,0,13.79,0,2913,0,2908,0,2911,0,0.038,0,0,0
"2001-09-25 04:20:00",99,1.103,0,65.29,0,55.6,0,2.45,0,7.47,0,7.77,0,7.03,0,91.1,0,94.3,0,87.8,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.8,0,13.8,0,13.8,0,2911,0,2903,0,2908,0,0.107,0,0,0
"2001-09-25 04:30:00",99,0.708,0,43.48,0,40.2,0,1.548,0,7.38,0,7.67,0,7.12,0,91.9,0,93,0,88.4,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.8,0,13.81,0,13.8,0,2911,0,2898,0,2908,0,0.111,0,0,0
"2001-09-25 04:40:00",99,0.624,0,21.54,0,40.99,0,1.803,0,7.35,0,7.61,0,7.03,0,91.7,0,93.3,0,90,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.81,0,13.82,0,13.8,0,2911,0,2908,0,2911,0,0.047,0,0,0
"2001-09-25 04:50:00",99,0.69,0,297.2,0,64.98,0,2.881,0,7.02,0,7.26,0,6.71,0,93.5,0,94.3,0,91.2,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.79,0,13.82,0,13.72,0,2911,0,2906,0,2908,0,0.077,0,0,0
"2001-09-25 05:00:00",99,0.751,0,304.2,0,85.8,0,2.019,0,7.05,0,7.38,0,6.765,0,90.7,0,92.6,0,88.4,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.81,0,13.82,0,13.79,0,2911,0,2903,0,2908,0,0.087,0,0,0
"2001-09-25 05:10:00",99,0.588,0,297,0,57.57,0,3.214,0,7.28,0,7.71,0,6.937,0,88.5,0,90.6,0,83.4,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.83,0,13.83,0,13.82,0,2913,0,2896,0,2908,0,0.187,0,0,0
"2001-09-25 05:20:00",99,0.846,0,288.5,0,44.86,0,2.666,0,7.03,0,7.31,0,6.69,0,90.9,0,92.2,0,89.3,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.83,0,13.83,0,13.82,0,2913,0,2901,0,2908,0,0.128,0,0,0
"2001-09-25 05:30:00",99,1.039,0,300.6,0,42.82,0,3.371,0,7.38,0,7.9,0,7,0,88,0,91.5,0,83.1,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.83,0,13.84,0,13.83,0,2911,0,2903,0,2908,0,0.085,0,0,0
"2001-09-25 05:40:00",99,1.001,0,279.9,0,40.53,0,2.136,0,7.5,0,7.92,0,7.1,0,87.8,0,89.3,0,85.3,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.83,0,13.84,0,13.83,0,2913,0,2906,0,2908,0,0.083,0,0,0
"2001-09-25 05:50:00",99,1.244,0,291.2,0,38.36,0,2.803,0,7.38,0,7.7,0,7.03,0,85,0,89.1,0,82.7,0,1022,0,-9999,M,-9999,M,0,0,0,0,13.84,0,13.84,0,13.83,0,2913,0,2906,0,2908,0,0.087,0,0,0
"2001-09-25 06:00:00",99,1.195,0,268.9,0,51.58,0,2.901,0,7.26,0,7.6,0,6.909,0,84.1,0,87.1,0,81,0,1022,0,-9999,M,-9999,M,3,0,0,0,13.84,0,13.85,0,13.84,0,2911,0,2908,0,2908,0,0.059,0,0,0
"2001-09-25 06:10:00",99,1.203,0,277.7,0,45.45,0,3.979,0,7.06,0,7.41,0,6.643,0,84.3,0,87.5,0,77.5,0,1022,0,-9999,M,-9999,M,6,0,0,0,13.85,0,13.85,0,13.84,0,2913,0,2903,0,2911,0,0.094,0,0,0
"2001-09-25 06:20:00",99,1.32,0,274.9,0,49.58,0,4.606,0,7.21,0,7.62,0,6.786,0,81.2,0,84.2,0,78.3,0,1022,0,-9999,M,-9999,M,10,0,0,0,13.85,0,13.86,0,13.85,0,2913,0,2903,0,2908,0,0.117,0,0,0
"2001-09-25 06:30:00",99,1.353,0,264.4,0,58.46,0,4.508,0,7.07,0,7.36,0,6.709,0,80.7,0,83.6,0,77,0,1022,0,-9999,M,-9999,M,23,0,0,0,13.85,0,13.86,0,13.85,0,2913,0,2903,0,2908,0,0.123,0,0,0
"2001-09-25 06:40:00",99,1.115,0,264,0,55.7,0,3.567,0,7.12,0,7.57,0,6.662,0,82,0,86.3,0,75.5,0,1022,0,-9999,M,-9999,M,21,0,0,0,13.86,0,13.86,0,13.85,0,2913,0,2908,0,2911,0,0.061,0,0,0
"2001-09-25 06:50:00",99,1.399,0,263,0,53.7,0,3.822,0,6.878,0,7.29,0,6.558,0,81.5,0,86.2,0,75.8,0,1022,0,-9999,M,-9999,M,22,0,0,0,13.86,0,13.86,0,13.85,0,2911,0,2906,0,2908,0,0.084,0,0,0
"2001-09-25 07:00:00",99,1.268,0,310.5,0,66.3,0,3.763,0,7.26,0,7.66,0,6.796,0,77.9,0,82.5,0,73.4,0,1022,0,-9999,M,-9999,M,33,0,0,0,13.86,0,13.86,0,13.86,0,2911,0,2903,0,2908,0,0.107,0,0,0
"2001-09-25 07:10:00",99,1.534,0,264.2,0,71.9,0,6.938,0,7.47,0,7.83,0,7.15,0,76.1,0,80.1,0,70.5,0,1022,0,-9999,M,-9999,M,41,0,0,0,13.86,0,13.86,0,13.86,0,2913,0,2906,0,2911,0,0.062,0,0,0
"2001-09-25 07:20:00",99,1.357,0,270.8,0,58.71,0,4.018,0,7.84,0,8.19,0,7.43,0,72.6,0,76.9,0,67.05,0,1022,0,-9999,M,-9999,M,38,0,0,0,13.86,0,13.86,0,13.85,0,2913,0,2906,0,2908,0,0.106,0,0,0
"2001-09-25 07:30:00",99,0.968,0,301.4,0,70.2,0,4.057,0,7.94,0,8.29,0,7.58,0,72.6,0,76.6,0,65.06,0,1023,0,-9999,M,-9999,M,39,0,0,0,13.85,0,13.86,0,13.85,0,2916,0,2906,0,2911,0,0.1,0,0,0
"2001-09-25 07:40:00",99,1.332,0,257.7,0,82.8,0,4.292,0,8.03,0,8.32,0,7.75,0,69.49,0,75.1,0,65,0,1023,0,-9999,M,-9999,M,36,0,0,0,13.85,0,13.86,0,13.85,0,2913,0,2908,0,2911,0,0.054,0,0,0
"2001-09-25 07:50:00",99,1.527,0,282.4,0,83.7,0,3.979,0,8.26,0,8.67,0,7.82,0,67.43,0,70.9,0,63.28,0,1023,0,-9999,M,-9999,M,82,0,0,0,13.85,0,13.86,0,13.84,0,2913,0,2908,0,2911,0,0.062,0,0,0
"2001-09-25 08:00:00",99,1.503,0,262.2,0,78.7,0,4.861,0,8.55,0,9,0,8.21,0,66.64,0,70.7,0,62.35,0,1022,0,-9999,M,-9999,M,257,0,0,0,13.84,0,13.85,0,13.83,0,2916,0,2908,0,2911,0,0.062,0,0,0
"2001-09-25 08:10:00",99,1.085,0,215.9,0,90.7,0,3.214,0,8.56,0,8.99,0,8.18,0,67.65,0,71.7,0,63.14,0,1023,0,-9999,M,-9999,M,357,0,0,0,13.82,0,13.84,0,13.82,0,2913,0,2908,0,2911,0,0.071,0,0,0
"2001-09-25 08:20:00",99,1.223,0,17.66,0,91.9,0,4.92,0,9.17,0,9.67,0,8.58,0,60.42,0,65.53,0,55.48,0,1023,0,-9999,M,-9999,M,500,0,0,0,13.8,0,13.82,0,13.79,0,2913,0,2908,0,2911,0,0.064,0,0,0
"2001-09-25 08:30:00",99,1.659,0,34.62,0,88.8,0,5.214,0,9.4,0,9.7,0,9.07,0,60.62,0,65.26,0,57.26,0,1023,0,-9999,M,-9999,M,489,0,0,0,13.78,0,13.79,0,13.77,0,2913,0,2908,0,2911,0,0.051,0,0,0
"2001-09-25 08:40:00",99,1.782,0,51.38,0,93.8,0,3.744,0,9.73,0,10.1,0,9.39,0,60.87,0,64.99,0,57.19,0,1023,0,-9999,M,-9999,M,635,0,0,0,13.76,0,13.77,0,13.74,0,2911,0,2906,0,2911,0,0.081,0,0,0
"2001-09-25 08:50:00",99,1.001,0,273.7,0,91.7,0,4.547,0,10.17,0,10.61,0,9.88,0,60.93,0,65.59,0,57.85,0,1024,0,-9999,M,-9999,M,509,0,0,0,13.74,0,13.75,0,13.73,0,2916,0,2908,0,2911,0,0.1,0,0,0
"2001-09-25 09:00:00",99,1.084,0,111.7,0,81.9,0,3.548,0,10.11,0,10.42,0,9.71,0,60.75,0,66.38,0,56.79,0,1024,0,-9999,M,-9999,M,427,0,0,0,13.73,0,13.74,0,13.72,0,2913,0,2911,0,2913,0,0.062,0,0,0
"2001-09-25 09:10:00",99,1.546,0,84.1,0,63.53,0,4.332,0,10.05,0,10.41,0,9.74,0,60.56,0,65.19,0,55.87,0,1024,0,-9999,M,-9999,M,474,0,0,0,13.73,0,13.73,0,13.72,0,2913,0,2906,0,2911,0,0.095,0,0,0
"2001-09-25 09:20:00",99,1.379,0,58.95,0,58.39,0,4.547,0,9.86,0,10.27,0,9.52,0,57.06,0,59.9,0,53.62,0,1024,0,-9999,M,-9999,M,432,0,0,0,13.72,0,13.73,0,13.72,0,2913,0,2908,0,2911,0,0.084,0,0,0
"2001-09-25 09:30:00",99,1.374,0,87.4,0,76.9,0,3.587,0,9.94,0,10.27,0,9.66,0,58.89,0,64.33,0,53.29,0,1025,0,-9999,M,-9999,M,310,0,0,0,13.72,0,13.72,0,13.72,0,2913,0,2906,0,2911,0,0.092,0,0,0
"2001-09-25 09:40:00",99,1.918,0,95.4,0,40.32,0,6.194,0,10.16,0,10.55,0,9.82,0,58.17,0,64.86,0,52.49,0,1025,0,-9999,M,-9999,M,535,0,0,0,13.72,0,13.73,0,13.72,0,2913,0,2906,0,2911,0,0.084,0,0,0
"2001-09-25 09:50:00",99,1.403,0,77.2,0,40.01,0,4.175,0,10.59,0,11.44,0,9.72,0,57,0,61.68,0,53.09,0,1025,0,-9999,M,-9999,M,726,0,0,0,13.71,0,13.72,0,13.71,0,2911,0,2903,0,2906,0,0.083,0,0,0
"2001-09-25 10:00:00",99,2.182,0,62.72,0,60.07,0,5.449,0,10.9,0,11.65,0,10.31,0,53.58,0,59.63,0,48.99,0,1025,0,-9999,M,-9999,M,377,0,0,0,13.71,0,13.71,0,13.71,0,2916,0,2908,0,2911,0,0.099,0,0,0
"2001-09-25 10:10:00",99,1.711,0,75,0,64.63,0,3.979,0,10.84,0,11.24,0,10.37,0,53.08,0,58.84,0,48.33,0,1025,0,-9999,M,-9999,M,244,0,0,0,13.71,0,13.71,0,13.71,0,2913,0,2901,0,2908,0,0.129,0,0,0
"2001-09-25 10:20:00",99,1.202,0,83.3,0,76.1,0,3.214,0,11.3,0,11.95,0,10.75,0,52.38,0,57.05,0,49.51,0,1025,0,-9999,M,-9999,M,137,0,0,0,13.71,0,13.72,0,13.71,0,2911,0,2906,0,2908,0,0.075,0,0,0
"2001-09-25 10:30:00",99,1.912,0,50.83,0,66.45,0,5.194,0,12.14,0,12.47,0,11.82,0,47.64,0,55.99,0,42.64,0,1025,0,-9999,M,-9999,M,124,0,0,0,13.71,0,13.71,0,13.71,0,2916,0,2906,0,2908,0,0.125,0,0,0
"2001-09-25 10:40:00",99,1.28,0,95.4,0,61.41,0,3.763,0,12.51,0,12.92,0,12.2,0,44.63,0,50.44,0,40.59,0,1025,0,-9999,M,-9999,M,173,0,0,0,13.71,0,13.71,0,13.71,0,2913,0,2906,0,2908,0,0.091,0,0,0
"2001-09-25 10:50:00",99,1.344,0,342.7,0,81.6,0,4.214,0,12.58,0,12.91,0,12.3,0,43.48,0,48.59,0,39.53,0,1025,0,-9999,M,-9999,M,83,0,0,0,13.7,0,13.71,0,13.7,0,2916,0,2903,0,2911,0,0.174,0,0,0
"2001-09-25 11:00:00",99,1.452,0,24.89,0,81.3,0,4.312,0,12.73,0,13.05,0,12.37,0,43.49,0,48.92,0,39.8,0,1025,0,-9999,M,-9999,M,55,0,0,0,13.7,0,13.7,0,13.69,0,2913,0,2901,0,2908,0,0.161,0,0,0
"2001-09-25 11:10:00",99,1.262,0,321.6,0,95.2,0,4.998,0,12.93,0,13.51,0,12.56,0,45.29,0,53.41,0,40.39,0,1025,0,-9999,M,-9999,M,56,0,0,0,13.69,0,13.7,0,13.69,0,2913,0,2901,0,2908,0,0.16,0,0,0
"2001-09-25 11:20:00",99,1.663,0,98.4,0,64.08,0,4.959,0,13.5,0,13.76,0,13.16,0,44.21,0,51.5,0,39.53,0,1025,0,-9999,M,-9999,M,47,0,0,0,13.69,0,13.69,0,13.69,0,2913,0,2903,0,2911,0,0.112,0,0,0
"2001-09-25 11:30:00",99,1.963,0,83.6,0,57.87,0,5.9,0,13.35,0,13.63,0,13.1,0,42.61,0,48.85,0,38.01,0,1026,0,-9999,M,-9999,M,64,0,0,0,13.69,0,13.69,0,13.68,0,2913,0,2901,0,2908,0,0.107,0,0,0
"2001-09-25 11:40:00",99,2.002,0,64.1,0,68.34,0,5.351,0,13.37,0,13.86,0,13.01,0,41.22,0,45.41,0,36.95,0,1026,0,-9999,M,-9999,M,45,0,0,0,13.68,0,13.69,0,13.67,0,2911,0,2903,0,2906,0,0.1,0,0,0
"2001-09-25 11:50:00",99,1.806,0,90.9,0,45.74,0,3.94,0,14.01,0,14.3,0,13.67,0,39.8,0,46.27,0,35.43,0,1026,0,-9999,M,-9999,M,66,0,0,0,13.67,0,13.68,0,13.66,0,2911,0,2901,0,2908,0,0.115,0,0,0
"2001-09-25 12:00:00",99,2.087,0,72.2,0,58.42,0,5.116,0,14.12,0,14.4,0,13.94,0,36.14,0,41.18,0,31.86,0,1026,0,-9999,M,-9999,M,87,0,0,0,13.65,0,13.67,0,13.63,0,2913,0,2906,0,2908,0,0.072,0,0,0
"2001-09-25 12:10:00",99,1.705,0,85.2,0,48.43,0,5.37,0,14.52,0,14.74,0,14.23,0,33.38,0,38.87,0,28.43,0,1026,0,-9999,M,-9999,M,558,0,0,0,13.62,0,13.64,0,13.6,0,2911,0,2906,0,2908,0,0.083,0,0,0
"2001-09-25 12:20:00",99,2.39,0,77,0,59.14,0,10.04,0,14.54,0,14.74,0,14.37,0,32.45,0,37.94,0,28.56,0,1027,0,-9999,M,-9999,M,879,0,0,0,13.59,0,13.61,0,13.58,0,2911,0,2906,0,2908,0,0.101,0,0,0
"2001-09-25 12:30:00",99,1.799,0,69.63,0,61.71,0,5.488,0,14.62,0,14.8,0,14.47,0,33.17,0,36.56,0,30.94,0,1027,0,-9999,M,-9999,M,869,0,0,0,13.58,0,13.59,0,13.57,0,2913,0,2903,0,2908,0,0.119,0,0,0
"2001-09-25 12:40:00",99,1.418,0,355.1,0,85.3,0,3.352,0,15.04,0,15.23,0,14.82,0,34.28,0,36.75,0,32.13,0,1027,0,-9999,M,-9999,M,857,0,0,0,13.56,0,13.57,0,13.55,0,2911,0,2901,0,2906,0,0.087,0,0,0
"2001-09-25 12:50:00",99,1.35,0,292.8,0,41.95,0,3.234,0,15.37,0,15.79,0,15.05,0,35.29,0,40.19,0,32.13,0,1028,0,-9999,M,-9999,M,843,0,0,0,13.55,0,13.55,0,13.54,0,2911,0,2901,0,2906,0,0.166,0,0,0
"2001-09-25 13:00:00",99,1.191,0,253.1,0,74.5,0,2.94,0,15.96,0,16.19,0,15.73,0,35.44,0,39.86,0,32.85,0,1027,0,-9999,M,-9999,M,832,0,0,0,13.53,0,13.55,0,13.53,0,2911,0,2901,0,2906,0,0.131,0,0,0
"2001-09-25 13:10:00",99,1.164,0,252.1,0,60.12,0,2.764,0,16.12,0,16.45,0,15.74,0,35.83,0,38.54,0,32.39,0,1028,0,-9999,M,-9999,M,817,0,0,0,13.52,0,13.53,0,13.52,0,2913,0,2901,0,2908,0,0.135,0,0,0
"2001-09-25 13:20:00",99,1.299,0,247.3,0,59.55,0,2.705,0,16.1,0,16.38,0,15.92,0,35.56,0,38.8,0,32.85,0,1028,0,-9999,M,-9999,M,803,0,0,0,13.51,0,13.52,0,13.5,0,2913,0,2903,0,2908,0,0.135,0,0,0
"2001-09-25 13:30:00",99,0.896,0,204.8,0,77.1,0,3.469,0,16.37,0,16.78,0,16,0,36.81,0,44.95,0,33.78,0,1028,0,-9999,M,-9999,M,786,0,0,0,13.5,0,13.5,0,13.5,0,2913,0,2903,0,2908,0,0.131,0,0,0
"2001-09-25 13:40:00",99,1.287,0,274.6,0,70.9,0,3.371,0,16.34,0,16.6,0,16.11,0,36.81,0,41.38,0,33.97,0,1028,0,-9999,M,-9999,M,768,0,0,0,13.49,0,13.5,0,13.48,0,2913,0,2908,0,2911,0,0.067,0,0,0
"2001-09-25 13:50:00",99,1.459,0,265.4,0,45.58,0,3.724,0,16.47,0,16.81,0,16.1,0,35.87,0,40.19,0,32.72,0,1028,0,-9999,M,-9999,M,749,0,0,0,13.48,0,13.49,0,13.48,0,2916,0,2903,0,2911,0,0.14,0,0,0
"2001-09-25 14:00:00",99,1.548,0,275,0,34.49,0,3.45,0,16.27,0,16.56,0,15.97,0,35.39,0,37.54,0,33.51,0,1028,0,-9999,M,-9999,M,729,0,0,0,13.48,0,13.48,0,13.48,0,2913,0,2903,0,2911,0,0.144,0,0,0
"2001-09-25 14:10:00",99,1.496,0,271.1,0,49.54,0,3.998,0,16.13,0,16.52,0,15.82,0,36.22,0,40.18,0,33.51,0,1028,0,-9999,M,-9999,M,707,0,0,0,13.48,0,13.49,0,13.48,0,2913,0,2906,0,2908,0,0.116,0,0,0
"2001-09-25 14:20:00",99,1.174,0,276.7,0,45.15,0,2.724,0,16.48,0,16.79,0,16.11,0,36.85,0,40.58,0,35.03,0,1028,0,-9999,M,-9999,M,680,0,0,0,13.48,0,13.49,0,13.48,0,2916,0,2903,0,2908,0,0.124,0,0,0
