Serial_number:,,,,,,,,,,
2091639,,,,,,,,,,
Project ID:,,,,,,,,,,
ISEECI,,,,,,,,,,
Location:,,,,,,,,,,
4,,,,,,,,,,
LEVEL,,,,,,,,,,
UNIT: m,,,,,,,,,,
Offset: 0.000000 m,,,,,,,,,,
TEMPERATURE,,,,,,,,,,
UNIT: °C,,,GW [m],,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,Baro [Pa] (from baro data),GW+Baro [m] (from EEF-1 data),Baro (m),rho (using baro P/z),GW [kPa] (using table conversion),rho (using table conversion)
8/17/18,8:30:00 PM,0,0.7211,11.824,81423.4,9.0231,8.302,999.7640056,7.071549053,
8/17/18,8:40:00 PM,0,0.7214,11.824,81439.5,9.025,8.3036,999.7690107,7.074491037,
8/17/18,8:50:00 PM,0,0.7224,11.824,81448.8,9.027,8.3046,999.7627784,7.08429765,
8/17/18,9:00:00 PM,0,0.7226,11.824,81463.1,9.0286,8.306,999.7697647,7.086258973,
8/17/18,9:10:00 PM,0,0.7226,11.824,81478.8,9.0302,8.3076,999.7698581,7.086258973,
8/17/18,9:20:00 PM,0,0.7239,11.824,81489.4,9.0326,8.3087,999.7675453,7.099007571,
8/17/18,9:30:00 PM,0,0.7245,11.824,81499,9.0342,8.3097,999.7649971,7.104891539,
8/17/18,9:40:00 PM,0,0.7249,11.825,81506.8,9.0354,8.3105,999.764431,7.108814184,
8/17/18,9:50:00 PM,0,0.7259,11.825,81518.8,9.0376,8.3117,999.7672613,7.118620798,
8/17/18,10:00:00 PM,0,0.7269,11.825,81521.4,9.0389,8.312,999.7630632,7.128427411,
8/17/18,10:10:00 PM,0,0.7279,11.825,81519.6,9.0397,8.3118,999.7650443,7.138234025,
8/17/18,10:20:00 PM,0,0.7283,11.825,81518.3,9.04,8.3117,999.7611291,7.14215667,
8/17/18,10:30:00 PM,0,0.7285,11.825,81526.3,9.041,8.3125,999.7630161,7.144117993,
8/17/18,10:40:00 PM,0,0.7295,11.825,81525.1,9.0418,8.3123,999.7723551,7.153924607,
8/17/18,10:50:00 PM,0,0.7298,11.825,81528,9.0424,8.3126,999.771836,7.156866591,
8/17/18,11:00:00 PM,0,0.7304,11.826,81526.6,9.0429,8.3125,999.766695,7.162750559,
8/17/18,11:10:00 PM,0,0.7314,11.826,81524,9.0436,8.3122,999.770893,7.172557173,
8/17/18,11:20:00 PM,0,0.7319,11.826,81525.6,9.0443,8.3124,999.7664592,7.177460479,
8/17/18,11:30:00 PM,0,0.7325,11.826,81527.1,9.045,8.3125,999.7728266,7.183344447,
8/17/18,11:40:00 PM,0,0.733,11.826,81528,9.0456,8.3126,999.771836,7.188247754,
8/17/18,11:50:00 PM,0,0.7331,11.826,81536.1,9.0466,8.3135,999.762922,7.189228416,
8/18/18,12:00:00 AM,0,0.7343,11.827,81536.5,9.0478,8.3135,999.7678266,7.200996352,
8/18/18,12:10:00 AM,0,0.7344,11.827,81539.2,9.0482,8.3138,999.7648555,7.201977013,
8/18/18,12:20:00 AM,0,0.7351,11.827,81542.9,9.0493,8.3142,999.7621205,7.208841643,
8/18/18,12:30:00 AM,0,0.7359,11.827,81540.6,9.0498,8.3139,999.7699957,7.216686934,
8/18/18,12:40:00 AM,0,0.7367,11.827,81538.4,9.0504,8.3137,999.767072,7.224532225,
8/18/18,12:50:00 AM,0,0.7376,11.827,81538.4,9.0513,8.3137,999.767072,7.233358177,
8/18/18,1:00:00 AM,0,0.7379,11.827,81545.2,9.0523,8.3144,999.7662702,7.236300161,
8/18/18,1:10:00 AM,0,0.7382,11.828,81546,9.0527,8.3145,999.7640539,7.239242145,
8/18/18,1:20:00 AM,0,0.7393,11.828,81542,9.0534,8.3141,999.7631108,7.25002942,
8/18/18,1:30:00 AM,0,0.7403,11.828,81536.7,9.0538,8.3135,999.770279,7.259836033,
8/18/18,1:40:00 AM,0,0.7408,11.828,81536.6,9.0543,8.3135,999.7690528,7.26473934,
8/18/18,1:50:00 AM,0,0.7416,11.829,81535.5,9.055,8.3134,999.7675909,7.272584631,
8/18/18,2:00:00 AM,0,0.7423,11.829,81535,9.0557,8.3134,999.76146,7.279449261,
8/18/18,2:10:00 AM,0,0.7435,11.829,81529.7,9.0563,8.3128,999.7686287,7.291217197,
8/18/18,2:20:00 AM,0,0.744,11.829,81533.2,9.0572,8.3132,999.7634407,7.296120504,
8/18/18,2:30:00 AM,0,0.7453,11.829,81532,9.0583,8.313,999.7727789,7.308869101,
8/18/18,2:40:00 AM,0,0.7466,11.829,81523.3,9.0588,8.3122,999.7623085,7.321617699,
8/18/18,2:50:00 AM,0,0.7474,11.829,81523.6,9.0596,8.3122,999.7659876,7.32946299,
8/18/18,3:00:00 AM,0,0.7477,11.829,81523.8,9.0599,8.3122,999.7684403,7.332404974,
8/18/18,3:10:00 AM,0,0.7487,11.829,81523.3,9.0609,8.3122,999.7623085,7.342211587,
8/18/18,3:20:00 AM,0,0.7496,11.829,81521.2,9.0615,8.3119,999.7726385,7.35103754,
8/18/18,3:30:00 AM,0,0.7506,11.83,81517.9,9.0622,8.3116,999.7682519,7.360844153,
8/18/18,3:40:00 AM,0,0.7513,11.83,81522.5,9.0634,8.3121,999.7645254,7.367708783,
8/18/18,3:50:00 AM,0,0.7528,11.83,81522.6,9.0649,8.3121,999.7657518,7.382418703,
8/18/18,4:00:00 AM,0,0.7532,11.83,81519.9,9.065,8.3118,999.7687235,7.386341349,
8/18/18,4:10:00 AM,0,0.7546,11.831,81517,9.0661,8.3115,999.7692425,7.400070608,
8/18/18,4:20:00 AM,0,0.7556,11.831,81518.5,9.0673,8.3117,999.763582,7.409877221,
8/18/18,4:30:00 AM,0,0.7571,11.83,81512.2,9.0681,8.311,999.7705165,7.424587142,
8/18/18,4:40:00 AM,0,0.758,11.831,81514,9.0692,8.3112,999.7685351,7.433413094,
8/18/18,4:50:00 AM,0,0.7592,11.831,81512.6,9.0703,8.3111,999.7633932,7.44518103,
8/18/18,5:00:00 AM,0,0.7608,11.831,81511.8,9.0718,8.311,999.7656104,7.460871612,
8/18/18,5:10:00 AM,0,0.7624,11.831,81514,9.0736,8.3112,999.7685351,7.476562194,
8/18/18,5:20:00 AM,0,0.7637,11.831,81513.5,9.0749,8.3112,999.7624026,7.489310791,
8/18/18,5:30:00 AM,0,0.7658,11.831,81506.1,9.0762,8.3104,999.767875,7.50990468,
8/18/18,5:40:00 AM,0,0.7671,11.832,81506.2,9.0775,8.3104,999.7691016,7.522653277,
8/18/18,5:50:00 AM,0,0.7685,11.832,81508,9.0791,8.3106,999.7671201,7.536382536,
8/18/18,6:00:00 AM,0,0.7695,11.831,81511.5,9.0805,8.311,999.7619308,7.54618915,
8/18/18,6:10:00 AM,0,0.7712,11.832,81516.7,9.0827,8.3115,999.7655631,7.562860393,
8/18/18,6:20:00 AM,0,0.7727,11.832,81522.5,9.0848,8.3121,999.7645254,7.577570313,
8/18/18,6:30:00 AM,0,0.7746,11.832,81525,9.0869,8.3123,999.7711288,7.596202879,
8/18/18,6:40:00 AM,0,0.7761,11.832,81519.9,9.0879,8.3118,999.7687235,7.6109128,
8/18/18,6:50:00 AM,0,0.7775,11.832,81525.9,9.0899,8.3124,999.7701382,7.624642059,
8/18/18,7:00:00 AM,0,0.7785,11.833,81529,9.0912,8.3127,999.7720717,7.634448672,
8/18/18,7:10:00 AM,0,0.7793,11.832,81536.7,9.0928,8.3135,999.770279,7.642293963,
8/18/18,7:20:00 AM,0,0.7814,11.832,81537.4,9.095,8.3136,999.7668362,7.662887852,
8/18/18,7:30:00 AM,0,0.7827,11.833,81537.3,9.0963,8.3136,999.7656101,7.675636449,
8/18/18,7:40:00 AM,0,0.7841,11.833,81539.5,9.0979,8.3138,999.7685339,7.689365708,
8/18/18,7:50:00 AM,0,0.7855,11.833,81533.3,9.0987,8.3132,999.7646669,7.703094967,
8/18/18,8:00:00 AM,0,0.7876,11.833,81521,9.0995,8.3119,999.7701857,7.723688856,
8/18/18,8:10:00 AM,0,0.7889,11.833,81516.3,9.1003,8.3114,999.7726861,7.736437453,
8/18/18,8:20:00 AM,0,0.7892,11.833,81512.5,9.1003,8.3111,999.7621667,7.739379437,
8/18/18,8:30:00 AM,0,0.7904,11.834,81499.9,9.1002,8.3098,999.7640063,7.751147374,
8/18/18,8:40:00 AM,0,0.794,11.834,81471.6,9.1009,8.3069,999.7657524,7.786451183,
8/18/18,8:50:00 AM,0,0.795,11.835,81474,9.1021,8.3071,999.7711327,7.796257796,
8/18/18,9:00:00 AM,0,0.7953,11.835,81478.4,9.1029,8.3076,999.76495,7.79919978,
8/18/18,9:10:00 AM,0,0.7965,11.835,81469.9,9.1032,8.3067,999.7689619,7.810967717,
8/18/18,9:20:00 AM,0,0.798,11.836,81466.6,9.1044,8.3064,999.7645724,7.825677637,
8/18/18,9:30:00 AM,0,0.7974,11.836,81479,9.105,8.3076,999.7723122,7.819793669,
8/18/18,9:40:00 AM,0,0.798,11.837,81478.5,9.1056,8.3076,999.766177,7.825677637,
8/18/18,9:50:00 AM,0,0.7971,11.837,81489.2,9.1058,8.3087,999.7650915,7.816851685,
8/18/18,10:00:00 AM,0,0.7956,11.837,81501.9,9.1056,8.31,999.7644782,7.802141764,
8/18/18,10:10:00 AM,0,0.7945,11.838,81520.6,9.1064,8.3119,999.7652801,7.791354489,
8/18/18,10:20:00 AM,0,0.794,11.838,81522.6,9.1061,8.3121,999.7657518,7.786451183,
8/18/18,10:30:00 AM,0,0.7939,11.839,81519.1,9.1056,8.3117,999.7709405,7.785470521,
8/18/18,10:40:00 AM,0,0.7929,11.839,81521.8,9.1049,8.312,999.7679687,7.775663908,
8/18/18,10:50:00 AM,0,0.7911,11.839,81532.7,9.1042,8.3131,999.769336,7.758012003,
8/18/18,11:00:00 AM,0,0.7904,11.839,81530,9.1032,8.3128,999.7723075,7.751147374,
8/18/18,11:10:00 AM,0,0.7888,11.84,81536.6,9.1023,8.3135,999.7690528,7.735456792,
8/18/18,11:20:00 AM,0,0.7879,11.841,81541.3,9.1019,8.314,999.7665532,7.72663084,
8/18/18,11:30:00 AM,0,0.7862,11.841,81540.4,9.1001,8.3139,999.7675435,7.709959597,
8/18/18,11:40:00 AM,0,0.7842,11.841,81542,9.0983,8.3141,999.7631108,7.69034637,
8/18/18,11:50:00 AM,0,0.7832,11.841,81528.9,9.0959,8.3127,999.7708455,7.680539756,
8/18/18,12:00:00 PM,0,0.7806,11.841,81534.7,9.0939,8.3133,999.7698075,7.655042561,
8/18/18,12:10:00 PM,0,0.7783,11.842,81530.4,9.0912,8.3129,999.7651857,7.632487349,
8/18/18,12:20:00 PM,0,0.7754,11.842,81535.4,9.0888,8.3134,999.7663647,7.60404817,
8/18/18,12:30:00 PM,0,0.7732,11.842,81521.6,9.0852,8.312,999.7655159,7.58247362,
8/18/18,12:40:00 PM,0,0.7689,11.842,81525.8,9.0813,8.3124,999.7689119,7.540305182,
8/18/18,12:50:00 PM,0,0.7654,11.843,81520,9.0772,8.3118,999.7699499,7.505982034,
8/18/18,1:00:00 PM,0,0.7622,11.842,81512.7,9.0733,8.3111,999.7646197,7.474600871,
8/18/18,1:10:00 PM,0,0.7584,11.842,81512.6,9.0695,8.3111,999.7633932,7.437335739,
8/18/18,1:20:00 PM,0,0.7536,11.843,81524.1,9.0658,8.3122,999.7721193,7.390263994,
8/18/18,1:30:00 PM,0,0.7512,11.843,81510.2,9.062,8.3108,999.7700449,7.366728121,
8/18/18,1:40:00 PM,0,0.7475,11.843,81516.3,9.0589,8.3114,999.7726861,7.330443651,
8/18/18,1:50:00 PM,0,0.7458,11.844,81496.3,9.0552,8.3094,999.7679697,7.313772408,
8/18/18,2:00:00 PM,0,0.7423,11.843,81497.1,9.0518,8.3095,999.7657521,7.279449261,
8/18/18,2:10:00 PM,0,0.7403,11.844,81485.7,9.0486,8.3083,999.7702824,7.259836033,
8/18/18,2:20:00 PM,0,0.7372,11.844,81490.5,9.046,8.3088,999.769008,7.229435531,
8/18/18,2:30:00 PM,0,0.7359,11.844,81470,9.0426,8.3067,999.7701891,7.216686934,
8/18/18,2:40:00 PM,0,0.7334,11.844,81470.3,9.0401,8.3067,999.7738706,7.1921704,
8/18/18,2:50:00 PM,0,0.732,11.844,81454.2,9.0371,8.3051,999.7688683,7.178441141,
8/18/18,3:00:00 PM,0,0.729,11.844,81453.9,9.0341,8.3051,999.7651861,7.1490213,
8/18/18,3:10:00 PM,0,0.7277,11.845,81436.1,9.031,8.3033,999.7633919,7.136272702,
8/18/18,3:20:00 PM,0,0.7257,11.845,81439.3,9.0293,8.3036,999.7665554,7.116659475,
8/18/18,3:30:00 PM,0,0.7237,11.845,81442.1,9.0276,8.3039,999.7648084,7.097046248,
8/18/18,3:40:00 PM,0,0.7233,11.845,81419.9,9.0249,8.3016,999.7692006,7.093123603,
8/18/18,3:50:00 PM,0,0.7213,11.845,81417.4,9.0227,8.3014,999.7625887,7.073510375,
8/18/18,4:00:00 PM,0,0.7225,11.846,81383.2,9.0204,8.2979,999.764147,7.085278312,
8/18/18,4:10:00 PM,0,0.723,11.845,81356.1,9.0181,8.2951,999.7685897,7.090181618,
8/18/18,4:20:00 PM,0,0.7231,11.845,81329.1,9.0154,8.2923,999.7742646,7.09116228,
8/18/18,4:30:00 PM,0,0.7238,11.846,81298.7,9.013,8.2892,999.7743155,7.098026909,
8/18/18,4:40:00 PM,0,0.7224,11.846,81303.5,9.0121,8.2897,999.7730379,7.08429765,
8/18/18,4:50:00 PM,0,0.7222,11.846,81291.1,9.0107,8.2885,999.7652816,7.082336328,
8/18/18,5:00:00 PM,0,0.7207,11.846,81297,9.0098,8.2891,999.7654707,7.067626407,
8/18/18,5:10:00 PM,0,0.7206,11.846,81290.7,9.009,8.2884,999.7724243,7.066645746,
8/18/18,5:20:00 PM,0,0.7186,11.846,81292,9.0072,8.2886,999.7642882,7.047032519,
8/18/18,5:30:00 PM,0,0.7178,11.846,81298.8,9.0071,8.2893,999.7634842,7.039187228,
8/18/18,5:40:00 PM,0,0.7176,11.846,81300.5,9.007,8.2894,999.7723288,7.037225905,
8/18/18,5:50:00 PM,0,0.7171,11.846,81299.9,9.0065,8.2894,999.7649504,7.032322598,
8/18/18,6:00:00 PM,0,0.7167,11.846,81300,9.0061,8.2894,999.7661801,7.028399953,
8/18/18,6:10:00 PM,0,0.7163,11.846,81307.8,9.0065,8.2902,999.7656125,7.024477307,
8/18/18,6:20:00 PM,0,0.7166,11.846,81312.4,9.0072,8.2906,999.7739355,7.027419292,
8/18/18,6:30:00 PM,0,0.7176,11.846,81317.8,9.0088,8.2912,999.7679767,7.037225905,
8/18/18,6:40:00 PM,0,0.7195,11.845,81316.3,9.0105,8.291,999.7736514,7.055858471,
8/18/18,6:50:00 PM,0,0.7177,11.845,81308.6,9.008,8.2903,999.7633898,7.038206567,
8/18/18,7:00:00 PM,0,0.7179,11.845,81308.4,9.0081,8.2902,999.7729901,7.040167889,
8/18/18,7:10:00 PM,0,0.7203,11.844,81301.1,9.0098,8.2895,999.7676463,7.063703762,
8/18/18,7:20:00 PM,0,0.7202,11.844,81303.2,9.0099,8.2897,999.7693489,7.0627231,
8/18/18,7:30:00 PM,0,0.7213,11.844,81300.9,9.0108,8.2895,999.7651869,7.073510375,
8/18/18,7:40:00 PM,0,0.7211,11.843,81309.6,9.0115,8.2904,999.7636262,7.071549053,
8/18/18,7:50:00 PM,0,0.7222,11.844,81316.2,9.0132,8.291,999.7724219,7.082336328,
8/18/18,8:00:00 PM,0,0.7232,11.843,81320.1,9.0146,8.2914,999.7721378,7.092142941,
8/18/18,8:10:00 PM,0,0.724,11.843,81319.1,9.0153,8.2913,999.7719015,7.099988232,
8/18/18,8:20:00 PM,0,0.7246,11.843,81328.9,9.0169,8.2923,999.771806,7.1058722,
8/18/18,8:30:00 PM,0,0.7249,11.843,81333.2,9.0177,8.2928,999.764383,7.108814184,
8/18/18,8:40:00 PM,0,0.7252,11.843,81338.3,9.0185,8.2933,999.7667941,7.111756168,
8/18/18,8:50:00 PM,0,0.726,11.843,81344.5,9.0199,8.2939,999.7706702,7.119601459,
8/18/18,9:00:00 PM,0,0.7265,11.843,81357.2,9.0217,8.2952,999.7700548,7.124504766,
8/18/18,9:10:00 PM,0,0.7274,11.843,81359.2,9.0228,8.2954,999.7705273,7.133330718,
8/18/18,9:20:00 PM,0,0.7283,11.843,81357.2,9.0235,8.2952,999.7700548,7.14215667,
8/18/18,9:30:00 PM,0,0.7291,11.843,81357.6,9.0244,8.2953,999.762918,7.150001961,
8/18/18,9:40:00 PM,0,0.7297,11.843,81357.8,9.025,8.2953,999.7653757,7.155885929,
8/18/18,9:50:00 PM,0,0.7307,11.843,81357.8,9.026,8.2953,999.7653757,7.165692543,
8/18/18,10:00:00 PM,0,0.731,11.843,81357.5,9.0262,8.2952,999.7737414,7.168634527,
8/18/18,10:10:00 PM,0,0.7315,11.843,81361.5,9.0271,8.2956,999.7746862,7.173537834,
8/18/18,10:20:00 PM,0,0.7323,11.843,81366.4,9.0284,8.2961,999.7746383,7.181383125,
8/18/18,10:30:00 PM,0,0.7325,11.843,81369.6,9.029,8.2965,999.7657536,7.183344447,
8/18/18,10:40:00 PM,0,0.7336,11.843,81368.8,9.03,8.2964,999.7679747,7.194131722,
8/18/18,10:50:00 PM,0,0.7343,11.843,81373,9.0311,8.2968,999.7713769,7.200996352,
8/18/18,11:00:00 PM,0,0.7347,11.843,81376.6,9.0319,8.2972,999.7674074,7.204918997,
8/18/18,11:10:00 PM,0,0.7356,11.843,81379.9,9.0331,8.2975,999.7718016,7.21374495,
8/18/18,11:20:00 PM,0,0.7365,11.844,81379.5,9.034,8.2975,999.7668875,7.222570902,
8/18/18,11:30:00 PM,0,0.7376,11.844,81376.5,9.0348,8.2972,999.7661788,7.233358177,
8/18/18,11:40:00 PM,0,0.7388,11.843,81373.5,9.0357,8.2969,999.76547,7.245126113,
8/18/18,11:50:00 PM,0,0.7394,11.844,81368.2,9.0357,8.2963,999.7726533,7.251010081,
8/19/18,12:00:00 AM,0,0.7397,11.844,81373.5,9.0366,8.2969,999.76547,7.253952065,
8/19/18,12:10:00 AM,0,0.7412,11.844,81372.1,9.0379,8.2967,999.7723694,7.268661986,
8/19/18,12:20:00 AM,0,0.7422,11.844,81367.4,9.0385,8.2963,999.7628237,7.278468599,
8/19/18,12:30:00 AM,0,0.7423,11.844,81368.7,9.0387,8.2964,999.766746,7.279449261,
8/19/18,12:40:00 AM,0,0.7437,11.844,81364.4,9.0396,8.2959,999.774166,7.29317852,
8/19/18,12:50:00 AM,0,0.7447,11.844,81365.1,9.0407,8.296,999.7707159,7.302985133,
8/19/18,1:00:00 AM,0,0.7457,11.844,81365.2,9.0417,8.296,999.7719447,7.312791747,
8/19/18,1:10:00 AM,0,0.7477,11.844,81351.1,9.0423,8.2946,999.7674082,7.332404974,
8/19/18,1:20:00 AM,0,0.7481,11.844,81344.6,9.042,8.2939,999.7718992,7.336327619,
8/19/18,1:30:00 AM,0,0.7491,11.844,81340,9.0426,8.2935,999.7635794,7.346134233,
8/19/18,1:40:00 AM,0,0.7499,11.844,81339.3,9.0433,8.2934,999.7670304,7.353979524,
8/19/18,1:50:00 AM,0,0.7519,11.844,81331.6,9.0445,8.2926,999.7688272,7.373592751,
8/19/18,2:00:00 AM,0,0.7535,11.844,81326,9.0455,8.292,999.7723264,7.389283333,
8/19/18,2:10:00 AM,0,0.7545,11.844,81326.1,9.0465,8.292,999.7735557,7.399089946,
8/19/18,2:20:00 AM,0,0.756,11.844,81321,9.0475,8.2915,999.7711447,7.413799867,
8/19/18,2:30:00 AM,0,0.7577,11.844,81318.9,9.049,8.2913,999.7694426,7.43047111,
8/19/18,2:40:00 AM,0,0.7594,11.845,81311.8,9.05,8.2906,999.7665583,7.447142353,
8/19/18,2:50:00 AM,0,0.7607,11.844,81307.6,9.0509,8.2902,999.7631533,7.45989095,
8/19/18,3:00:00 AM,0,0.7627,11.844,81303.8,9.0525,8.2898,999.7646666,7.479504178,
8/19/18,3:10:00 AM,0,0.7652,11.844,81304.1,9.055,8.2898,999.7683556,7.504020712,
8/19/18,3:20:00 AM,0,0.7665,11.844,81303.7,9.0563,8.2898,999.763437,7.516769309,
8/19/18,3:30:00 AM,0,0.7683,11.845,81300.8,9.0578,8.2895,999.7639572,7.534421214,
8/19/18,3:40:00 AM,0,0.77,11.844,81301.7,9.0595,8.2895,999.7750246,7.551092457,
8/19/18,3:50:00 AM,0,0.7719,11.844,81298.6,9.0611,8.2892,999.7730857,7.569725023,
8/19/18,4:00:00 AM,0,0.774,11.844,81292,9.0626,8.2886,999.7642882,7.590318911,
8/19/18,4:10:00 AM,0,0.7763,11.845,81285.2,9.0642,8.2879,999.7650924,7.612874122,
8/19/18,4:20:00 AM,0,0.7777,11.844,81287,9.0657,8.288,999.7751684,7.626603381,
8/19/18,4:30:00 AM,0,0.7791,11.845,81283.8,9.0668,8.2877,999.7719992,7.64033264,
8/19/18,4:40:00 AM,0,0.781,11.845,81280.8,9.0684,8.2874,999.7712898,7.658965206,
8/19/18,4:50:00 AM,0,0.7824,11.844,81274.3,9.0692,8.2868,999.7637204,7.672694465,
8/19/18,5:00:00 AM,0,0.7833,11.844,81278.9,9.0705,8.2872,999.7720469,7.681520417,
8/19/18,5:10:00 AM,0,0.785,11.845,81272,9.0715,8.2865,999.7716217,7.69819166,
8/19/18,5:20:00 AM,0,0.7859,11.844,81264.6,9.0717,8.2858,999.7650451,7.707017613,
8/19/18,5:30:00 AM,0,0.7868,11.845,81268.4,9.073,8.2862,999.763531,7.715843565,
8/19/18,5:40:00 AM,0,0.7876,11.845,81272.2,9.0741,8.2865,999.774082,7.723688856,
8/19/18,5:50:00 AM,0,0.7888,11.845,81273.6,9.0755,8.2867,999.7671742,7.735456792,
8/19/18,6:00:00 AM,0,0.7899,11.844,81270.6,9.0763,8.2864,999.7664645,7.746244067,
8/19/18,6:10:00 AM,0,0.7906,11.845,81273,9.0772,8.2866,999.7718582,7.753108697,
8/19/18,6:20:00 AM,0,0.7916,11.845,81275.4,9.0785,8.2869,999.765187,7.76291531,
8/19/18,6:30:00 AM,0,0.7923,11.845,81276.4,9.0793,8.287,999.7654236,7.76977994,
8/19/18,6:40:00 AM,0,0.793,11.845,81278.9,9.0802,8.2872,999.7720469,7.776644569,
8/19/18,6:50:00 AM,0,0.7938,11.845,81279.3,9.0811,8.2873,999.7649032,7.78448986,
8/19/18,7:00:00 AM,0,0.7945,11.844,81278.5,9.0817,8.2872,999.7671267,7.791354489,
8/19/18,7:10:00 AM,0,0.7954,11.845,81273.7,9.0821,8.2867,999.7684043,7.800180442,
8/19/18,7:20:00 AM,0,0.7963,11.845,81277.6,9.0834,8.2871,999.7681203,7.809006394,
8/19/18,7:30:00 AM,0,0.7968,11.844,81278,9.0839,8.2871,999.7730405,7.813909701,
8/19/18,7:40:00 AM,0,0.7978,11.845,81268.6,9.084,8.2862,999.7659914,7.823716314,
8/19/18,7:50:00 AM,0,0.7987,11.845,81263.2,9.0843,8.2856,999.7719537,7.832542267,
8/19/18,8:00:00 AM,0,0.7995,11.845,81255.8,9.0844,8.2849,999.7653764,7.840387557,
8/19/18,8:10:00 AM,0,0.801,11.844,81248.2,9.0851,8.2841,999.7684054,7.855097478,
8/19/18,8:20:00 AM,0,0.8013,11.845,81241.2,9.0847,8.2834,999.7667491,7.858039462,
8/19/18,8:30:00 AM,0,0.8017,11.845,81236.1,9.0846,8.2829,999.7643352,7.861962107,
8/19/18,8:40:00 AM,0,0.8048,11.845,81209.7,9.085,8.2802,999.7653294,7.892362609,
8/19/18,8:50:00 AM,0,0.8044,11.846,81218,9.0854,8.281,999.7709161,7.888439964,
8/19/18,9:00:00 AM,0,0.8041,11.846,81221.6,9.0855,8.2814,999.766939,7.88549798,
8/19/18,9:10:00 AM,0,0.8057,11.846,81202,9.0851,8.2794,999.7671289,7.901188562,
8/19/18,9:20:00 AM,0,0.8056,11.847,81203.3,9.0851,8.2795,999.7710593,7.9002079,
8/19/18,9:30:00 AM,0,0.8052,11.847,81203.7,9.0847,8.2795,999.775984,7.896285255,
8/19/18,9:40:00 AM,0,0.804,11.847,81207.9,9.084,8.28,999.7673182,7.884517318,
8/19/18,9:50:00 AM,0,0.803,11.848,81211.3,9.0833,8.2803,999.7729526,7.874710705,
8/19/18,10:00:00 AM,0,0.8018,11.848,81221.9,9.0832,8.2814,999.7706317,7.862942769,
8/19/18,10:10:00 AM,0,0.8004,11.848,81227,9.0823,8.2819,999.7730457,7.84921351,
8/19/18,10:20:00 AM,0,0.7983,11.849,81239.3,9.0815,8.2832,999.7675065,7.828619621,
8/19/18,10:30:00 AM,0,0.7967,11.849,81243.5,9.0803,8.2836,999.7709142,7.812929039,
8/19/18,10:40:00 AM,0,0.7961,11.849,81236.2,9.079,8.2829,999.7655659,7.807045071,
8/19/18,10:50:00 AM,0,0.7939,11.849,81241.6,9.0773,8.2834,999.7716716,7.785470521,
8/19/18,11:00:00 AM,0,0.7924,11.85,81241.5,9.0758,8.2834,999.770441,7.770760601,
8/19/18,11:10:00 AM,0,0.7915,11.85,81237.4,9.0745,8.283,999.7682639,7.761934649,
8/19/18,11:20:00 AM,0,0.7901,11.849,81225.9,9.0719,8.2818,999.7715783,7.74820539,
8/19/18,11:30:00 AM,0,0.7893,11.849,81211.9,9.0697,8.2804,999.768265,7.740360099,
8/19/18,11:40:00 AM,0,0.7867,11.85,81207.2,9.0666,8.2799,999.7707749,7.714862904,
8/19/18,11:50:00 AM,0,0.7849,11.85,81197.5,9.0638,8.2789,999.7721016,7.697210999,
8/19/18,12:00:00 PM,0,0.7836,11.85,81184,9.0611,8.2775,999.7749447,7.684462401,
8/19/18,12:10:00 PM,0,0.7816,11.85,81169.7,9.0577,8.2761,999.7679352,7.664849174,
8/19/18,12:20:00 PM,0,0.7781,11.85,81166.9,9.0539,8.2758,999.7696882,7.630526027,
8/19/18,12:30:00 PM,0,0.7749,11.85,81162.3,9.0502,8.2753,999.7734314,7.599144863,
8/19/18,12:40:00 PM,0,0.7708,11.851,81164.6,9.0464,8.2756,999.7655192,7.558937748,
8/19/18,12:50:00 PM,0,0.7676,11.85,81161.1,9.0428,8.2752,999.7707309,7.527556584,
8/19/18,1:00:00 PM,0,0.764,11.85,81159.5,9.039,8.275,999.7751847,7.492252775,
8/19/18,1:10:00 PM,0,0.7603,11.85,81158.6,9.0352,8.2749,999.7761798,7.455968305,
8/19/18,1:20:00 PM,0,0.7575,11.851,81150.6,9.0316,8.2741,999.7742855,7.428509787,
8/19/18,1:30:00 PM,0,0.7549,11.851,81136.4,9.0276,8.2727,999.7685052,7.403012592,
8/19/18,1:40:00 PM,0,0.7518,11.85,81132.2,9.0241,8.2723,999.765093,7.37261209,
8/19/18,1:50:00 PM,0,0.7485,11.851,81129.2,9.0204,8.2719,999.7764683,7.340250265,
8/19/18,2:00:00 PM,0,0.7462,11.851,81117.5,9.017,8.2708,999.7652353,7.317695054,
8/19/18,2:10:00 PM,0,0.7434,11.85,81114.9,9.0139,8.2705,999.7694543,7.290236536,
8/19/18,2:20:00 PM,0,0.7414,11.851,81108.5,9.0112,8.2698,999.7751913,7.270623308,
8/19/18,2:30:00 PM,0,0.7382,11.85,81105.7,9.0078,8.2696,999.7648561,7.239242145,
8/19/18,2:40:00 PM,0,0.7361,11.85,81103.6,9.0054,8.2693,999.7752393,7.218648256,
8/19/18,2:50:00 PM,0,0.7357,11.85,81078.4,9.0025,8.2668,999.766848,7.214725611,
8/19/18,3:00:00 PM,0,0.7337,11.851,81062.8,8.9989,8.2652,999.7679869,7.195112384,
8/19/18,3:10:00 PM,0,0.7315,11.85,81060,8.9964,8.2649,999.7697422,7.173537834,
